Geneid,DDB-I-SF-S1-001-A3_S21,DDB-PD-003-AMBR-R10--S03-RNA_S2,DDB-PD-003-AMBR-R10--S07-RNA_S8,DDB-PD-003-AMBR-R10--S12-RNA_S13,DDB-PD-003-AMBR-R15--S03-RNA_S3,DDB-PD-003-AMBR-R15--S07-RNA_S9,DDB-PD-003-AMBR-R15--S12-RNA_S14,DDB-PD-003-AMBR-R16--S03-RNA_S4,DDB-PD-003-AMBR-R16--S07-RNA_S10,DDB-PD-003-AMBR-R16--S12-RNA_S15,DDB-PD-003-AMBR-R21--S03-RNA_S5,DDB-PD-003-AMBR-R21--S07-RNA_S11,DDB-PD-003-AMBR-R21--S12-RNA_S16,DDB-PD-003-AMBR-R22--S03-RNA_S6,DDB-PD-003-AMBR-R22--S07-RNA_S12,DDB-PD-003-AMBR-R22--S12-RNA_S17,DDB-PD-003-AMBR-R9--S03-RNA_S1,DDB-PD-003-AMBR-R9--S07-RNA_S7,DDB-PD-009-AMBR-R11--S11-RNA_S20,DDB-PD-009-AMBR-R7--S10-RNA_S18,DDB-PD-009-AMBR-R8--S10-RNA_S19
b0075,11.338089422299191,10.47314941229521,10.005201360444348,10.011932734182619,10.253996581625842,11.894700109890762,10.246482356600042,10.245831148470234,10.197029613283899,10.269070726865472,9.74847222470295,10.034150656821003,10.121439254329925,10.105459664381046,10.364414102520252,10.867223229240423,10.200431195745253,10.270311033586308,11.130570547901035,10.512776082023938,10.84995322915739
b0076,2.899786760373573,2.166981132458739,3.6896011999193696,3.881121586904608,2.268599741879018,0.0,3.6816550007696125,2.182570664276919,3.772504410588202,3.3457661445410554,2.831485621665826,2.738311996182272,3.1264488617085258,2.964540860468265,3.1523342273291064,3.400950632446568,2.4604704465188734,3.8594385943850735,3.4409721610220507,3.5119525029721355,3.99719822053052
b4726,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
b0077,8.157842392241307,7.814044318623778,7.364418204465304,7.753277405635164,7.813831814564947,7.691416182958593,7.64914840634163,7.709738301227508,7.344278000637682,7.59803774318909,7.7769936185967765,7.301671017874729,7.65095157148846,7.624694911960994,7.358703676800907,7.803741701543348,7.7192379270486935,7.224352563648426,8.08658478545208,7.64875405960676,7.7448890926077985
b0078,8.823497002387844,8.234458672095764,7.604765962031614,8.116942911572961,8.228228912686664,7.1823250645218994,8.17001549377075,8.151155067277088,7.788984935102843,8.257063193392984,8.153332783431763,7.683728623350056,8.054593039431872,8.236766766628005,7.874839973701656,8.113827604588685,8.37658457992803,7.732813140745606,8.512347434212785,8.038947003165665,8.172495073701686
b0080,6.048188392640004,6.576411491041931,6.5918882346588346,7.240095023908525,6.425879459371767,0.0,7.30746988439398,6.528934714288258,6.849661835681163,7.071549869220351,6.1880472141889795,6.89415489741841,7.325168058905215,6.501317618832792,6.855642084844186,6.987426889283792,6.1537945787929695,6.659268397457186,7.723218129435727,7.138790495280871,7.0806046368582525
b0081,9.069825403572567,8.273739713734306,8.602752538946229,8.251594988579049,8.685712923594924,8.86059138105228,8.11882812700653,8.457820744805586,8.568963560097805,8.437655234924293,8.331806172295991,8.775879259688661,8.245505271855903,8.343541416080056,8.529541386872479,8.117405560101668,8.74185007282587,8.59965845814821,9.670776798584788,8.110463086443811,8.14102564164178
b0082,7.6787942825463285,7.347821326018643,7.2074949988345125,7.079367100686428,7.400135953692134,7.244832289579141,6.9294734199162455,7.214894172160627,7.326094901185904,6.908741694876532,7.073723321268327,7.391757086200563,6.830436826801656,7.103800565451763,7.428250198039506,6.885037234062857,7.261061795355965,7.533718685894517,8.174210072694292,6.9856826938120955,6.829865212857871
b0083,6.949161986340703,6.232383997543805,6.231111299180973,6.61863430039743,6.179520618580211,0.0,6.619200011278063,6.343792488143754,6.630937040993028,5.987386888162156,6.02934093113939,6.647826748204633,6.1130513854505715,5.457937223129184,6.347385047649262,5.932159939335284,6.025386476572026,6.599311915078385,7.651940085897029,6.267609881150072,6.303806865366751
b0084,6.52265955557562,6.142620424595808,6.348841161634307,6.0318438030440085,6.095754326889914,7.075487834232113,6.1416965437417055,6.116000429846529,6.584992834674226,6.095526902240095,5.482338221388594,6.301401504972242,5.91351798001156,6.10731432442674,6.46417114054523,5.969211334986631,6.046774272773676,6.322883575637144,7.022677162620805,5.753222269181985,5.807854862792785
b0085,7.084755666322481,6.387320076152218,6.163911664495123,6.44671934927475,6.584701548830511,5.605650127432765,6.0711616159709685,6.63168857428613,6.293186311808784,6.176816483530282,6.257181496982604,6.423991952377454,6.1822612539417685,6.255474211334322,6.251163253580926,5.905142060898777,6.388493218027272,6.244737437981576,7.743515027500649,6.1274434526418835,6.17071517126743
b0086,7.73264035869868,7.322719685973615,6.984262195587902,6.818603512168267,7.389042848710875,7.131903115086687,6.848871762912796,7.205406919436037,7.063625372510957,6.891394490824895,7.2710721961075135,7.186262270600236,6.725932927908075,7.473134068901029,7.098259306826154,6.702678297585786,7.515932164090601,6.961592046794188,8.18383986723671,6.865940368189803,6.865834313466742
b0087,6.399635752424981,6.126946905997756,6.167303076273804,6.311283887410648,6.193630822595571,5.481744265482387,5.922454199829612,6.231241470207599,6.287014165388471,6.099343968743552,5.775211764715148,6.430461129869234,6.091565850713464,6.252129176940409,6.248212677928093,5.66792791320009,6.143006885160016,6.172406010543304,7.36550484420662,5.809142397884033,6.096875856867634
b0088,6.454088462465424,5.873089022971969,5.90158745182268,6.174680005088792,6.0756206251303,5.778360427044738,5.939508192924276,6.270426050115399,6.2646672215375,5.983573464309118,5.703533925910478,6.086136915519763,5.933335728043384,6.081934998654855,5.949362292728652,5.7853666792537695,6.047126193109298,6.0543451525389145,7.42447163566187,6.061392761048154,5.896909025057414
b0089,5.802434205382009,5.593542266325652,5.656052068915012,5.832810377748806,5.343824527341754,4.321977688382073,5.621470212374552,5.895067475874479,5.732136608192695,5.500271604638039,5.557858572945499,5.347319782006776,5.3177891574491545,5.422925276556252,5.5553432586752,5.235947390082835,5.255160158309302,5.663564829301405,6.775688231004121,5.525014840498653,5.3383194674212495
b0090,6.204901729918074,5.927779722849435,5.549813090478094,6.124109403818048,6.22980878138733,4.532920213375141,6.004564277110449,6.224487351695681,5.929749885458647,6.030545531509993,5.754207659394037,6.085921068910765,5.851340512958597,5.786534436218588,5.856975330941312,5.525211744435935,5.8610093288179,5.7862190681031285,7.420337497243915,5.823925946800113,5.661309581638451
b0091,7.06594636528696,6.695397985583254,6.391121623396704,6.58826424822243,6.759790689535228,5.617092975354335,6.435834349035204,6.855762144817495,6.6689885884760525,6.358260162829544,6.384359901684887,6.682249570942696,6.510132126700016,6.872780314515734,6.5555915948451675,6.186207719089554,6.824950408592472,6.48251824693257,7.81370503726929,6.336655082308938,6.492527210531345
b0092,7.17828364141302,6.91380837050677,6.9690572552978365,7.165249655588399,6.840761507505479,6.286417397388648,7.147060649416591,6.940976061194467,7.085686218207909,6.955029526717553,6.605915083071622,6.967806561920166,7.120908227177468,6.884612706948856,6.890119929130253,6.960939546993263,6.8365878939289235,6.944875370965044,8.000588247891258,6.882827119586406,6.913142691437996
b0093,7.00825515362858,6.5235311521564645,6.863571612493759,7.154412137850941,6.962992135572225,6.843819774149725,6.914082784847425,6.704780370500062,6.782747604215239,6.788739661751353,6.248690357195772,6.957544434461897,6.669034681826666,6.471079269138576,6.819308622643476,6.686347508764678,6.33586267992727,6.84930326094393,7.980993154183031,6.646994147608164,6.709873167136936
b0094,7.810249813004499,7.037757286581268,7.2517092852417875,7.4350937363630365,7.375023704634973,0.0,7.351391825984333,7.072507055019882,7.502209018297,7.521224066364513,6.99109539050513,7.334050959150264,7.338052394638526,6.904701641859874,7.366959745578252,7.119735836113533,7.235606166721108,7.346874211336924,8.344525624918552,7.194500565830222,7.235281054858308
b0095,9.604623809277827,9.007532532640399,9.10950452850679,9.349184362312576,9.0366021197546,8.75564385402555,9.340768456864167,9.076221505860167,9.204207238160658,9.374331515700488,8.707058290404312,9.34868178875098,9.25069458993612,8.831917610674864,9.117112170031568,8.986089360495397,9.07284670527342,9.006835437321202,10.256527799762326,9.145430250032245,9.141412251029731
b0096,10.459246173265653,10.559004909693874,10.570866589128245,10.502625664542737,10.466382656910339,10.416535806110197,10.673394341166645,10.366352770145612,10.405850055837734,10.480060264163257,10.648126947489706,10.178932827314105,10.516709735162017,10.412851322487867,10.437352007679165,10.958030518219712,10.356918554498378,10.603331879408346,11.649219311727752,10.732830041455419,10.492635911947183
b0097,8.439165747604992,8.33104628436607,8.059030038393121,8.091687109942786,8.294716286687347,11.571962803712335,8.223381536251477,8.128901575650831,8.07315751151013,8.347768386918604,8.254052397653632,7.894017946653284,8.347222957500335,8.448109857410882,8.061975395455908,8.364206050894643,8.50897539072863,8.022744953142059,9.14909965754139,8.329242184773022,8.244676091987198
b0098,7.304350106458951,7.0403352085560975,6.762686183155434,7.091652402173704,7.037300351017077,7.045814496287824,7.170808231545109,7.169702334425165,6.983095293989981,7.056741322375391,6.963113146288689,6.875844097124223,7.002933399458871,7.106374052729169,6.806752524362392,6.957633178355347,6.842033575296128,6.611064048398372,7.747115698230997,7.183696993654887,7.03785245347032
b0099,4.53238180230258,3.9368222249007525,3.4827493014897075,4.883884804890159,4.76637411383095,0.0,4.542161972905984,3.636414247193276,3.644881056643919,4.779503210466205,4.077537368524211,4.38232966979226,4.783688067771671,4.6334424421633535,3.3301277998447034,3.9452496556338827,4.743914381715645,2.34862385102111,5.544324673676693,4.18351546723551,4.072733280992578
b0101,4.944072114413506,4.3379935844392365,3.8446537549889763,3.9984698882838594,4.016801480940722,6.912578255667697,4.148273636347903,4.436146330742987,4.139464750298175,3.6052736366918463,3.223857975880649,3.7041422146334813,4.281945869857089,4.501739826235779,3.894837036769247,4.090537620505399,3.029522449471997,3.4696778943280706,5.22254648000548,3.981526791824791,3.9343797050149463
b0102,6.603573778399478,6.809786158508895,6.5049506115882725,6.252903558507004,6.497039024435855,7.804573362564541,6.474818460735951,6.4581266967007815,6.509237259345595,6.171867891217049,6.632948538978247,6.005583294019585,6.157661369589279,6.571800916024169,6.818042996093369,6.491299751655022,6.398904068137788,6.492615256575277,6.784348761687633,6.420580775000927,6.261272610923669
b0103,6.505792296787025,6.034805260223908,6.260168731870992,5.8057519073844785,6.18322905556173,8.42558725147485,5.931128177573902,6.02321105270441,6.3566961609643275,6.315596008998254,6.263237963448519,6.090491779795579,6.080692396477672,5.871269477326807,6.298943919364121,6.4320908280659905,6.211553201664899,6.615369021244755,6.558517021502175,6.2184203115487255,6.053924114380628
b4727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
b0104,8.719780967812763,8.439289266073585,7.3620423683292335,7.2907395450840555,8.490275264248849,6.517834132923472,7.425936532596118,8.361383709688777,7.467479124135117,7.451771475618526,8.304990438756453,7.652937034794146,7.350108779424766,8.41153726721161,7.5847516935728585,7.222310618751334,8.40990337713449,7.199991960800249,8.256493385335899,7.058459578216849,7.323233931475936
b0106,2.5177557564626407,1.8201726650352827,2.1043369002673247,2.6416217248876332,2.523407352896276,5.333713758755836,2.151321271501889,2.1369741014698747,1.3175493543711827,2.225568991762315,2.148228333077347,2.4479127158154594,2.5382680823963533,1.476153194293107,2.198075786397192,2.2186369370752885,2.1475710981348017,2.3164627724784097,3.1446254434023357,2.1631872109618557,2.39941049079193
b0107,2.854028130300903,2.815947507471044,2.4050201196703935,2.162920766089208,2.989651714242979,0.0,2.976734313199277,2.5426916092971292,2.4682711226153375,2.6597221541822798,2.7357818517448895,3.196217569569571,2.8818203275619876,2.621966510369524,2.3116026509831658,2.5690625500571067,2.5457132018990927,1.9558868794111919,3.8440401396080426,2.7841638654435967,1.919715274928782
b0108,1.2825704943559648,1.104888183069442,2.0002455704392825,0.8803994030539083,0.7500784856583025,0.0,0.0,0.0,0.7471968150706094,0.0,0.0,0.0,2.1545038803343175,0.0,1.8757263288948784,1.4122551728762935,0.0,0.0,1.9789269790433495,0.9627653748724829,0.66284910657195
b0109,6.172839983831111,5.786966046515412,5.595934842285912,6.065077379922334,5.617660034662653,0.0,5.686231976969375,5.704163817974695,5.5706063339445695,5.675165131543683,5.117746066289573,5.128468198874025,5.635266563554071,5.8912121020930375,5.386376638219904,5.762212133870421,5.550831596127614,5.011218770330934,6.324798128211572,5.819565467119611,5.857045637868227
b0110,6.427662226722466,5.688386621754553,5.779755342561546,6.302466957702543,6.198767492110743,7.017525942999506,6.357944512621747,5.829941653968099,5.985040011512543,6.32430531224228,5.872982891361233,5.86273347173017,6.194931371567468,5.920066564858195,5.990221219641449,6.165823015355399,6.230133122005286,5.562944855288827,6.841393407643884,5.937275606933433,6.2917608993606455
b0111,5.236598873790584,4.925159403553488,4.687257485735546,5.157753771142317,4.916086150829768,0.0,5.364591494022412,4.9938092278463655,4.942425679752955,4.8266317045588,4.834473776635872,4.498046359707878,5.122304992286716,4.79418086311774,5.070005772301865,4.967197824705741,4.553158259035842,5.378881119614183,5.650999981104114,4.840820189990657,4.856760524559168
b0112,8.8112060019411,8.33413962639714,8.314432171093104,8.989806235050933,8.368944018483445,7.116180097519974,8.844612285755163,8.413678373331216,8.503634383033033,8.857297685462727,8.306463176036944,8.590700702049372,8.914503139802555,8.472416078238252,8.48746793348516,8.63124995631781,8.389180920055226,8.34502221919108,9.230281573372947,8.726694355541484,8.351840624574775
b0113,7.50025082713158,7.179521717982613,5.92310753131778,6.4793544578961235,7.247406561768113,7.281822836570822,6.332257781920034,7.517166872585305,5.728550741663929,6.232752087024984,7.353046901916638,5.504049292915929,6.3112233127334925,7.169134903493014,5.7229110145535875,6.706597240603492,7.086168069797419,5.645019069558118,7.336775272818578,6.68696559610701,6.182113274808126
b0114,10.903894125572736,10.668068179639135,9.333191304392424,9.596672395957652,10.658484322658413,8.797633289832829,9.626660849010456,10.725723570975768,9.374411815664097,9.553387681880851,10.873047970324986,9.250712522719397,9.657860863074754,10.804604962295796,9.277619386719373,9.830660321104777,10.635095363211397,9.380405135979506,10.36431797162235,9.78509330356229,9.334986305533945
b0115,9.573224509035459,9.223170679133304,7.6950162234358,8.540019591174625,9.06828169533227,6.247527703542853,8.288792379581523,9.559432499092368,7.939802059275353,8.102151297988232,9.039198205938849,7.809989467733974,8.302749420145139,9.354141242328728,7.822503205806355,8.04695748477441,8.67301562293299,7.795472327507127,9.314231725526986,8.453918367528551,8.089180031742444
b0116,10.462781791943963,10.686354898541365,9.277048824619566,9.708849972583552,10.618074325605708,9.60960027580713,9.620917666276338,10.785144777206867,9.415819064705035,9.514465882813576,10.729695114749891,9.37856363860283,9.735876788669703,10.908890007061252,9.492083580628845,9.737319460284862,10.59930834334468,9.325368574958935,10.97018157792771,9.819696971560003,10.880013404287995
b0117,2.102432894549493,1.7922944368160705,2.821079679259356,2.7225658112009516,2.241993621093125,4.728939384615537,2.718977931263349,2.0729358958351383,2.6240353357033457,2.8406562028318043,1.6903955381900455,3.1750464839271184,2.4420612994161477,1.7279814796393689,2.5530725255008506,3.020399832616007,2.3905528711008905,2.62442944721871,3.856683948024857,2.603885970919871,2.616541243924608
b0118,9.700596308597984,10.644310997580405,10.638438578640754,10.142350750637462,10.540059321799214,10.908573940015964,10.12224452389623,10.668104021712637,10.668881741830912,10.001375290183498,10.699479198876464,10.620474133730749,10.24262261021372,10.664228216081023,10.694215331866728,10.388647544982732,10.455491106489415,10.698518593426714,11.773669035482385,10.623411782082957,11.254353782484428
b0119,6.142068351313174,5.139698717258513,4.999385387674804,6.538249143033892,5.591532241882712,0.0,5.830348926112821,5.162335404354856,5.187692193893944,5.928667810285231,4.879775825106938,5.552922065740112,5.558676214125051,5.263169998028686,5.2387970509885555,5.439276770898376,4.996020964511613,5.491163053496422,6.713910780575297,5.845376295084765,6.048413419204693
b0120,9.108601968202912,9.149447183881197,8.259465569855792,7.801104862318919,9.34279766746561,6.907169185297403,7.84671389479368,8.989348600940748,8.12685644572123,8.018267087716206,9.465452513678063,8.135552422956955,8.009021600507783,9.423834010766472,7.903544360495156,8.135402419866194,9.504529341380486,7.7904210199978525,8.792027388843014,7.843873728616083,7.873919954808678
b0121,8.821268924277947,9.273455446008203,8.372619138505994,8.143970839204366,9.195906854280006,9.2958806244628,8.22423073140279,9.01316649752815,8.319936010181234,8.210789634199054,9.597203205802433,8.198072122155125,8.289350523958,9.178934080664705,8.362776459757203,8.625102662100272,9.248869902330373,8.194009235747853,8.97399716313129,8.451270456291327,8.125444055335986
b0122,8.084940040442829,8.01753989562782,7.779054507768282,7.517419811184665,8.207806015862191,0.0,7.3888577039034775,7.964867567375061,7.564600230598009,7.715614425802034,7.973797583316327,7.7478977612466045,7.5156060061564345,7.938769944682393,7.73487198257646,7.589507198644599,8.216741251279576,7.5452744030016365,8.259155822270618,7.517305952819071,7.576969334641955
