Geneid,DDB-I-SF-S1-001-A6-RNAseq_S14,DDB-PD-003-AMBR-R9--S12-RNAseq_S7,DDB-PD-004-AMBR-R1--S02-RNAseq_S15,DDB-PD-004-AMBR-R1--S07-RNAseq_S16,DDB-PD-004-AMBR-R6--S10-RNAseq_S17,DDB-PD-004-AMBR-R7--S10-RNAseq_S18,DDB-PD-004-AMBR-R8--S10-RNAseq_S19,DDB-PD-006-AMBR-R2--S07-RNAseq_S21,DDB-PD-006-AMBR-R2--S10-RNAseq2_S27,DDB-PD-006-AMBR-R4--S02-RNAseq_S20,DDB-PD-006-AMBR-R4--S07-RNAseq_S22,DDB-PD-006-AMBR-R4--S10-RNAseq_S28,DDB-PD-006-AMBR-R5--S07-RNAseq2_S23,DDB-PD-006-AMBR-R5--S10-RNAseq_S8,DDB-PD-006-AMBR-R6--S07-RNAseq2_S24,DDB-PD-006-AMBR-R6--S10-RNAseq_S9,DDB-PD-006-AMBR-R7--S07-RNAseq2_S25,DDB-PD-006-AMBR-R7--S10-RNAseq_S10,DDB-PD-006-AMBR-R8--S09-RNAseq2_S26,DDB-PD-009-AMBR-R1--S02-RNAseq_S11,DDB-PD-009-AMBR-R1--S07-RNAseq_S36,DDB-PD-009-AMBR-R1--S10-RNAseq_S2,DDB-PD-009-AMBR-R10--S03-RNAseq_S34,DDB-PD-009-AMBR-R10--S09-RNAseq_S44,DDB-PD-009-AMBR-R11--S03-RNAseq_S35,DDB-PD-009-AMBR-R11--S09-RNAseq_S1,DDB-PD-009-AMBR-R2--S02-RNAseq_S12,DDB-PD-009-AMBR-R2--S07-RNAseq_S37,DDB-PD-009-AMBR-R2--S10-RNAseq_S3,DDB-PD-009-AMBR-R4--S02-RNAseq_S13,DDB-PD-009-AMBR-R4--S07-RNAseq_S38,DDB-PD-009-AMBR-R4--S10-RNAseq_S4,DDB-PD-009-AMBR-R5--S02-RNAseq_S29,DDB-PD-009-AMBR-R5--S07-RNAseq_S39,DDB-PD-009-AMBR-R5--S10-RNAseq_S5,DDB-PD-009-AMBR-R6--S02-RNAseq_S30,DDB-PD-009-AMBR-R6--S07-RNAseq_S40,DDB-PD-009-AMBR-R6--S10-RNAseq_S6,DDB-PD-009-AMBR-R7--S02-RNAseq_S31,DDB-PD-009-AMBR-R7--S07-RNAseq_S41,DDB-PD-009-AMBR-R8--S02-RNAseq_S32,DDB-PD-009-AMBR-R8--S07-RNAseq_S42,DDB-PD-009-AMBR-R9--S02-RNAseq_S33,DDB-PD-009-AMBR-R9--S07-RNAseq_S43
b2620,8.598807327532962,7.443538974725898,8.068337695903878,7.6004547084596235,7.447805588592662,7.239969756407369,7.5794395343552425,7.516552670770267,7.327384189090681,8.097187985208869,7.600508046579496,7.550174410372975,7.542379366505953,7.261852510421098,7.771500008494171,7.7960340555042835,7.696761032122548,7.637437986651615,7.184583394468912,8.202643462637608,7.609193426568272,7.689369933210535,7.698147027960204,7.425434483284543,8.030061128004348,6.943544675614513,8.288377434640974,7.408856826632865,7.662673733279819,8.06001221422916,7.394405515194469,7.516188853777005,7.997834845121291,7.442159240001782,7.589378388778513,8.117234995765443,7.829542585256134,7.368418336964612,8.197563916079432,7.280736831929378,8.216865970661019,7.58285294010922,8.1566905631307,7.492842522002174
b2622,6.0765108633315945,4.667470988831925,5.510001995714409,4.370626845904362,4.521446927894591,4.642328062634742,4.746239926134877,4.392492991888878,4.6808559546861215,5.157098463696905,4.906842342064658,4.759552889909557,4.631085064671247,4.300189464631846,5.126051469642709,4.9065148987793865,5.140894551098058,4.966575605557583,4.944310280437472,5.102490094936377,4.859638010529016,4.760219159143038,5.201259747734205,4.471190304122883,5.213101816444597,4.416027442330735,5.138312484579223,4.724672415813378,5.157098405604199,5.318651778187072,4.781223322474039,4.8707228745394575,5.160953735244556,4.701543978711898,4.691286104003948,5.1322303454113705,4.812455357989384,4.812334927520544,5.4100930867027035,4.501686683407701,5.2343998187625465,4.760028562697845,4.986483378998245,4.8778322400281215
b2623,4.2846448449209955,4.339604307721146,3.4114888041720515,3.752494330821604,3.8978541202306065,4.213418507935868,2.8272107537109754,3.339262933086588,4.197242757033764,4.484829539822256,3.9805008820909227,3.6342108421923847,2.9943445515023774,3.3883645875758743,4.393059207427044,4.35191008538978,4.259139777157692,4.826679531474544,4.058274337539951,4.141583786806245,3.686159746992849,4.6606394931377375,2.74508033557178,3.7357408105878807,3.4562459427282057,3.6853052633132366,4.141920413243454,3.921247340459699,4.429474439105832,3.444595306278282,2.9341821133512394,4.995653514146096,3.2892401071654276,3.5428201280732976,3.043184303037655,2.9967203100748288,2.4319387848997365,3.919278986391226,2.9996670442384414,3.1564301747969004,3.5738498779573513,3.3092695506183896,3.6770321486881645,4.206330922841766
b2624,2.838671485849152,3.697475291797884,0.0,0.0,2.857594816088262,3.316269570998794,0.0,0.0,2.9867341258165157,1.5860404893455178,2.0070207986780217,3.7421679832662313,1.6944051723702829,2.659753855760571,3.1220717592867264,3.573695409005595,0.0,0.0,2.432250091829221,0.0,2.150983299763991,2.0266286575085193,1.5011314042593418,1.6458490083015431,2.292027968239726,1.4433665361619745,1.915068510189579,3.19388131318957,2.431951255233976,0.0,2.6478322916246504,2.7123684904671714,1.932225079653981,3.338876599479657,2.556167208645731,0.0,0.0,3.4429532231745776,2.0511078969261884,2.1879952588369003,1.56576944271514,1.3794905820780472,3.054320816925033,2.6391867444487
b2625,1.7329072606286178,1.0034962412036623,0.0,1.1439396578652,0.9589212077026534,1.992062982272186,0.7567644812477362,1.538431990278808,1.2066316927933038,0.6825129149601936,1.4980245788835318,1.5212502225258473,1.0097290779836068,1.1409879618923744,1.5559422258895608,0.8669475354252395,1.1322669632684512,1.7755619311499418,1.99612095983727,1.0908968432046844,1.49543828130913,1.3926298401852504,0.6351403490878473,1.3831185897846092,0.9131428910777059,1.6220359990818718,1.1737270241670514,1.308902662891702,1.8704412819271372,0.969891128301061,1.0432892435133356,1.5644635441928445,1.4339448939773207,1.2494003202783965,1.5687230788253537,0.0,0.0,1.6466672131359732,0.5606964534484974,0.343289288004859,0.374219889073639,1.1439443145033485,0.6340437520076363,1.0379998905580714
b2626,0.0,0.9289475786400723,0.0,0.0,1.043535787001915,1.49900184726689,1.3510589623733005,0.0,0.6674641654062294,0.7486223483433742,0.0,1.1386564025180763,0.0,1.8916245170546648,1.4569653256370176,2.2342343433632217,2.1935150924769538,0.0,0.0,1.183102950837107,1.1170669012272076,0.0,0.0,0.0,0.0,1.1165676294480338,0.9571362356619655,1.68487128237778,1.9952713138920466,0.6219726058831928,1.1328411204092552,0.7039141177051755,0.0,1.3498069733960287,1.0741789367549788,0.0,0.0,0.5648575328148595,0.0,0.0,1.22151507447474,1.062315462313495,0.6964989167938982,1.4733359499630188
b2627,5.688555320336368,5.002436000958622,5.28224503814622,4.923145241576136,4.712543588960086,5.697597472710779,5.043156503442139,5.012229628292783,4.839037639703388,4.448705109855589,4.881998942173334,4.93496958615392,4.892980554239794,5.081162672620627,4.906005043399449,5.349768072476162,5.054578215982783,5.121440200954803,4.354717359926943,4.6018400918104145,4.804442071196437,5.132956031001925,4.363549988543152,4.5463763171709966,4.332195178195863,4.549092988060325,4.790999694491625,4.535846870589647,5.279496606962,4.263680198242753,4.318669745415105,5.152651725670561,3.95588340105123,4.678618070464657,4.441722050077075,4.192889046410626,5.072886382324747,4.794699592422936,3.6922687074247103,4.193485616226524,4.312940079902431,4.755774802244901,4.174426327412434,5.259316113835154
b2628,5.968196788450998,5.57333589889303,5.54363920209568,5.335753166632672,5.325308773615802,6.137624312854177,5.3252192794003905,4.968655363088006,5.288877245379318,5.214639005124776,5.558837321832933,5.293187386433548,5.370148454771842,5.614610604537225,5.3187915341645535,5.531553227068228,5.480786368633661,5.411574074662013,5.112535313946576,4.88638306412242,5.400912039670853,5.793672468581662,4.718086252589495,5.290794088959003,4.869701608350541,5.407725972464675,5.142208145121619,4.957092912966744,5.807716056334603,4.91928313540106,5.176086630046712,5.913116612925077,5.056437961099191,5.268068074153279,4.993874021085245,4.903266887271377,4.44722026695002,5.066948259711387,4.80330297485146,5.058628473623704,4.83947775983842,4.981578972970562,4.715122053770789,5.5593747215233265
b2629,1.800091143870235,2.077275867071566,0.0,1.6571257821994223,0.0,3.2743715266980344,2.7060691484296306,1.825102782998515,2.3761476459482984,1.3870567710729826,3.4255657429503903,2.4008836880300994,2.2043885174303197,2.403722938901568,0.0,2.4329169117420273,1.6425505038588564,0.0,3.3029983591405534,2.0064002930908824,2.989369099865244,1.799325795987961,1.308593043352968,1.4425315310380202,0.0,2.367954221600074,1.6941889279722036,3.152403239925391,0.0,1.189079853306697,1.2729612205227394,1.3182767020456247,0.0,0.0,2.3040516589467117,0.0,4.0820346202971765,1.096395715477845,2.6025665266889786,2.7525881226228472,2.5222934457240282,1.1968166433496665,1.3067564450609617,3.0058493302231324
b2630,7.256830305601723,7.516112586703693,7.6019971403256985,7.348816257051441,7.394753705953578,7.440779915350224,7.12917314659078,7.074540640274518,7.116011560575766,7.204837501193198,7.280782259104573,7.474107663186103,7.435403463130057,7.665479103656863,7.191741147216815,7.311999570094107,7.121405469947313,7.568312554776797,7.898734723166525,7.14916130298479,6.944463632762228,7.270082377174919,7.080365690212101,7.1924857349874385,7.274431826978357,7.116605210597788,7.659357138970248,7.139418816968875,7.432624440656603,7.18102179215547,7.449193701814042,7.8276387861322405,7.147293890422011,6.821682714868292,7.082857952389039,7.2317956442123545,7.370907396144325,7.166796881116393,6.9596374090692485,6.705128746876582,6.915829635964446,7.104309751273218,6.947816118630816,7.181601600159106
b2631,5.601887045311859,6.055497477187554,5.255549698974987,5.7271290744927095,5.570090486258654,5.358267344370358,5.329575938594741,5.785240757530378,5.542585638398703,5.747829986885068,6.096508097140041,5.444151701643457,5.596337094569504,5.343198562951011,4.8552900304780575,4.863056803719439,4.959824204787376,4.835922391700323,6.4979818310930035,5.7692783262690845,5.90959841063505,5.37467056640096,5.973688413780797,5.564679150800564,6.325921795307932,5.73288551475149,5.974650947594027,6.051742352300214,5.998418343004483,5.992819898211591,6.007518912460659,6.060089488165662,5.52837721144096,5.768557616797527,5.830363284562799,6.300717461058579,3.6217038413007394,5.719628021936408,5.828080044128519,5.726039885524713,5.68680080887088,5.462888604237262,5.921710047445115,5.423671702503362
b2632,4.081414292995919,3.2015270480428155,0.0,3.1534071742413268,2.490816737485537,3.012411144814531,2.9548071748551643,2.6870347579150295,2.8025549393705482,2.56951146420943,2.798081855462795,2.535207702530868,3.2125922629270054,2.7868149373769304,0.7077706393857403,1.2292161845136211,1.8454969014265852,1.2131638474089317,2.7995791551050027,2.7076585119658305,3.179444420962142,2.4718953449692935,3.189586151774697,3.149592100860387,2.537081508583692,2.389336025370972,2.350282261006991,3.238689871258432,2.9074201860154094,2.0458157264243875,3.39540604772471,2.4761286721242044,2.550975447815733,2.8443206860234964,2.891064837339431,3.795862353580457,2.553208415816123,2.8599876563964366,2.2856134177830016,2.5416547260340323,2.54419252223321,2.9472831401605593,2.2024922654395445,2.4053497422592724
b2633,2.317990371990386,1.2503079387898794,0.0,0.7585212369206431,1.7775918753508293,1.7320405016505653,0.6704128715965894,1.7868056494264806,0.9240597380293231,1.620735126606787,1.358878516807235,1.7188218989393702,2.764503214224315,1.6170725519343419,0.0,1.2708802903159766,1.6063102624353898,0.0,0.6505155989395708,0.9776210418254985,1.877812640886921,2.1969422061683286,2.397606001678708,0.633903581560537,1.5944727978074,0.0,1.657340527454712,1.4274093917578776,1.944079292725151,1.1592124365416945,1.8990758893311952,0.5653263941376807,1.673292887581626,2.360305549680274,1.63606103871846,1.8912228988614108,2.6131029587165475,1.2999544379052306,2.3430504105972094,2.079193781651122,1.6002217947921555,1.6207174392877646,1.751361768846219,0.9286132154821514
b2634,0.0,0.4891922644624039,0.0,1.778214280463689,0.0,0.0,0.0,0.9682479483969404,0.0,0.6848349000830294,1.502001683511699,1.6538540611408994,1.2370450241307664,1.774393529854942,0.0,1.4085167921768476,0.0,1.3910605426378382,0.0,1.7091965966908491,0.6060424436390546,0.55231112414935,0.6373343005192353,1.1967022187704717,1.126019157646844,0.0,0.8803875592130826,1.3125748369680286,1.222741623656276,0.972905647166613,1.0464595637001548,1.4250177993857105,0.8910760908985388,0.758436328738983,1.3109903167980062,2.0609662809689473,2.8059289548236377,0.514036813556482,0.0,0.6225439949641294,1.4773790741728448,0.5714395309117737,0.6362346894615338,1.3711801340784644
b2635,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.372767279856628,0.0,0.0,0.0,0.0,1.7501518033911896,0.0,1.573385399781023,0.0,0.0,0.0,1.4034118452892637,0.0,0.0,0.0,0.0,0.0,0.0,1.9455356537108313,1.366225516059852,0.0,1.820168792502705,0.0,0.0,0.0,0.0,0.0,0.0,2.069201880979818,0.0,0.0,0.0,0.0
b2636,2.4404485106783573,1.1867759537336617,0.0,2.6141753689088194,2.458400354286214,0.8951146721946437,1.6736711493557763,2.4690361101049145,2.1120262153802805,0.0,2.4183655966322855,0.8863855757782891,0.0,1.8285517453600375,2.2317322319860446,1.8544432087266958,1.1774921748805056,1.834162080251951,1.0389760232022267,1.4825171376993047,1.7975707264658216,1.3073916136793797,1.8618149063916793,0.0,0.9522284668572658,1.4059030488549942,2.3185915557435957,1.3584256750183958,2.383497596258966,2.2647230750665255,0.0,1.4731472801057128,1.2333524187686735,0.0,2.2936488513707256,2.58885917546088,3.3889544518696524,0.0,2.814251704392496,1.436302381166249,1.934070890793089,0.0,2.171644478155882,2.7769635067762706
b2637,2.72276393875964,1.7748197991538603,0.0,2.5509073421009063,1.9424837821813667,0.8605000787495947,0.0,1.9521059586359437,1.3652924576650591,0.9345368923475647,1.2474813547557488,1.3840766640510882,2.0192011888782786,1.144353718605421,2.172291489694357,3.0782485471466607,2.5331878104974876,0.0,1.000489008968599,1.434209278447667,1.3596529959991164,1.631778709330574,1.8071636755274858,1.5549457671325013,2.442170604182047,1.3590876127131999,1.8166444606449792,2.7939744872971883,1.5853698952109017,2.906665682088484,1.3775026939036432,1.4250177993857105,2.6152640676616388,1.6205715685840032,2.4444958167262683,0.0,4.246351362373606,0.7155073953598834,1.9493726365097603,2.0832221674060833,1.4773790741728448,2.4260097974358024,2.582172086133989,1.3711801340784644
b2638,5.83727897632489,6.039356314109459,4.920704887153603,5.527596585537816,5.910451995629005,4.851625420045235,5.466659941745823,5.218637441032289,5.308940091168651,4.585939217820997,5.521014729918035,5.204809108655768,5.161157148855476,5.682449358334558,3.717971746760642,3.592451921303719,3.3063957761756457,4.254115630244003,5.918120606743693,4.408272231956571,4.6686443696144435,5.1835775117402045,4.754629667558051,5.26436627139208,3.825486555212799,5.381835477281132,3.3743010815750116,4.835778155618436,5.4133782330425735,3.9017548316896637,5.146875710024873,5.564327091362766,4.18110334711629,4.7657408577265405,3.8281348097244403,3.92038714007683,3.8435836384355957,4.888380858314514,4.170633869066422,5.581889728229749,4.079537528910823,4.8113401960189774,3.598962974304645,5.658463146137618
b2641,3.7970936272597324,4.170987705793692,4.566911245462973,3.143288704913055,3.5209287149429795,4.131895551790342,3.748789170258175,3.6888002724928963,3.5270980668545646,3.096886951960095,2.873868054721878,3.508797742840052,3.820489922541091,3.3105241663232086,3.2655230201890655,3.6360628101361296,3.8861374552234875,3.1454234464775572,3.592470643062696,1.7452142745165513,3.100182411754542,2.5445328810302383,3.1794358405389165,3.175564101236034,2.9139238161484458,2.596205054951769,3.191234971727781,3.8407967126920597,3.0657792530475483,2.9972858800897577,3.940667329699405,3.4713390232433095,3.301118842735616,3.333427868880703,3.4452744658413206,2.4287486198608064,2.362018456900702,3.8683516795628967,3.3545186061140035,3.418656594174973,2.9213742157307876,2.5938427930391095,2.7537163914524188,2.6127205186236284
b2642,4.194325724758923,3.0560677381871413,3.8615269587342422,2.0011866365872266,2.4047780703908277,2.7707351244996286,2.3204555999285246,1.9100614874473438,3.0256024410144597,3.4277311232025536,2.735865979501045,2.1098530727583817,1.5640756583730195,1.9971404116546985,3.3662336369625683,3.087177749824174,3.304110756445103,3.7041221981560915,2.008334551344193,3.002371618651035,1.4439524120852316,3.64724940752698,2.1481080987540713,2.465923321262579,2.553802986165066,3.0913646474647947,2.709871669088744,1.8674916062991214,4.058451715873137,2.3122070240800676,2.242135395181624,3.9828183564635604,1.2679652678224056,1.4381102586039103,1.6948011045025866,1.2060463017068122,3.071581820999246,1.9992027327163973,1.9073563612618147,1.3539241620702027,2.782630905505465,2.0011930175462376,3.0141086331866793,3.4907882185077077
b4644,0.0,1.0298385972647681,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2540590278533537,0.0,1.6242047594650362,0.0,2.3979217275295532,1.613416703421513,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.18684449738606,0.0,1.8010953547764406,0.0,0.0,0.0,0.0,1.185357265499985,0.0,0.0,0.0,0.0,0.0,0.0,1.1726943799637326,0.0,1.241921086920823
b2643,0.0,0.0,3.4659775286097783,0.0,0.0,0.0,0.0,1.300314714256564,0.8508766230271267,0.0,0.0,0.0,0.0,1.1597619458560575,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.041121708040894,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8857328886745566,0.0
b2644,0.0,1.4646957355761772,0.0,1.1225227442021057,0.0,0.0,1.0048252753211295,1.257094527514493,0.8185775746648162,0.0,0.0,0.0,1.5716802956971059,1.1196075735198983,1.0927627642996298,0.0,0.0,0.0,0.9779034492046089,1.4057051192621817,0.0,0.0,0.0,0.0,1.8392020085619536,0.0,0.0,0.0,0.9777228896735022,1.2626341105884706,0.0,0.8610991809354216,0.0,0.0,0.7803607041058633,0.0,0.0,0.69788131250464,0.0,0.8353140458019972,0.0,0.0,1.3846921071946066,0.0
b4548,0.0,1.2689094263203669,0.0,0.0,0.0,1.5356380739078366,0.0,0.0,0.0,1.642368553755289,2.070314675169992,1.5232532734538482,3.019676649563446,0.0,1.8961367801547409,2.761050245010486,1.9211818070815203,0.0,0.0,2.3114036140672156,0.0,0.0,0.0,2.462807849572827,2.8470318396135563,1.4968237456187201,0.0,2.9836490381182457,2.5004678933611877,2.595472324549859,0.0,0.0,0.0,1.7721537359883657,0.0,0.0,0.0,1.319009246540996,2.115018877086696,0.0,1.621707050676181,0.0,1.5537534055047475,1.5096166274881138
b2645,1.6139459443260304,1.4762217643385778,0.0,1.4792943047197993,0.0,0.0,1.3385927215314697,0.0,0.0,1.2272017577646352,0.0,1.127470008105926,0.0,0.0,1.4439276141675323,2.2180675903721077,0.0,0.0,0.0,0.0,0.0,0.0,2.561875981862007,0.0,0.0,0.0,1.5141271365703155,1.064803921853159,2.437484698468758,0.0,1.1216924678997902,1.1635223949337363,0.0,1.3373477409196455,1.0634195815533938,0.0,3.830865470896196,0.0,0.0,1.1316982383703633,1.8584321937460953,0.0,0.0,0.0
b2646,3.6910457557024636,2.1488590301465442,0.0,2.6251071717516234,2.3313722924250713,1.108868927997761,1.3065208791823182,2.341791101497956,1.6939705652373542,2.286014524124351,1.5602055387036522,1.7151648712871883,1.9586694445804325,0.0,0.0,2.1762821574662183,0.0,2.1544391475136733,1.9404625008874221,2.5431136749243706,1.0776549831526847,0.9943843071574644,2.184215728652989,1.9064127055099673,2.5924549769860286,1.0771675410785913,2.1945657502415923,2.055383741733008,2.738796030364436,1.6079179923852926,1.7077514546829236,2.196869338036847,2.2128057844353504,1.979177503384898,2.0533691924551536,0.0,0.0,0.933994590644488,3.4786254099815705,2.1517127923086603,1.8199289516635517,2.3604950942591,0.0,1.0875987718467335
b2647,4.148776427111331,3.8378753877530634,3.4685530959714144,4.034891578452478,3.6070014607175396,3.523501292692064,3.8559925761144926,3.85643194651995,3.49904778646952,3.478658620546313,3.9106989860288097,3.7012558823849298,4.025557022362959,3.8184703861230185,2.530465556635223,2.4761428050304377,2.5587518414716666,2.851336208361484,3.501473179430378,3.4012497856930013,3.9524030419949705,3.5333876369803416,3.2367569005654397,3.522884775593147,3.1510367826319783,3.6727710214458678,3.1473445458684757,4.080408173674696,3.6495114049817747,3.1881907424615554,3.8549875962244164,3.388021539629794,3.0589095473086436,3.4264161762730505,3.5255963990886046,3.663161977773682,3.2118706290883985,3.708101810063593,3.2223664321731507,3.5237234249046194,2.936195879324206,3.4469638331647046,3.4057015344134265,3.3900505677762105
b2648,1.8994326151510053,1.7490638780940206,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.879634410128066,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5613614056304617,0.0,1.337470546298613,0.0,0.0,0.0,0.0,1.3369107573478467,0.0,1.290865728915613,0.0,0.0,0.0,0.0,1.8071837644130067,0.0,0.0,0.0,0.0,1.1712185028752093,0.0,0.0,0.0,0.0,1.3902450590135964,0.0
b2649,0.8698509470379906,0.7786938129245338,0.0,0.0,0.0,0.0,0.0,1.43057878096684,0.9496779133253864,1.0544760317485036,0.0,0.5613957202793057,0.0,1.6534428717961407,1.6194351590910245,0.0,0.7717934945510141,0.0,0.6702146779430647,0.0,0.0,0.4991996396980037,0.988896034224678,1.1011900639031311,0.6079458691079238,0.5483912644650182,0.0,0.0,1.1258618988692128,0.0,0.5579641148624489,0.9969578147638962,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5639106386242767,0.6109043798046805,0.0,0.5765535112286501,0.0
b2650,0.0,0.0,0.0,0.0,0.0,0.8402305890823779,0.0,0.0,0.0,0.0,1.2213120024796495,0.0,0.9900498278366529,0.0,0.0,0.0,1.1109949236622703,0.0,0.0,0.0,0.0,0.7466749693214343,0.0,0.0,0.0,0.0,0.0,0.7814698112339897,0.0,0.0,1.7324099024684172,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
b4462,0.6615362503691595,0.461865378193465,1.6076143010905644,0.5895427946878264,0.6696575847652141,0.42101145234767434,0.2819264211959137,0.9214800877262856,0.4086366557682485,0.8132561640099903,0.0,0.5865642253678438,0.8841957749525202,0.587734970272261,0.7895750081250366,0.0,0.9961575440915355,0.0,0.8729906550542326,0.7716578774498342,0.7230656775243045,0.3681163947769184,0.23028960512000107,0.48811840134987605,1.0740938324293605,0.4061383817412184,0.6078667432714995,0.9446231224337595,0.6990479382554984,0.8073351708809715,0.5830077082134145,0.7656201481792437,0.0,0.28156100786047517,0.3869900343302666,0.0,0.0,0.6168122972101885,0.9197408199234924,0.2241973494368945,0.4548770983372258,0.0,0.4280376231884113,0.4110131645424919
b2659,6.577192258400349,6.765326845830779,5.961564861773893,8.211199422779881,6.797307076309942,6.201622437405353,6.635761377274853,6.570707657497074,6.183052339693083,5.346335723575698,6.401191057843664,6.38928569819379,6.769915942183216,6.2426490082138155,3.734236272092161,3.2193714328057057,3.5709818754438087,3.787899696042773,6.686437341788318,4.997989499584045,6.188849876386426,6.228648414490906,5.408192031063416,6.159661938588096,5.323591181659157,6.6091296918305185,4.652071329214724,6.020267691128073,6.241877000222831,5.080077968055501,6.331571509563855,6.300453440332295,4.566548293496544,6.159831081352236,5.814626154385493,5.609501527547922,6.81821659223458,5.8072680687574625,4.641985465087454,6.429758256832918,4.779826238079661,6.319044192507462,4.8304346357490395,6.50750135955419
b2660,6.638647407459249,6.493406189218119,6.203637686329721,8.104491906450312,6.8882270968466734,6.413252177330217,6.706731329370715,6.963602483093978,6.389546707307797,6.29088461346184,7.112164141816824,6.5165031029084926,7.1625926873129275,6.612824404978797,3.20040954526279,2.8889542698604993,3.641407177351919,3.44286228554188,7.736067129159757,6.037047841970638,6.5003375994907895,6.699783034394843,6.508279222623505,6.911365351994334,6.189030570397306,6.513162950672317,6.289408286530102,6.328205396217935,6.774411052298313,5.984476122340993,6.738732786855643,6.604813255471039,5.662124155950085,6.481957981882302,6.091404303519937,6.683626738789038,6.602058603357991,6.217315611829702,6.054020086094973,6.366133591056815,5.771726438516878,6.571357541304172,5.69761408167495,6.996592995601589
b2661,7.118386839348957,7.010076577113249,6.44221020132312,8.487402697786951,7.092457409252491,6.984856667325828,7.288796290478342,7.7204904653114195,7.0286653592405015,6.732927532844041,7.391391263880747,6.995753826284276,7.582523595097761,6.991861130582488,3.384073774768213,3.513636695097948,3.5639095742185343,3.4880104228273714,8.176396169997268,6.667009590971633,7.122610137067973,6.79211658031191,7.295343669060349,7.231736310371626,7.152018251946993,7.234958983782229,6.945014985480295,7.0478396491407285,6.834045827902641,6.682080944333487,7.4948446678528144,6.713664160164711,6.672685802748602,7.249110746483463,6.727961047820728,6.822802030437762,7.522929573616945,6.999015192137455,6.776318204299397,7.344780133191859,6.694709908042184,7.113808550443302,6.536616318801234,7.052198338065395
b2662,7.015822857012343,6.982142352469163,6.564189421524175,8.664723670104689,7.3539280307863475,6.854598175893328,7.346063320636282,7.785414373447297,6.936762385642649,6.721627293731797,7.389639465764578,6.970478221189097,7.5804127030316835,7.246041515169992,3.7427333717630056,3.7755376502044373,4.3702370295969315,3.928673550151771,8.216703621801553,6.771043163797709,7.173307006311948,6.929594049741602,7.358912499376238,7.337543315810706,7.115939284110743,7.442791170113868,6.981154251641084,7.031600897063119,6.770648400225885,6.646625631545132,7.351543855919434,6.859582546041393,7.030345357969489,7.30995974651653,6.923591319067621,6.939052544997276,6.729233631351719,6.9559327074841555,7.023862859899544,7.268398127435091,6.62626570498359,7.099058414719954,6.401383326337675,7.431285498089906
b2663,5.606250855887895,4.893417696339371,5.746364413828902,6.490015232817844,5.137384187010689,4.384769011464408,4.81100715245127,5.432107421487073,4.9301223669709096,4.78050025795072,5.434107449178252,4.895981928969142,5.519854174097794,4.538506262296415,2.1746933897966105,2.3633001753709895,1.9257218446340654,1.3929706649700089,4.704347460508006,4.732799999624834,5.282874076221396,4.961130061687825,5.032479380386748,5.074534666645043,4.555613143725318,5.232669013845039,4.848403662868142,5.216617776262142,4.810920076808402,4.474223867800811,4.936858623362632,5.199514685739327,4.714985605363215,4.895554351017459,4.726847730744491,4.888258856304651,5.32331477095621,4.85210896250743,4.820068866269999,5.165024682874079,4.668990075653205,4.9175642979984175,4.571289887777848,5.37679663282762
b2664,5.193185473882051,5.046807770628215,4.4510874908908615,5.713121446107184,4.911968583573679,4.620960458947426,4.814312524234544,5.66173704635983,5.056041141781426,4.872985918370889,5.001902901163272,5.32946156945347,5.509269271004757,5.171224880886681,4.732448151635692,4.673987138237767,4.672754427535475,4.832418440554255,4.835321684038479,5.0637014025417555,5.408003514768163,5.192141064868831,5.272025895597184,4.860331275089242,4.835247816061418,4.563755108782992,4.363684065696483,5.885862021928042,5.003241570694402,4.834127674433462,5.509730187677926,5.023377076477312,4.989326170215887,4.955406401792015,5.53850815756165,3.8517125564505363,6.145714309898185,5.353439587735009,5.184078989566515,5.316519047127249,4.8748390874601135,5.169620463919297,4.837083016776883,4.582690323440389
b2665,9.411759887918635,9.108509373544624,9.032878366306354,10.279756505295765,8.963833613819851,8.20632141692326,9.09736251252747,9.983894208637807,8.752634641646146,8.654051356656748,9.76245913122084,9.157726903036684,9.763269908326611,8.93872125463371,6.032153752827282,5.110869344469785,5.701696973585782,5.541199218401473,10.071527277168135,8.47920300482123,10.33799399165843,9.281699768843788,9.637444253385487,8.725539602386988,9.749318794219084,9.28270428680347,8.477702009818046,10.18844824509254,9.35402163054758,8.640307434454675,10.209967568467176,8.364615047760923,8.797422437996211,9.942447081588215,9.20691398424526,9.024256483986889,9.841128361366431,9.265201537568231,8.726796602142446,9.835204511342207,8.419823000865303,9.513957420276203,8.51865293205348,9.23884019285478
