Sample,Total,Assigned,Unassigned_rRNA,Unassigned_Unmapped,Unassigned_Read_Type,Unassigned_Singleton,Unassigned_MappingQuality,Unassigned_Chimera,Unassigned_FragmentLength,Unassigned_Duplicate,Unassigned_MultiMapping,Unassigned_Secondary,Unassigned_NonSplit,Unassigned_NoFeatures,Unassigned_Overlapping_Length,Unassigned_Ambiguity,percent_assigned,reads_processed,reads_aligned,reads_aligned_percentage,not_aligned,not_aligned_percentage,Filename,File type,Encoding,Total Sequences,Sequences flagged as poor quality,Sequence length,%GC,total_deduplicated_percentage,avg_sequence_length,basic_statistics,per_base_sequence_quality,per_sequence_quality_scores,per_base_sequence_content,per_sequence_gc_content,per_base_n_content,sequence_length_distribution,sequence_duplication_levels,overrepresented_sequences,adapter_content,per_tile_sequence_quality,r_processed,r_with_adapters,r_written,bp_processed,quality_trimmed,bp_written,percent_trimmed,pe_sense,pe_antisense,failed,se_sense,se_antisense
ecoli_00836,11269025,8309887,64356,432720,0,0,0,0,593390,0,0,0,0,878924,453186,536562,73.7409580686883,11269025.0,10836305.0,96.16,432720.0,3.84,ecoli_00836_val_2.fq.gz,Conventional base calls,Sanger / Illumina 1.9,11269025.0,0.0,20-51,50.0,18.60667479875305,50.52689127941414,pass,pass,pass,fail,pass,pass,warn,fail,warn,pass,pass,11275110,3576378,11275110,575030610,909895,569445436,0.9712829026614774,0.035,0.4132,0.5518,,
ecoli_00837,12106704,8654612,347133,537136,0,0,0,0,578790,0,0,0,0,975326,467592,546115,71.48611215736341,12106704.0,11569568.0,95.56,537136.0,4.44,ecoli_00837_val_2.fq.gz,Conventional base calls,Sanger / Illumina 1.9,12106704.0,0.0,20-51,50.0,17.841714771701824,50.526956221941155,pass,pass,pass,fail,pass,pass,warn,fail,warn,pass,pass,12112928,3837066,12112928,617759328,934388,611778088,0.9682152464397916,0.0359,0.4062,0.5579,,
ecoli_00838,11963049,8755084,439285,388229,0,0,0,0,483787,0,0,0,0,962090,440610,493964,73.18438635501701,11963049.0,11574820.0,96.75,388229.0,3.25,ecoli_00838_val_2.fq.gz,Conventional base calls,Sanger / Illumina 1.9,11963049.0,0.0,20-51,50.0,18.094574049561487,50.534074298283,pass,pass,pass,fail,pass,pass,warn,fail,warn,pass,pass,11970659,3764332,11970659,610503609,950507,604627114,0.9625651533208218,0.0348,0.4134,0.5519,,
ecoli_00839,15668924,11894991,118969,480791,0,0,0,0,637189,0,0,0,0,1242305,601460,693219,75.91453631404428,15668924.0,15188133.0,96.93,480791.0,3.07,ecoli_00839_val_2.fq.gz,Conventional base calls,Sanger / Illumina 1.9,15668924.0,0.0,20-51,50.0,16.723401325848762,50.52996172551478,pass,pass,pass,fail,pass,pass,warn,fail,warn,pass,pass,15681701,4955567,15681701,799766751,1411621,791881916,0.9858918228522356,0.0328,0.4271,0.5401,,
ecoli_00840,11668265,8550051,80327,471121,0,0,0,0,704711,0,0,0,0,878306,472118,511631,73.27611260114507,11668265.0,11197144.0,95.96,471121.0,4.04,ecoli_00840_val_1.fq.gz,Conventional base calls,Sanger / Illumina 1.9,11668265.0,0.0,20-51,51.0,19.306920512809512,50.56932260280342,pass,pass,pass,fail,pass,pass,warn,fail,warn,pass,pass,11674075,3434735,11674075,595377825,334991,590337835,0.8465196029092955,0.0358,0.4231,0.5412,,
ecoli_00841,11850247,8320184,551864,392912,0,0,0,0,591535,0,0,0,0,1079816,462078,451858,70.2110597357169,11850247.0,11457335.0,96.68,392912.0,3.32,ecoli_00841_val_1.fq.gz,Conventional base calls,Sanger / Illumina 1.9,11850247.0,0.0,20-51,51.0,18.170720348790667,50.57351429046162,pass,pass,pass,fail,pass,pass,warn,fail,warn,pass,pass,11856384,3470054,11856384,604675584,326895,599612048,0.8373971322777933,0.0378,0.4159,0.5463,,
ecoli_00842,10255552,7427884,280523,331323,0,0,0,0,590782,0,0,0,0,775326,398331,451383,72.4279297691631,10255552.0,9924229.0,96.77,331323.0,3.23,ecoli_00842_val_2.fq.gz,Conventional base calls,Sanger / Illumina 1.9,10255552.0,0.0,20-51,50.0,18.449835685619725,50.53323809386371,pass,pass,pass,fail,pass,pass,warn,fail,warn,pass,pass,10260631,3001608,10260631,523292181,284835,518905298,0.838323819709433,0.0334,0.4222,0.5444,,
ecoli_00843,13697012,10031411,214758,432415,0,0,0,0,670257,0,0,0,0,1231054,545041,572076,73.23795145977823,13697012.0,13264597.0,96.84,432415.0,3.16,ecoli_00843_val_2.fq.gz,Conventional base calls,Sanger / Illumina 1.9,13697012.0,0.0,20-51,50.0,16.986318457219244,50.5303803486483,pass,pass,pass,fail,pass,pass,warn,fail,warn,pass,pass,13704291,4020642,13704291,698918841,370190,693048097,0.8399750665757199,0.0356,0.4341,0.5303,,
ecoli_00844,11394384,8417246,104403,399578,0,0,0,0,787715,0,0,0,0,663698,459947,561797,73.87188285035856,11394384.0,10994806.0,96.49,399578.0,3.51,ecoli_00844_val_1.fq.gz,Conventional base calls,Sanger / Illumina 1.9,11394384.0,0.0,20-51,51.0,18.559923811273656,50.565733522759984,pass,pass,pass,fail,pass,pass,warn,fail,warn,pass,pass,11400593,3356587,11400593,581430243,324281,576472752,0.8526372784499275,0.0338,0.4131,0.5532,,
ecoli_00845,9022032,6344279,41244,246181,0,0,0,0,1025016,0,0,0,0,489257,386677,489378,70.31984590611073,9022032.0,8775851.0,97.27,246181.0,2.73,ecoli_00845_val_1.fq.gz,Conventional base calls,Sanger / Illumina 1.9,9022032.0,0.0,20-51,51.0,19.3418055403194,50.57200340233774,pass,pass,pass,fail,pass,pass,warn,fail,warn,pass,pass,9026965,2635051,9026965,460375215,243429,456506361,0.8403697405821466,0.0322,0.4175,0.5503,,
minicoli_001,2193422,1111801,205122,186363,0,0,0,0,22415,0,0,0,0,531486,135649,586,50.68796610957672,2193422.0,2007059.0,91.5,186363.0,8.5,minicoli_001_val_1.fq.gz,Conventional base calls,Sanger / Illumina 1.9,2193422.0,0.0,20-43,46.0,9.38321656131736,42.50029360515214,pass,pass,pass,fail,warn,pass,warn,fail,warn,pass,pass,2201949,706415,2201949,94683807,105791,93476582,1.2750068235004537,0.1564,0.3274,0.5162,,
minicoli_002,3619811,1836120,298815,679448,0,0,0,0,9075,0,0,0,0,340935,453858,1560,50.72419526875851,3619811.0,2940363.0,81.23,679448.0,18.77,minicoli_002_val_2.fq.gz,Conventional base calls,Sanger / Illumina 1.9,3619811.0,0.0,20-40,44.0,7.956009807128823,39.48552396796407,pass,pass,pass,fail,fail,pass,warn,fail,fail,pass,pass,3636961,1236527,3636961,156389323,169171,154568783,1.1641076034327484,0.249,0.2976,0.4534,,
minicoli_003,1544740,944033,168679,117166,0,0,0,0,12966,0,0,0,0,114151,186946,799,61.11274389217603,1544740.0,1427574.0,92.42,117166.0,7.58,minicoli_003_val_2.fq.gz,Conventional base calls,Sanger / Illumina 1.9,1544740.0,0.0,20-40,44.0,10.299815661067672,39.47474073306835,pass,pass,pass,fail,pass,pass,warn,fail,fail,pass,pass,1551253,501957,1551253,66703879,76980,65856483,1.2703848902100578,0.1863,0.3072,0.5065,,
minicoli_004,2277751,1348847,56932,262803,0,0,0,0,6331,0,0,0,0,244717,356616,1505,59.218369347659156,2277751.0,2014948.0,88.46,262803.0,11.54,minicoli_004_val_1.fq.gz,Conventional base calls,Sanger / Illumina 1.9,2277751.0,0.0,20-43,42.0,9.837135032487762,42.51962571852674,pass,pass,pass,fail,pass,pass,warn,fail,warn,pass,pass,2289488,774516,2289488,98447984,108001,97283767,1.1825706862620975,0.2754,0.3078,0.4168,,
minicoli_005,2898115,1052668,160744,1214712,0,0,0,0,22273,0,0,0,0,171947,274096,1675,36.32250618074161,2898115.0,1683403.0,58.09,1214712.0,41.91,minicoli_005_val_1.fq.gz,Conventional base calls,Sanger / Illumina 1.9,2898115.0,0.0,20-43,40.0,6.503939026439268,42.479520998994175,pass,pass,pass,fail,warn,pass,warn,fail,warn,pass,pass,2910024,1021100,2910024,125131032,142300,123488083,1.3129828578413707,0.2379,0.304,0.4581,,
minicoli_006,13037412,8801536,1014455,545062,0,0,0,0,63911,0,0,0,0,1913995,688003,10450,67.50984014312043,13037412.0,12492350.0,95.82,545062.0,4.18,minicoli_006_val_2.fq.gz,Conventional base calls,Sanger / Illumina 1.9,13037412.0,0.0,20-40,50.0,12.964674815520295,39.51209542200553,pass,pass,pass,fail,warn,pass,warn,fail,fail,pass,pass,13053250,4062694,13053250,561289750,865729,554780938,1.1596171139772282,0.055999999999999994,0.4791,0.4649,,
minicoli_007,18975976,12962764,1154007,781052,0,0,0,0,155642,0,0,0,0,2831911,1073184,17416,68.31144811734585,18975976.0,18194924.0,95.88,781052.0,4.12,minicoli_007_val_2.fq.gz,Conventional base calls,Sanger / Illumina 1.9,18975976.0,0.0,20-40,49.0,10.728375325747688,39.517792444509844,pass,pass,pass,fail,warn,pass,warn,fail,fail,pass,pass,18999737,5902476,18999737,816988691,1080951,807713145,1.1353334632633243,0.054000000000000006,0.4635,0.4825,,
minicoli_008,12629485,8617049,1025693,204286,0,0,0,0,85077,0,0,0,0,1756875,591872,348633,68.22961506348042,12629485.0,12425199.0,98.38,204286.0,1.62,minicoli_008_val_2.fq.gz,Conventional base calls,Sanger / Illumina 1.9,12629485.0,0.0,20-40,50.0,16.426175930767993,39.51111909947239,pass,pass,pass,fail,pass,pass,warn,fail,warn,pass,pass,12652730,3672585,12652730,506109200,451009,500725213,1.0637994725249016,0.0532,0.41100000000000003,0.5358,,
minicoli_009,9760996,7290565,312456,218508,0,0,0,0,70967,0,0,0,0,1020534,492247,355719,74.69078975137373,9760996.0,9542488.0,97.76,218508.0,2.24,minicoli_009_val_2.fq.gz,Conventional base calls,Sanger / Illumina 1.9,9760996.0,0.0,20-40,50.0,19.36234956417436,39.51499437147603,pass,pass,pass,fail,pass,pass,warn,fail,warn,pass,pass,9776211,2886281,9776211,391048440,346177,386814772,1.0826454134428969,0.0486,0.4194,0.532,,
minicoli_010,10615737,5929307,1596608,355354,0,0,0,0,866195,0,0,0,0,862167,540434,465672,55.85393647186249,10615737.0,10260383.0,96.65,355354.0,3.35,minicoli_010_val_1.fq.gz,Conventional base calls,Sanger / Illumina 1.9,10615737.0,0.0,20-40,51.0,17.420508772884542,39.49883743351969,pass,pass,pass,fail,pass,pass,warn,fail,warn,pass,pass,10645093,3807728,10645093,425803720,397793,420464755,1.2538558845845686,0.0482,0.3574,0.5944,,
minicoli_011,7723034,4462052,1043196,243915,0,0,0,0,507948,0,0,0,0,773784,360317,331822,57.775894810252026,7723034.0,7479119.0,96.84,243915.0,3.16,minicoli_011_val_1.fq.gz,Conventional base calls,Sanger / Illumina 1.9,7723034.0,0.0,20-40,51.0,19.336263694074308,39.57899045893104,pass,pass,pass,fail,pass,pass,warn,fail,fail,pass,pass,7744299,2230472,7744299,309771960,282045,306508850,1.053391017056547,0.0496,0.3737,0.5767,,
minicoli_012,8848849,6312701,370385,315101,0,0,0,0,85091,0,0,0,0,965618,534662,265291,71.33923293300631,8848849.0,8533748.0,96.44,315101.0,3.56,minicoli_012_val_2.fq.gz,Conventional base calls,Sanger / Illumina 1.9,8848849.0,0.0,20-40,48.0,17.397169964176854,39.4827850492194,pass,pass,pass,fail,pass,pass,warn,fail,warn,pass,pass,8867149,2565747,8867149,354685960,544543,350663677,1.1340406595175063,0.0527,0.4169,0.5304,,
minicoli_013,8309545,6077342,183864,175392,0,0,0,0,79334,0,0,0,0,1062192,480976,250445,73.13688053918716,8309545.0,8134153.0,97.89,175392.0,2.11,minicoli_013_val_2.fq.gz,Conventional base calls,Sanger / Illumina 1.9,8309545.0,0.0,20-40,49.0,18.03098458178276,39.4837844912086,pass,pass,pass,fail,pass,pass,warn,fail,warn,pass,pass,8329293,2375763,8329293,333171720,510432,329441096,1.119730089936805,0.0461,0.4411,0.5128,,
minicoli_014,9108107,6145863,795008,347918,0,0,0,0,64825,0,0,0,0,993969,487087,273437,67.47684233397784,9108107.0,8760189.0,96.18,347918.0,3.82,minicoli_014_val_1.fq.gz,Conventional base calls,Sanger / Illumina 1.9,9108107.0,0.0,20-40,51.0,16.527726146790098,39.55351831066543,pass,pass,pass,fail,pass,pass,warn,fail,warn,pass,pass,9128499,2635030,9128499,365139960,559107,361059350,1.1175468168425062,0.0516,0.3871,0.5612,,
minicoli_015,9556956,7058909,43145,395451,0,0,0,0,60634,0,0,0,0,1090232,617957,290628,73.86147848750167,9556956.0,9161505.0,95.86,395451.0,4.14,minicoli_015_val_1.fq.gz,Conventional base calls,Sanger / Illumina 1.9,9556956.0,0.0,20-40,50.0,16.834581434551815,39.54904992761293,pass,pass,pass,fail,pass,pass,warn,fail,warn,pass,pass,9580712,2794859,9580712,383228480,578191,378904102,1.128407262424755,0.0621,0.4211,0.5168,,
minicoli_016,13755678,10445938,19071,799456,0,0,0,0,71472,0,0,0,0,1376933,666036,376772,75.93909947586735,13755678.0,12956222.0,94.19,799456.0,5.81,minicoli_016_val_2.fq.gz,Conventional base calls,Sanger / Illumina 1.9,13755678.0,0.0,20-40,50.0,15.682916702051365,39.53210536041917,pass,pass,pass,fail,pass,pass,warn,fail,warn,pass,pass,13782002,4015085,13782002,551280080,476586,545433747,1.0605014061092142,0.0435,0.4714,0.4851,,
minicoli_017,13136613,9650146,19563,830156,0,0,0,0,57098,0,0,0,0,1630944,629366,319340,73.45992456350811,13136613.0,12306457.0,93.68,830156.0,6.32,minicoli_017_val_2.fq.gz,Conventional base calls,Sanger / Illumina 1.9,13136613.0,0.0,20-40,50.0,15.379893185350365,39.53046725209915,pass,pass,pass,fail,pass,pass,warn,fail,warn,pass,pass,13163540,3795562,13163540,526541600,464816,521028360,1.047066366646054,0.0423,0.5036,0.45399999999999996,,
minicoli_018,9941463,6439263,144917,344515,0,0,0,0,516048,0,0,0,0,1469773,607451,419496,64.77178459548661,9941463.0,9596948.0,96.53,344515.0,3.47,minicoli_018_val_2.fq.gz,Conventional base calls,Sanger / Illumina 1.9,9941463.0,0.0,20-40,50.0,16.92709308957372,39.49472969924045,pass,pass,pass,fail,pass,pass,warn,fail,fail,pass,pass,9967828,3492859,9967828,398713120,336375,393916453,1.2030371611548674,0.0483,0.4606,0.4911,,
minicoli_019,4977237,3186962,51614,177909,0,0,0,0,301826,0,0,0,0,739397,301080,218449,64.03074637595115,4977237.0,4799328.0,96.43,177909.0,3.57,minicoli_019_val_2.fq.gz,Conventional base calls,Sanger / Illumina 1.9,4977237.0,0.0,20-40,50.0,22.944825038156534,39.47881786621775,pass,pass,pass,fail,pass,pass,warn,fail,fail,pass,pass,4991761,1734917,4991761,199670440,176892,197272080,1.2011592702455105,0.0485,0.4616,0.49,,
minicoli_020,9184331,4703965,3019080,378168,0,0,0,0,45136,0,0,0,0,447386,284741,305855,51.21728517841964,9184331.0,8806163.0,95.88,378168.0,4.12,minicoli_020_val_1.fq.gz,Conventional base calls,Sanger / Illumina 1.9,9184331.0,0.0,20-40,52.0,14.627757542622016,39.58012739305671,pass,pass,pass,fail,pass,pass,warn,fail,warn,pass,pass,9203702,2962858,9203702,368148080,1204901,362974198,1.4053806826861626,0.0286,0.2643,0.7071,,
minicoli_021,13591847,8309171,2908228,766491,0,0,0,0,30872,0,0,0,0,678869,459237,438979,61.13349421899761,13591847.0,12825356.0,94.36,766491.0,5.64,minicoli_021_val_1.fq.gz,Conventional base calls,Sanger / Illumina 1.9,13591847.0,0.0,20-40,52.0,12.834118073747025,39.57162775596282,pass,pass,pass,fail,pass,pass,warn,fail,warn,pass,pass,13632843,4389402,13632843,545313720,2249555,537170190,1.4933660572486605,0.0328,0.3034,0.6638,,
minicoli_022,5021596,3521544,729444,79204,0,0,0,0,30638,0,0,0,0,328068,169497,163201,70.12798321489821,5021596.0,4942392.0,98.42,79204.0,1.58,minicoli_022_val_2.fq.gz,Conventional base calls,Sanger / Illumina 1.9,5021596.0,0.0,20-40,51.0,22.13162369828112,39.52953782024679,pass,pass,pass,fail,pass,pass,warn,fail,warn,pass,pass,5028818,1557207,5028818,201152720,521803,198567633,1.2851364873415585,0.0311,0.374,0.5949,,
minicoli_023,12935436,8924736,1608691,608902,0,0,0,0,73566,0,0,0,0,746544,541948,431049,68.99447378503515,12935436.0,12326534.0,95.29,608902.0,4.71,minicoli_023_val_2.fq.gz,Conventional base calls,Sanger / Illumina 1.9,12935436.0,0.0,20-40,50.0,15.275162806079392,39.516091069524066,pass,pass,pass,fail,pass,pass,warn,fail,warn,pass,pass,12959324,4056099,12959324,518372960,1616856,511363070,1.3522869711413958,0.0359,0.3694,0.5947,,
minicoli_024,7137573,4433064,647195,206300,0,0,0,0,436136,0,0,0,0,732466,373624,308788,62.10884287978561,7137573.0,6931273.0,97.11,206300.0,2.89,minicoli_024_val_1.fq.gz,Conventional base calls,Sanger / Illumina 1.9,7137573.0,0.0,20-40,51.0,22.149728352248783,39.507959077966696,pass,pass,pass,fail,pass,pass,warn,fail,warn,pass,pass,7160352,2336948,7160352,286414080,1243204,281952192,1.5578452009063242,0.0463,0.4118,0.5419,,
minicoli_025,8064262,5246453,225928,341704,0,0,0,0,527470,0,0,0,0,867883,462237,392587,65.05806730981706,8064262.0,7722558.0,95.76,341704.0,4.24,minicoli_025_val_1.fq.gz,Conventional base calls,Sanger / Illumina 1.9,8064262.0,0.0,20-40,51.0,22.027939527124094,39.51423639261722,pass,pass,pass,fail,pass,pass,warn,fail,warn,pass,pass,8086659,2620783,8086659,323466360,1283212,318581304,1.5102207227978823,0.0486,0.4433,0.5082,,
minicoli_026,7890528,4826768,431635,233646,0,0,0,0,456345,0,0,0,0,1214470,425549,302115,61.17167317573679,7890528.0,7656882.0,97.04,233646.0,2.96,minicoli_026_val_2.fq.gz,Conventional base calls,Sanger / Illumina 1.9,7890528.0,0.0,20-40,50.0,18.120398866841267,39.49826196675305,pass,pass,pass,fail,pass,pass,warn,fail,fail,pass,pass,7910762,2519298,7910762,316430480,1150263,311814702,1.4587020820497445,0.0446,0.4507,0.5046,,
minicoli_027,9378444,5871337,635351,390903,0,0,0,0,291905,0,0,0,0,1406667,405348,376933,62.60459624219114,9378444.0,8987541.0,95.83,390903.0,4.17,minicoli_027_val_2.fq.gz,Conventional base calls,Sanger / Illumina 1.9,9378444.0,0.0,20-40,51.0,17.018856522997893,39.530109472317584,pass,pass,pass,fail,pass,pass,warn,fail,fail,pass,pass,9408571,2821203,9408571,376342840,1607159,370959071,1.4305490706293231,0.0401,0.4415,0.5184,,
minicoli_028,17400427,12858014,322734,561720,0,0,0,0,75051,0,0,0,0,2243042,830845,509021,73.89481878806768,17400427.0,16838707.0,96.77,561720.0,3.23,minicoli_028_val_2.fq.gz,Conventional base calls,Sanger / Illumina 1.9,17400427.0,0.0,20-40,50.0,13.320092091324652,39.51817964007435,pass,pass,pass,fail,pass,pass,warn,fail,warn,pass,pass,17430852,5440880,17430852,697234080,2087506,687897161,1.3391369222801044,0.0391,0.4715,0.4894,,
minicoli_029,14431271,10231796,83730,476615,0,0,0,0,73152,0,0,0,0,2465147,766419,334412,70.90017227172852,14431271.0,13954656.0,96.7,476615.0,3.3,minicoli_029_val_2.fq.gz,Conventional base calls,Sanger / Illumina 1.9,14431271.0,0.0,20-40,50.0,13.820761970619529,39.520520888284885,pass,pass,pass,fail,pass,pass,warn,fail,fail,pass,pass,14457805,4446491,14457805,578312200,1809045,570557886,1.3408525706357224,0.0438,0.5364,0.4198,,
minicoli_030,9244957,6990880,17628,252233,0,0,0,0,84501,0,0,0,0,972684,612688,314343,75.61830736476114,9244957.0,8992724.0,97.27,252233.0,2.73,minicoli_030_val_1.fq.gz,Conventional base calls,Sanger / Illumina 1.9,9244957.0,0.0,20-40,50.0,17.46474806830651,39.549880762019775,pass,pass,pass,fail,pass,pass,warn,fail,warn,pass,pass,9263657,2924456,9263657,370546280,1408787,365258044,1.4271458884973829,0.0561,0.4245,0.5194,,
minicoli_031,9992722,7551114,22368,299132,0,0,0,0,94484,0,0,0,0,1049177,649313,327134,75.56613703453372,9992722.0,9693590.0,97.01,299132.0,2.99,minicoli_031_val_1.fq.gz,Conventional base calls,Sanger / Illumina 1.9,9992722.0,0.0,20-40,50.0,18.04096460752513,39.54823200325197,pass,pass,pass,fail,pass,pass,warn,fail,warn,pass,pass,10014482,3163596,10014482,400579280,1601513,394779707,1.4477965510347914,0.0566,0.4252,0.5182,,
minicoli_032,9345672,6825444,322768,214805,0,0,0,0,74240,0,0,0,0,1083453,529368,295594,73.03320724288206,9345672.0,9130867.0,97.7,214805.0,2.3,minicoli_032_val_2.fq.gz,Conventional base calls,Sanger / Illumina 1.9,9345672.0,0.0,20-40,48.0,16.990425554217957,39.48424554167961,pass,pass,pass,fail,pass,pass,warn,fail,warn,pass,pass,9364783,2950332,9364783,374591320,1517004,369153516,1.4516631084777938,0.0483,0.43,0.5218,,
minicoli_033,10172644,6526543,1411767,222528,0,0,0,0,60124,0,0,0,0,1179874,528078,243730,64.15778434790404,10172644.0,9950116.0,97.81,222528.0,2.19,minicoli_033_val_2.fq.gz,Conventional base calls,Sanger / Illumina 1.9,10172644.0,0.0,20-40,49.0,15.390177531710243,39.47957581136232,pass,pass,pass,fail,pass,pass,warn,fail,warn,pass,pass,10195440,3265932,10195440,407817600,1681405,401780936,1.4802362624859742,0.0466,0.3918,0.5616,,
minicoli_034,14869917,11133799,67653,679903,0,0,0,0,42298,0,0,0,0,1673038,742338,530888,74.87465464669374,14869917.0,14190014.0,95.43,679903.0,4.57,minicoli_034_val_1.fq.gz,Conventional base calls,Sanger / Illumina 1.9,14869917.0,0.0,20-40,51.0,17.784185804948926,39.55883116227212,pass,pass,pass,fail,pass,pass,warn,fail,warn,pass,pass,14904888,4737114,14904888,596195520,2084736,587810599,1.406404563388869,0.0531,0.4452,0.5017,,
minicoli_035,10404095,6682553,33621,459673,0,0,0,0,599611,0,0,0,0,1515735,648059,464843,64.23002673466553,10404095.0,9944422.0,95.58,459673.0,4.42,minicoli_035_val_1.fq.gz,Conventional base calls,Sanger / Illumina 1.9,10404095.0,0.0,20-40,50.0,19.606370875573727,39.56731709966124,pass,pass,pass,fail,pass,pass,warn,fail,fail,pass,pass,10433396,3313387,10433396,417335840,1576559,411336115,1.4376251510054827,0.0698,0.4533,0.4769,,
minicoli_036,8283314,6264478,18075,265881,0,0,0,0,73124,0,0,0,0,882383,504994,274379,75.62767752133989,8283314.0,8017433.0,96.79,265881.0,3.21,minicoli_036_val_2.fq.gz,Conventional base calls,Sanger / Illumina 1.9,8283314.0,0.0,20-40,48.0,17.898628424666505,39.49426401075704,pass,pass,pass,fail,pass,pass,warn,fail,warn,pass,pass,8299666,2626389,8299666,331986640,1235122,327267945,1.4213508712278302,0.0494,0.435,0.5156,,
minicoli_037,120489386,86503692,803389,4496955,0,0,0,0,562446,0,0,0,0,17708152,7550320,2864432,71.7936200621024,120489386.0,115992431.0,96.27,4496955.0,3.73,minicoli_037_val_2.fq.gz,Conventional base calls,Sanger / Illumina 1.9,120489386.0,0.0,20-40,47.0,7.242913092618727,39.46138615894349,pass,pass,pass,fail,pass,pass,warn,fail,warn,pass,pass,120725916,40901766,120725916,4829036640,18205602,4756455393,1.5030171110898838,0.0651,0.4517,0.4832,,
minicoli_038,8131772,5834335,32486,301068,0,0,0,0,23465,0,0,0,0,1190988,529577,219853,71.7474001976445,8131772.0,7830704.0,96.3,301068.0,3.7,minicoli_038_val_2.fq.gz,Conventional base calls,Sanger / Illumina 1.9,8131772.0,0.0,20-40,46.0,19.416568576210366,39.43973982546485,pass,pass,pass,fail,pass,pass,warn,fail,fail,pass,pass,8150363,2767629,8150363,326014520,1436781,320858066,1.581663908711796,0.0681,0.4564,0.4755,,
minicoli_039,8869446,6227095,55444,371730,0,0,0,0,43420,0,0,0,0,1353727,590788,227242,70.20838731077454,8869446.0,8497716.0,95.81,371730.0,4.19,minicoli_039_val_2.fq.gz,Conventional base calls,Sanger / Illumina 1.9,8869446.0,0.0,20-40,46.0,17.43930931933707,39.458523565056936,pass,pass,pass,fail,pass,pass,warn,fail,warn,pass,pass,8888618,3051208,8888618,355544720,1338291,350120076,1.5257276215492668,0.0754,0.4483,0.4764,,
minicoli_040,13328094,10026484,95260,843629,0,0,0,0,58570,0,0,0,0,1171569,662258,470324,75.22819091762108,13328094.0,12484465.0,93.67,843629.0,6.33,minicoli_040_val_1.fq.gz,Conventional base calls,Sanger / Illumina 1.9,13328094.0,0.0,20-40,50.0,17.571018206400446,39.56807124859713,pass,pass,pass,fail,pass,pass,warn,fail,warn,pass,pass,13357348,3950300,13357348,534293920,462065,528521821,1.0803227931173165,0.0478,0.4288,0.5234,,
minicoli_041,11969078,9157830,92345,293624,0,0,0,0,85392,0,0,0,0,1330270,550387,459230,76.51240972780026,11969078.0,11675454.0,97.55,293624.0,2.45,minicoli_041_val_1.fq.gz,Conventional base calls,Sanger / Illumina 1.9,11969078.0,0.0,20-40,51.0,20.12448024387809,39.57093804552029,pass,pass,pass,fail,pass,pass,warn,fail,warn,pass,pass,11986679,3507239,11986679,479467160,421618,474321213,1.073263703816545,0.0471,0.4437,0.5091,,
