Geneid,DDB-I-SF-S1-001-A8-RNAseq_S22,DDB-PD-019-1L-R28--S05-RNAseq_S1,DDB-PD-019-1L-R28--S06-RNAseq_S2,DDB-PD-019-1L-R28--S07-RNAseq_S3,DDB-PD-019-1L-R28--S08-RNAseq_S4,DDB-PD-019-1L-R28--S09-RNAseq_S5,DDB-PD-019-1L-R28--S10-RNAseq_S6,DDB-PD-022-30L-R40--S03-RNAseq_S7,DDB-PD-022-30L-R40--S06-RNAseq_S8,DDB-PD-022-30L-R40--S11-RNAseq_S9,DDB-PD-023-AMBR-R1--S02-RNAseq_S10,DDB-PD-023-AMBR-R1--S07-RNAseq_S14,DDB-PD-023-AMBR-R1--S10-RNAseq_S18,DDB-PD-023-AMBR-R2--S02-RNAseq_S11,DDB-PD-023-AMBR-R2--S07-RNAseq_S15,DDB-PD-023-AMBR-R2--S10-RNAseq_S19,DDB-PD-023-AMBR-R3--S02-RNAseq_S12,DDB-PD-023-AMBR-R3--S07-RNAseq_S16,DDB-PD-023-AMBR-R3--S10-RNAseq_S21,DDB-PD-023-AMBR-R4--S02-RNAseq_S13,DDB-PD-023-AMBR-R4--S07-RNAseq_S17,DDB-PD-023-AMBR-R4--S10-RNAseq_S20
b1771,3.1251646701247444,4.052078978280851,3.946180251724151,3.6457063037571946,3.430493841008169,3.8712147977872173,3.1642617287308634,3.2385599688629085,4.21056351879008,3.831609175863471,3.0730080472191252,3.3769453997612686,3.5465391872965655,3.389257599921514,3.424207499624525,3.5394883016865286,2.9440192784783825,3.7496249493605585,3.9594511948146986,3.068869935960287,3.7206519353528233,3.580834697212865
b1772,2.1941654927866523,2.8414981436816475,3.771451695961211,3.091949040433646,1.8198782224594452,3.009724106520251,2.6368981658050235,3.4408199696274,3.1481360637536935,3.366635670005387,2.8071887446869557,3.4216323838818643,3.0017502834555883,2.713186163931292,3.3122506544289996,3.5034800040901874,2.4473402092064465,3.439978134118326,3.078108943771733,2.701966075228723,2.905886561961555,3.1334144003201367
b1773,2.1162719251637565,3.9549865689889874,2.936439678754094,3.4522494688906518,3.2627797338335687,3.3144566659867882,2.653024096901904,2.883785156555417,3.1286572111036266,3.1304983771606376,2.480919079678127,3.249826324288333,2.7328235605044564,2.49274359637084,2.9398774294460632,2.834929364723466,2.185876857664979,3.4425037201643636,2.9013750202390396,2.671499052839528,2.8192517866064484,2.8456183933428703
b1774,1.3381034378626102,2.625198656356333,2.839254067144795,3.3380693692744066,2.9806594842078997,2.673687268874569,2.3898407696532846,2.486484404251647,2.8500632400605967,2.453616990012346,2.337421680938258,3.296039621152502,2.980043654055819,2.235959403122113,2.982506345270747,2.636158291584735,2.200106542119194,3.0993399081677153,2.8656819654084273,2.020008412989509,2.5501162871545078,2.749413982975555
b1775,0.366282211785258,2.296012412001802,2.6504266015969815,2.625354549471122,2.162437619985452,1.9662523936230742,1.214813619357295,1.4549935612303253,2.3863744064524894,1.4296458578914872,1.9181587515643348,2.0524802378058085,2.062518740756891,1.595137963232774,2.6069493064629268,2.2731631613260643,1.8505879219924388,2.5719452574506225,2.074296850813258,1.6811086110393885,2.5170443444905763,2.1585083809404475
b1776,1.077941666902831,3.22529805792319,3.3989763833539826,2.9307322650608683,2.447534865091635,2.162578319549125,1.667409535930036,2.160677711977178,3.2822982775353786,1.7703997058154404,2.301520105554438,3.350109683599666,2.904610299296411,2.6275517909686164,3.326863403153258,2.8505509597526713,2.3815635890073072,3.1972687799156567,2.8270284046505982,2.1701862099121616,3.3572500309471667,3.070169169258097
b1777,7.698590321978312,9.32243293405734,9.148767475340179,8.971364678061969,8.879949054023257,8.790837458609314,8.78710740103609,8.001691030089686,9.187003580522843,8.467396045552832,8.370367129755387,8.798686123287492,8.744352338740505,8.399174826659308,8.9014375207345,8.887292663937615,8.483356552840322,9.049837495754755,9.01195488521775,8.365473049850085,8.94600798371237,9.168122475010854
b1778,8.446237749380918,9.633105747062087,9.664286313894987,9.47848781420071,9.502461446631235,9.349356333092036,9.179339612346752,8.134110943578685,9.57682682823045,9.011345896768693,8.945404209123101,9.49110289378587,9.491844132025722,8.808293703491326,9.483968608264616,9.486629430151947,8.907984404508237,9.659753397144442,9.790381378819703,8.850542415410539,9.61143650309953,9.780774914323226
b1779,12.692262585599822,12.602388294156777,12.359173935295017,12.512945344763375,12.991369861201152,13.010460384810443,13.938332002137027,12.99148426175092,12.78585629144363,13.389743683875473,12.90076412861236,12.09154741852672,12.07837183479766,12.767405474867177,11.908463892144061,11.9537083586578,12.80305275782602,12.142291892623005,11.897490294441575,12.834843949628423,11.85156285575484,11.946616745489173
b1780,6.294950715594336,6.271109328987017,6.16368257695409,6.213972331311411,6.239224964556244,6.269914109479803,5.9591302847113194,7.0570307330665,6.444291825193074,6.81399735560935,6.926051229704371,5.516342752023703,5.843768417254505,7.074403561835146,5.491114787966619,5.966703867934622,6.962282258816489,5.214409022997299,6.086473219514685,7.118615324043743,5.3175225427394395,6.050458450805292
b1781,5.1972048421314065,5.942384900322183,5.462700737372372,5.3933571579358315,5.686605050118404,5.280048402240427,5.030340596930528,5.1816101027104935,5.864250809901731,5.382119666834392,5.298786966760253,5.706511574293442,5.649530490724236,5.161820071983402,5.844951865383892,5.7293162047874855,5.34015691887283,5.554846042124638,5.562722718377618,5.2661600784379665,5.803651866180949,5.681642106584616
b1782,8.957978106968945,9.108301901289268,9.167897876030237,9.12046780571586,9.095240355875085,8.931794035939632,8.088816701777807,9.622368151710047,9.727382014163316,9.429937897652454,9.224939926788224,8.56264128117615,8.375753619033102,9.243945069004955,8.617372396855542,8.418748736796799,9.19099187949287,8.488971566918355,8.346691606219828,9.190230024257769,8.621932127886499,8.303552070438032
b1783,9.642837464987531,6.898569009171219,6.075381247521892,5.992895273664969,6.086333843039954,5.8705433402576,6.779912695390312,5.773037512677238,8.391172027935815,5.936992541203123,8.75429702918195,9.398390112614301,8.91681255775612,8.775099659834018,9.383110921158401,8.843796404147065,8.769714044694606,9.518113216230361,9.0398119672304,8.80432521519231,9.703764388274632,9.20049736480908
b1784,7.726331836700569,5.266047121274629,4.645448559228057,4.320930284613396,4.0773069992435556,4.2094106367869,5.252467965293406,4.255025451772243,6.5336980292430225,4.488052370438585,7.345346320802174,7.997627207621259,7.4764129491279485,7.489739530310877,7.842961385138118,7.48110903754786,7.36152750462583,8.253922272236283,7.723050179606279,7.479199867546059,8.469952889647418,7.802015100258483
b1785,1.9900512018598315,1.781460990065455,0.660484135226,0.8525417060060189,0.0,0.7865207143269283,1.5563070994662402,1.8928971661162484,0.90960648956036,1.158155823922569,1.3856754428779503,1.1225865860385813,0.9121660718330025,0.704804606301681,1.1510502783486751,1.1108172506080243,1.6411216270580375,1.6737867001157012,1.5313069053277835,0.987308647586804,1.735999487462477,1.3893451417063831
b1786,4.022194811801385,4.7837386882070225,4.908139172302814,5.108445164051761,5.248139515926288,5.110554539099483,4.898310048661487,4.558672162918207,5.684882999143167,5.341312239786989,4.88574381270125,4.716546363297601,5.033401819491341,4.835001539997728,4.991684301157466,4.877117178721168,4.668966975251891,4.867408961395657,4.811526521852534,4.716309205426116,5.581403525757964,4.778971339562265
b1787,7.168367187169056,7.194354556325605,7.034282167173098,6.593343657737117,6.437560217347696,6.840183644329698,7.36015470518639,5.768544406865745,6.883431760505192,6.937973612688377,6.680293126581808,6.276978035534791,6.4209305998430315,6.499394529868219,5.965580591795464,6.100459263934146,6.824341434008705,6.132167997191861,6.370569070547322,6.660054021057563,6.165572734677397,6.2647186315910925
b1788,2.2626247994765407,2.4014829532988973,3.1956246465811584,0.0,3.6349954747652196,1.8268186599303167,1.7992728439954204,0.0,2.8429450943436954,1.796387692077877,3.0972379855429115,1.408736764468668,2.0916157599786342,0.0,1.4415009166618589,1.9869424597146523,1.9923421865619493,2.971356585558553,2.0448954379436897,0.0,2.626204219556401,1.5346805672386599
b1789,4.4864014094502425,5.532260281913795,5.432231823146889,5.687814185942861,5.269298508795023,5.968937973505721,5.816401813848958,4.602803277641857,4.9073367454587515,5.1643570003597175,4.008111683912833,4.239045201111816,5.052443281191811,3.9915707965077307,4.288533397599509,5.162355576497733,4.339308814703322,4.626933444963082,5.025873870251215,3.993057904734777,5.211631870273874,5.281000436334729
b1790,4.672650718038035,5.448843705339564,4.758303821109125,4.938155561347473,4.6056853677562595,4.966414361292454,5.332308403702072,4.187276087486129,5.007009752434652,4.588857451959542,4.2616741359979695,4.549026045899925,4.605009151018877,4.527103650363669,4.532275100998719,4.370695672516543,4.267859661716281,4.486377093680394,4.606600625783676,4.206741095313793,4.605981039262147,4.586351026934516
b1791,2.429415459184046,2.5720735237356274,3.22308852477137,3.1776967945062435,2.8255104532041964,2.9189249080921718,2.7023490688768614,2.2752009939148974,3.2893049770265352,2.431498034466721,2.2643774126527267,2.6870176746992875,2.608897473907458,2.515922545213479,2.763985063385653,2.5208816115171606,2.6836146261757494,2.659638982668284,2.885137810511124,2.335891601932267,2.8335480948959884,2.3348208157219497
b1792,6.68659174544817,5.854659492789731,5.336340387246318,5.1363520360756105,5.404658421625344,4.988510360725086,5.927727540639233,5.020653105729434,5.986722959340328,5.672509209014281,5.1685469562310855,5.80556075344318,5.627243861453156,5.577596754906149,5.458604704586898,5.500412234470153,5.242225616068318,6.045169101690678,5.939520719694048,5.372280531800992,6.246668683748775,5.745905319659391
b1793,5.75971307774769,6.390556681860152,5.6840014010208195,6.2406078827029,6.25286337228736,5.974763755710187,5.315120902179636,5.491300269216015,5.954705149841657,5.7538685998720815,5.260942694630531,5.364848272800252,5.656287751048586,5.29589017690336,5.5082990322009735,5.602816518090669,5.286282950022807,5.1214777344433955,5.331430361133161,4.822569615653433,5.643878474187533,5.60449463011015
b1794,7.463690885494832,7.011258602556339,7.077461723809618,6.788293984457454,7.081539927527734,7.1261816113191925,6.922714804850408,6.062825377614236,6.184354600272597,6.521609840077384,7.070619899546932,6.3834646154486725,6.762461163637049,6.87957809908263,6.1724284048569995,6.650936784020065,7.110433167464986,6.436448364785852,6.7848337196972,7.022846451463342,6.646644302414215,6.6964368032279
b4676,7.286428633927839,6.013526736384814,6.932979552530653,6.769606690693537,7.606240156686334,7.464552401065767,6.456406414558601,7.417290428098207,5.445227415296136,5.133573320790187,6.389399987017973,6.081155576919893,6.28190586685453,6.520192716011058,5.843508543245305,5.924296791208993,6.233522635507176,5.792616835081883,6.0000535313647605,5.966276154755939,5.70645651558975,6.074751520149055
b4675,3.1662556561149215,5.425523271255404,4.885874841200206,5.031727702122322,5.043768662463011,4.235173689636331,4.1987403196955,5.046341845114269,5.318369014291153,4.657653908985602,3.009693957819434,2.991171246142052,3.204903510582833,3.211728930244761,3.9462326370706586,4.2981413273130755,3.51423400817918,3.403244126227504,2.9194374604169115,2.765657979547394,4.784495550379395,3.5391041291407515
b1795,9.22709938981398,8.224174903399566,6.727539636172124,7.0217852944890184,6.674680720767991,6.843882578596969,9.004294118280097,7.122518288677488,8.18004233405639,7.137168666689079,9.163903998980095,8.296282982374773,7.779575404087431,9.421155748865942,8.54561542914995,7.827978724040888,9.212534407314903,8.195524121583471,8.158706298520897,9.251707452241675,8.863332826563504,8.229855874546624
b1796,1.6688208007133316,1.7898222174612408,0.0,0.0,0.0,1.97210653796761,2.3976997176271726,1.9702831246102197,3.5396315094188315,0.0,1.6636715840372602,1.5356712420290117,0.8062939314784956,3.1078630088826027,0.0,0.8877720183232293,2.97023630917678,0.0,0.9236646790404711,1.7558648876674747,1.5748879876161868,1.6677394749939503
b1797,3.2187066740605275,1.1695033049480006,1.1310998671592531,1.4068863476755435,0.0,1.6911307224685248,2.4170513366201956,3.1952688572577927,4.3792688408862315,2.5969472268077687,3.7141303192739006,2.130618549729657,1.2216210365952156,4.044055518759086,1.5859423821128757,1.8453756877325826,4.39114535686973,1.3201079756267893,2.2164566990712276,4.317047250555149,1.3271594805536133,1.684122967737707
b1798,3.03177916173463,5.959662951757436,6.045377569261749,6.272419588502697,6.213477540544056,6.113396041216972,6.208629732110212,5.174071236281599,5.34238079286514,5.501510973455766,3.6304045983509208,4.180563301941759,4.048364480026525,3.4195707867695315,4.163388715017861,4.285946405560994,3.3645843663037662,4.040927620199883,4.206872119537804,2.878590764319116,4.400612390746881,3.6833183987680034
b1799,4.397278986148712,5.070934739197202,6.439477181704551,6.112923093025741,4.355566897673094,5.376048410607819,3.968753429502867,3.777798843628561,6.282338974847201,4.701328420698289,4.028213070476813,5.372805133603698,5.319205796734778,4.204886389403906,5.342901626841343,5.26252018693364,3.861966315925536,5.432421539854361,5.554844006732139,3.8732191418842383,5.165319732793181,5.69712328647743
b1800,3.773033067188225,4.028872019436369,3.388112975702345,3.511292307749531,2.705401227942192,3.4723150167269647,3.468913747637863,2.734548098493744,4.3078617188172394,3.190788628577252,2.9445428980192423,4.359115297612139,4.649466325850565,2.946062193178779,4.203283508973165,4.2947749446351144,2.6617828042075895,4.661831788754719,4.8255971037738155,3.425963207621486,4.534663363136339,4.89720684416386
b1801,1.2504603779146497,2.502227252249992,3.8113163749869257,3.328598292372638,2.7669199253325583,2.443525767228799,1.956743555410404,1.599989374016626,3.216459327924739,1.7376597152551851,1.0687424145270321,3.037519383730912,3.1480552521978367,1.1928163902387654,2.581189182160863,2.8562954095539874,1.057639734865917,2.8501968202979437,2.922896660914742,0.7672366953990135,2.7836756141018797,2.3980121724130417
b1802,1.7244349134340253,3.349812548019467,3.042076923521727,3.070279223007856,3.252403405971348,2.583320981384093,1.6246043869245426,1.6490660831231212,3.5437281011477446,2.8546351215231955,1.5842963607083003,2.9045379809386236,2.2371406257105426,1.6164284593790068,3.1966568100251758,1.9131719793855853,1.6889362257889,2.8533744409425426,2.539706694964475,1.8902278846669223,3.3239822353880992,2.291506837745643
b1803,1.6156408025575633,2.910408078600164,2.4424761068569802,2.838990055834707,2.849679834568058,2.5811863557065764,2.171520787081802,2.51081757681586,3.281743702069228,2.079394084998371,1.6738563589273268,2.867178891965327,2.723026062236425,2.1272117852483596,3.0808302804214747,2.730741605006629,1.8440971594966364,3.256016827750539,3.1676788948359245,2.105211458547748,3.450956426833561,2.9258295523236613
b1804,5.73214689125053,5.6102026844157775,6.051752462435745,5.843025039233656,5.730758390817063,5.604804675498363,5.379798371493052,5.853412737193129,5.925468537548309,5.188155705103523,5.479556740148488,4.82113060974738,5.347653204600058,5.525431940989131,4.7048014005019025,5.149241813657253,5.435823142340009,5.065433824105988,5.571795266453088,5.4404360422126725,5.333869141186643,5.5466076251612755
b1805,4.823944383670701,6.2216205282870405,8.046014107086755,7.56201234848773,6.546668122247689,6.597342964275986,4.6495176570852985,5.4464460299538615,7.294037009277943,5.337535125978006,4.6531524797938575,7.145581149403361,7.14350677520349,4.7256995773706265,7.161258829329698,7.181534295503448,4.821228212410287,7.292389903725848,7.508406867607382,4.678023545601391,7.122480619284362,7.506035393332172
b1806,5.880431821352348,6.025504985984612,6.291038466012131,6.456788771949566,6.452187365461379,6.479693937564078,6.172988377715717,7.251845969745058,6.3729553165725745,6.544941777983899,6.452585961678397,6.9474581578716545,6.702021042940423,6.494990353197706,6.967480059272715,6.834110336734397,6.503803443104223,6.701575406071664,6.734395933348561,6.425686775055371,6.656488243372765,6.849543280060764
b1807,6.413481257218088,6.319000335533197,6.897298381302943,6.914106518275097,6.473977310359207,6.967371947249303,6.828274130314937,7.550487601624677,6.184462666787283,6.65295641577104,7.114597648496001,6.769679390848641,6.6750543858303075,6.986350819338666,6.811474022787603,6.561542656033593,7.09504104206902,6.7319368723870605,6.668168246506344,6.91652040051839,6.858011307531627,6.301082301004344
b1808,5.151475459982386,5.085326511297134,5.354448614524266,4.8425560442431514,4.870109509051512,4.885322306234253,5.06335720410207,5.18955976183447,5.34076561710844,5.047620438922403,5.167972444797618,4.954618481140469,4.695715407072343,5.222183172673259,4.810469718753019,4.672972358326828,5.083128440038216,4.858482896015504,4.805797241192135,5.2288284541482986,4.98653950046613,4.758144674603276
b1809,8.290704994177288,8.369930558430545,7.962325564332269,7.878906961540821,7.932920007577089,7.882199333807301,7.358101414048288,7.730018159527937,8.177280259131583,7.766907468356444,8.16293367724905,7.711052770045364,7.735215638690758,8.183437967230473,7.724344381010336,7.934045849213633,8.06605320666038,7.691072738348012,8.005398653747305,7.962411252567674,7.854433471195679,7.780328648201839
b1810,6.460804184190189,5.9299906432822524,5.75080453743558,5.65961859970596,5.614078003608771,5.814591500438935,5.96899209089403,5.741939075809732,6.339210037781625,5.5773998393994395,6.169528770508159,7.654106466234386,6.734726105644964,6.265493657681359,7.813961264026387,6.965410674619093,6.399292109639345,7.59391602540148,7.100497779944313,6.369667378211685,7.950014249750082,7.013001547149694
b1811,4.842898281495419,6.546143438711874,4.99759366834511,5.83682924156127,5.100911810352228,5.361899701595139,5.518999606510518,4.232856090947144,4.3792688408862315,4.406006154147708,4.571575738562646,4.90512471605159,4.455016856629963,5.280934931666148,4.908311206588288,4.841149324386263,4.932628509957776,4.31904517798869,4.8255971037738155,4.90703025908889,5.5320816664944,5.390558414916123
b1812,5.392266215462164,4.446522777339966,4.582928290986263,4.876577790287133,4.992007948919774,5.078873034362491,5.0746463921225935,4.840207511206395,4.713133031287652,4.623240465641199,5.120751495451022,4.177700942259504,4.614100172777365,4.945279851507365,4.196167908092608,4.453364178786103,4.952737903259533,4.0838589219336985,4.441491266283627,5.051131405834685,4.379264195608048,4.312371389286708
b1813,5.680539866609807,5.707865778683702,5.6606019305148445,5.16653685906424,5.003340792142256,5.503060643341119,5.670450978527334,4.588582260319757,5.368502135258908,4.848537305573531,5.256791081760048,5.456796682920476,5.026421267911658,5.596087838192827,5.27258004306839,5.349627966516194,5.375564167878278,5.401229911499957,5.094562711581909,5.65363335076611,5.5050129262232135,5.227676161123762
b1814,5.3010270744265755,5.665450544934321,5.929732749697069,5.973953856166593,5.816596105122669,6.083722159368846,6.037435829958489,4.797097803276071,5.353990695455879,5.90648955349807,4.594419466750004,4.373873592826184,4.283133773298029,4.641183085596242,4.303368595135588,4.177899467966991,4.5089566543853685,4.522037034288462,4.2778255563877305,4.6008683415535225,4.697179278596729,4.12857532386493
b1815,3.9038792297886706,3.3220566369744584,2.1646825806252097,2.238334410251019,2.644072038831061,2.6289815083151256,2.97103936323506,1.8094344611328141,3.2191335289517227,2.086950663697359,3.3711121418179175,4.493051698826472,3.8010382449477236,3.457051965533023,4.1711625793408595,3.850956957756037,3.6028408426570206,4.296267367638708,4.148282743458521,3.746810832256018,4.426170571534104,4.006721244627065
b1816,5.447986763989416,5.570077718821305,5.4112831173700435,5.4518988564765705,5.674515644671103,5.622802235553023,4.714713016597172,4.287093975397726,4.47489932494351,4.535131876115099,4.336129832924878,4.637202054482252,4.750377597953944,4.308180910768954,4.732007087387615,4.796190125650268,4.059092198917983,4.695917281389706,4.994934428184652,4.301628942202406,4.830276799547651,5.021234942525843
b4751,6.0351143817400805,5.769328678099018,6.17822449371161,6.326947970410803,6.233667792128977,6.592946171871152,5.588819672403547,2.605599012263365,4.499011130285631,4.194911216544972,5.103507355407106,4.9444286153941555,5.2302498262471735,4.859999971523656,5.106961323216085,5.070542248442123,5.199511044230137,5.451774383016456,5.509432336113619,5.359367595908181,5.545462438777354,5.449163896498573
b1817,8.193557171161682,9.900248184008099,9.859471540212898,10.087496697721587,10.170346967703882,10.346660101281104,8.197712803270525,8.081006626747921,11.485618067197542,10.324424231862,9.13553011455601,11.029611500064307,10.965155932895309,9.170041813395125,10.987468863015055,10.983038404478068,9.082801080154688,11.13010875596225,10.690590372478326,9.230266010383051,11.025976678752354,10.700402169055225
b1818,8.855944201017854,10.12358071033537,9.967731258084553,10.326108002609818,10.64815729647382,10.633829362934817,8.481262305846952,8.558626473275037,11.785673568470699,10.806134758917345,9.592048050646705,11.347840281397815,11.268545294543701,9.51051901629395,11.256053089098012,11.237088501057563,9.555142209790564,11.446839438887908,10.865687718094561,9.559715919276293,11.195229392238277,10.877238250785823
b1819,8.233998170563689,9.82893093277223,9.546593691692662,10.038923116071695,10.085379647462002,10.126782018739819,7.999687724231579,8.343266241679338,11.392946261072984,10.348564523183873,9.02181167372941,10.79153138245534,10.646451072761108,8.984255954109912,10.815035446582378,10.682206117247585,9.110999533393839,10.820827435749212,10.322582832673891,9.042872922866987,10.773528355242327,10.368822122976994
b1820,4.869945585023114,5.69915107860516,5.6840014010208195,6.039364321548218,6.648206547276744,6.050290273617703,4.876326983937163,4.062478236911022,5.914727614288704,5.698354093343175,5.359415209199623,5.9443159478430845,6.194532648685553,5.265823032250211,6.254950243365181,6.213877030904054,5.423173711839528,6.14276546054715,5.781291285674373,5.094795834273899,5.882547270461986,6.120466929217756
b1821,0.0,0.0,2.4684036330900834,1.6310222894184008,1.6394433958579897,1.5296041566673528,1.9092173667981405,3.506052198839653,1.9481218447388076,2.2217026065424847,2.2425235850565226,0.9407079411825534,0.6817826707621619,2.0022717079511345,0.9659516335430521,1.0688517082417115,2.1076225143101825,1.6859637052765244,0.658983022122358,2.112649409909044,2.5337466596387137,1.6360085515693366
b1822,5.31834796104453,5.12395836941108,5.555302451042176,5.445451155975194,5.0043757653327985,5.183300444556829,5.106017763470617,5.628262825048363,4.858749023509163,5.218475458266932,5.585750902348401,4.820023613171164,4.797577243673353,5.498016603934931,4.996405436426523,4.925648423131082,5.605517156725749,4.81014183140097,5.045136972940241,5.458357910475576,5.22656747798571,4.9994723379331285
b1823,11.430823665173076,12.413057787343279,12.41662291397938,12.379064126585755,12.116023994445346,12.153148701224948,10.32435065781593,11.772285126167008,11.890049299367437,11.807297101088652,12.070584386527344,12.292260905430911,11.902232320846416,12.054211654913104,12.453747327665377,12.171696908120586,12.092988688324292,12.19352405705387,12.301228633503552,11.986536754501483,12.164383164813675,12.110035287681272
b1824,12.883092490828085,13.691011691529846,13.948059765049063,13.679388996140867,13.675826392115539,13.599173557365116,11.685081924802876,12.843914730482776,13.079279775883377,12.489105309052679,13.458886241756645,13.482293433649014,13.560863943813583,13.439263983913497,13.733822410203874,13.617152668817855,13.45304635474132,13.700544608725886,13.566032304546058,13.354562219320847,13.378577585531863,13.597302159032782
b1825,7.391311013000226,7.661467911533997,7.4881492980294455,7.725089685805985,7.6504098940885115,7.448601993765893,8.221705620190814,7.792317808126924,6.611812112333498,7.599794442870741,7.507325284138334,6.634514081829605,6.729819896405588,7.656041371867767,6.971563747739739,6.865737235598747,7.718387174377432,6.699167052506461,6.702602505733899,7.751548389421326,7.192284124258564,6.461963763573492
b1826,7.859731192133556,8.624038237001685,7.827493523132947,8.117124308772711,8.018021325198367,7.65548577666312,9.156659033517013,7.110905610647919,7.309129463305589,7.665350323231564,9.162929522295377,8.717566347226867,8.625405229803562,9.091479596411773,8.701905759932881,8.801583932502234,8.938989641534102,8.765156483591444,8.799410446381602,9.010108854579956,8.79740716765103,8.616563348849208
b4536,6.003430132868002,6.777324905894408,6.31391574409928,6.49487480555965,5.806721435771878,6.458361956382371,5.5748105678747155,5.103488114365911,5.817125043267877,5.839757909785054,6.0450163094803155,6.267323569793683,5.881315750451927,6.170404208343148,6.345747402587753,6.163336195896569,6.144109728272691,6.126291607272848,6.144832589119404,5.9120333563514675,6.608531798875717,6.092409158750257
b1827,7.227047285493486,7.248467065775262,7.322483041261546,7.356777863587633,7.019371806541595,7.225028644455274,7.349804707873697,6.570922343286576,7.083906229162423,6.830436953007363,6.717071372928686,7.388353042610447,7.178395914956534,6.671854108219749,7.282652555389439,7.256207650197706,6.687715668316242,7.2548014283209445,7.317793906999082,6.714249826752885,7.281388126841896,7.188641808515926
b1828,3.0955043692983586,4.223135670346261,4.182070012903146,4.088443311040159,4.39769054719682,4.618026870619711,5.070529420456462,2.92750430863591,3.538191235164584,3.850058917842951,3.7040425061152433,4.0271322370229035,4.41567581000964,3.618017002421274,4.042142617390634,4.5358876956495715,3.603398593648619,4.060695029312728,4.2326231749145675,3.4350142374863326,4.447844322789038,4.1552920650410945
b1829,7.47241804550685,8.237745600346456,7.662596356694698,7.999012665258049,7.763078456984788,7.726412648423417,7.7974574815110165,8.26254022265593,7.899686515647757,8.013245522006589,7.573984392163861,7.478375995864622,7.488398029004156,7.528252864405673,7.70713018421032,7.718322749694723,7.5966348917276685,7.6626061178213,7.660760470750777,7.377103227983937,7.643512867919473,7.7043698044318285
b1830,8.406907407475899,7.537779015346281,7.576547743152266,7.699764670164499,7.648306583788569,7.622653644710918,7.168630753773623,7.917924807509709,7.537551785243595,7.578406630997784,8.066999235118278,7.563751916063433,7.647484630891995,8.097320858891546,7.471594599182143,7.65674087376228,8.046966379476872,7.559178984381946,7.6948353681047355,8.085161085324618,7.683687933619667,7.657234720614892
b1831,9.23940970341799,8.718242143639124,8.789095128125721,8.896341331963054,8.736607475316193,8.771059428296857,8.49408930825024,8.90478558812033,8.415364947849513,8.65205375784943,9.087587719123079,8.396068952702851,8.536334874129818,9.078991468818804,8.509617354993804,8.553287922443785,9.028719009365593,8.519340296121834,8.70667527406603,9.11289132579114,8.89129376588136,8.685364481514947
b1832,9.349936688408059,8.115618873424808,7.887262295346504,7.927028750684155,7.9743594863639276,7.602642748790124,7.473861948472322,7.6853551519598025,8.22781424146922,7.490901510554806,8.635841017926635,8.420496641806414,8.462515614070753,8.724318614907945,8.544217826052769,8.341638803351387,8.64094419818996,8.48558815403322,8.443202098232149,8.739131675783618,8.755789277310909,8.328301843291083
b1833,4.923868171871723,5.252854242399172,4.908494017040285,4.9801672981437,5.2262120287743805,5.178205943101314,5.610886646546263,4.016324926651634,4.5054402074483555,4.201270644583129,4.81203113904407,4.761344258858193,4.793409307476741,4.95656328418509,4.804431491500805,4.650580875794098,4.906306560962627,4.7484656122313345,4.95013977297662,5.129070194526465,4.975616727848829,4.724886535435674
b1834,5.6737372763130836,5.509902296593722,5.088460455312801,5.363913677701316,5.260813527621511,5.368652955083538,5.796523704058727,5.30838461810878,5.29105643734554,5.231940483892525,5.535824001679824,5.382216404349888,5.202189358520859,5.514491020109684,5.301756190196228,5.137724130969681,5.564100049681384,5.495733956537297,5.362149811146952,5.587122280152891,5.550187608414905,5.420334660167328
b1835,4.542085293316539,4.514973890730536,4.700183760520049,4.799045465482186,4.5018837959992695,4.7452573485283684,4.626056037770529,4.81119894656503,4.315452014144423,4.762989123137722,4.663330508738093,4.273771331496693,4.282358772229117,4.451325063428288,4.29601547501861,4.369264798680697,4.61224875941774,4.4317338974314415,4.204738398895433,4.612597562940874,4.783178332464853,4.424546678366599
b1836,10.677419928634873,10.14955118402528,9.196693152705375,9.037119340189482,9.318970964744775,9.053840709598244,11.580035657257936,9.293401124801434,11.13991735979738,9.40564451513622,10.864478277542787,12.072344721884019,11.590235992521086,10.910842077883705,12.151790959821778,11.83584823343701,10.865564488602768,12.216926963126292,11.801341316127687,10.885930860594206,12.072097252960518,11.522623946309075
b1837,6.698083722317933,6.795692947890361,6.038264965545388,5.826368958760432,5.671792985142346,5.825974392055251,7.020891101624016,4.916825399227281,5.690778017750059,4.584707991336884,6.06889964991463,6.912573475687578,6.483631597572913,6.488320575339768,6.90909914240609,6.879043206614998,6.307321729450664,7.013100499775858,7.1589709021703545,6.340920060378052,7.106018831741716,6.8208924707999525
b1838,3.9323042399542127,3.9426078708415293,3.430677418834251,3.674135819386099,3.5794222242820624,2.9857548255252446,4.37996247404063,2.7420733583229806,3.8402025653919933,3.154801241838927,3.774269431242106,3.689604091898569,4.001378473553411,3.5377664798750454,3.6459986173471735,3.572273908634589,3.549857124581368,3.9014212076112877,3.9059702107261227,3.7158630722728603,4.526726746105071,3.959231449602645
