Geneid,DDB-PD-036-AMBR-R13-S02,DDB-PD-036-AMBR-R13-S10,DDB-PD-036-AMBR-R14-S02,DDB-PD-036-AMBR-R14-S10,DDB-PD-036-AMBR-R15-S02,DDB-PD-036-AMBR-R15-S10,DDB-PD-036-AMBR-R16-S10,DDB-PD-036-AMBR-R17-S02,DDB-PD-036-AMBR-R17-S10,DDB-PD-036-AMBR-R18-S02,DDB-PD-036-AMBR-R18-S10,DDB-PD-036-AMBR-R19-S02,DDB-PD-036-AMBR-R19-S10,DDB-PD-036-AMBR-R20-S02,DDB-PD-036-AMBR-R20-S10,DDB-PD-036-AMBR-R21-S02,DDB-PD-036-AMBR-R21-S07,DDB-PD-036-AMBR-R22-S02,DDB-PD-036-AMBR-R22-S07,DDB-PD-036-AMBR-R23-S02,DDB-PD-036-AMBR-R23-S07,DDB-PD-036-AMBR-R24-S02,NGSDNA22-1_S73,NGSDNA22-2_S74,NGSDNA22-3_S75,NGSDNA22-4_S76,NGSDNA22-5_S77,NGSDNA22-6_S78,NGSDNA22-7_S79,NGSDNA22-8_S80
b1916,5.246894300012863,5.298606164733659,4.939987757821386,5.043978107137668,5.030094372023236,5.169147116304243,5.432549392452099,4.996479257568777,5.3163916349952896,4.791784934375607,5.234904822384491,4.728642942140928,4.911405699950808,4.901718930898222,5.408313399393425,5.560588527437126,4.969285870278375,5.2497687003290565,5.034112946985709,5.321251988935793,5.067341355190517,5.249194091603451,7.272608722794184,7.668400448693945,7.51743072985422,7.727986632890925,7.413844689533101,7.713751864945625,7.573874677957989,7.486859744292216
b1917,5.924412419797175,5.9588264043498045,5.666685168287044,6.00062119366491,5.783111662433414,6.232973712987818,5.903914711726878,5.84813039063926,6.105848829803927,5.757335956826754,6.018855515435833,5.422452327375364,5.747048423398215,5.641460805026139,6.287329778134048,6.1692962103523135,6.324649069697178,6.424399737333762,6.260286972159716,6.779440196398632,6.401398495856488,6.545433338923894,7.442777552742183,7.666339945407497,7.606058469516969,7.635433974480075,7.661968703386467,7.521154602922451,7.515534617242727,7.558398419678305
b1918,6.48040320066154,6.146056127237274,6.492611291022999,5.813177939157492,6.702051416885231,6.282213091587144,6.149340080787854,6.519292953967613,6.195048273966031,6.589033026370001,6.255687514098512,6.396237074973065,5.811793958889837,5.8183553320131844,6.143903038040657,6.0358087848164175,6.298348137671043,6.450350543690898,6.419162445613532,6.448931379294315,6.514458420129856,6.597685262826463,7.7604180392677815,7.729761476014072,7.750231341399892,7.678750031493404,7.7243268715555375,7.781833774360901,7.867327844989841,7.79562049200827
b1919,6.471468619699612,6.563636383381637,6.462981577466704,6.51871915162036,6.6204752737611425,6.777363246632298,6.712183492883468,6.442065301575777,6.875170117099166,6.532012348230859,6.878634205620831,6.267259179000481,6.521644017593261,6.57631569316317,6.799812531728818,6.2525363051763945,6.857123288373008,6.742658278203318,6.83080687514353,6.968237939835884,6.997616633883802,6.968493084025008,7.8528691635490695,8.014542952688954,7.786919993334237,7.98735773910219,7.905407990977941,7.790883802785699,7.83535150704816,7.871200885382541
b1920,8.707551312270088,8.494934662249955,8.64719609241673,8.373967957695418,8.509985987435316,8.652122409561379,8.50285481350683,8.689126376297645,8.856244560937984,8.828493190736417,8.607620634249505,8.485891943213327,8.430941750048978,8.688987483252221,8.618846098558326,8.962652824954565,8.63605212013214,9.208317823637936,8.653108404964176,9.235222427958993,8.613147519987978,9.161554643865987,7.308992838303667,7.816878766924471,7.8249626616223615,7.555362696247128,7.458424250074933,7.6496749182804455,7.72049968674338,7.576067586604761
b1921,5.02713639356041,4.257933408755178,4.770595789025548,4.06873430675686,4.761353483189785,3.5951159413539577,4.197554732928858,4.922907117066272,4.654736668167424,5.020267676687941,4.383231108360234,4.578741050708688,3.420410306303724,4.901404996964397,4.3195413065697865,3.711638930266321,3.9756278860961674,3.831292725474307,3.9017053204114416,3.431077355575532,3.7950285920036833,4.066659215923519,7.579219188507709,7.745696329085786,7.709081643197695,7.784476160754826,7.740050358174311,7.630037656056137,7.611533575647355,7.544419956011709
b1922,3.400484337452364,2.991079989923551,3.2750038142803586,2.68335852081104,3.3544257064090095,3.247670802661221,2.153219186664716,3.441831818307081,4.971570687175367,3.559214327457799,4.80272631380894,2.5221478204514467,2.5755742400078194,2.449837111475042,4.5929902762112285,3.5746955561336624,2.4789700076878654,3.3646738352976424,1.8769662308609876,2.9114896436659055,2.168114203674023,2.4595417991547524,7.936730745132689,8.103975064993845,8.371034531928956,8.11739384683731,8.127496740147434,0.0,7.911092386374212,8.100114024510166
b1923,5.1116442464398215,5.070149544352537,5.121094976132591,5.150250602014631,5.318508610639587,5.32070842091653,5.1725017345438085,5.257987359866457,5.808764875074998,5.316050254643088,5.7996518814519105,4.994632565781513,4.876172020466566,5.305960923808376,5.487690016987564,5.268098398046638,4.981819653244065,5.0675117184408425,4.859299734090314,4.952599314447306,4.864565087315834,4.881697258953821,8.0335877483904,8.101971857481718,8.25127713197626,8.042039226396538,8.120513485987887,7.9741912866475255,8.067099671970519,8.056653731651966
b1924,2.639974438383191,1.9869739661780115,2.7198505705343177,2.3380763082056153,3.1598201602561797,2.066651054740629,2.4019841189281697,2.8254848830253767,2.9464442255872028,2.9819382227554065,3.0487776695815194,2.424942919629575,2.178236604267752,3.0207512818390154,2.5198692107522187,1.0820829427541072,2.1261138562158552,2.1574982235104505,2.128968027656182,2.2747841462603673,2.0390811712815236,2.095136364104395,7.621435771316493,7.723970841163479,7.735091324994862,7.47827457779888,7.35136802110371,7.465464830035087,7.581742927311568,7.529859066411506
b1925,1.1166165875452227,2.718272980516293,1.7876617290292744,2.218544353245132,1.768768390942309,2.575921385939724,2.1543848909424166,1.4747198169302718,3.3953747388281874,2.3698082986276763,2.5587843740563025,1.804627605792278,2.6578992800524572,1.8901342539551573,2.990485219756571,2.2702898174245214,2.5257333107246587,1.9863771141748512,2.24675111919515,1.4405917614047752,2.068266759435679,2.3644172509062926,8.096442176279746,8.314877167939821,8.241703564023842,7.977856123138399,7.834234937735686,8.221706650029414,8.238248396250999,7.977459294155171
b1926,2.303370067917572,2.1435148618907345,1.4073282136542178,2.3514946992398102,0.8257622026916476,2.4484066767361554,2.2857537978712683,1.5840305091495852,3.1980281833346917,2.0429413809941273,2.8059150263970505,1.3536225438392717,1.0596249112057121,2.130011161998012,2.9071474547229617,1.0521356914836402,2.219166800634929,2.5825454623037323,1.4608993414622709,2.4573047733847924,1.883574500751294,1.735440698244492,7.737602361318032,8.139870457898708,7.891439668327429,7.727017046657767,7.71631608164655,7.9319740597028074,7.917849140875598,8.086233767184321
b1927,7.293448875275706,7.212197222142098,7.256227937889569,7.296871341231238,7.394056552825603,6.846014768786179,7.235406440038948,7.362078937682429,7.330689879383854,7.317549981597805,7.287903447998582,7.382176684563817,7.404602914726573,7.33676861948471,7.201236456041284,6.778694264957002,7.516309461365338,6.946353109103621,7.547485228750312,7.0130600658674975,7.507139978247134,6.922938776869296,7.795816440247047,7.929590142013485,7.894635146214345,7.6698871324942335,7.703188452988412,7.698055522991007,7.61933564310736,7.726210315341303
b1928,6.90790366702017,7.518296579092348,6.788750217534049,7.533641243687995,6.904799880274726,7.563725982805654,7.492245744223708,6.689285748981708,7.72623436028478,6.799092945080557,7.716153374776492,6.911278281507773,7.873041027265513,6.447665714178468,7.739170492858552,7.679911220270577,7.590228892415279,7.84795526834029,7.724052844329776,7.74351964438244,7.6941440734523585,7.696138653842085,7.906986397925163,7.802282458994881,7.756685326518914,7.722897578809678,7.682428274695579,7.76939428226708,7.788321594731248,7.489538337816255
b1929,5.902018720719689,7.650158167341244,5.931016160191877,7.581489903237969,5.763761606162319,7.5047855620070925,7.511379900863014,5.879355603644171,7.605514674716353,5.911576453009405,7.4285117951522786,5.776543459303451,6.977914899943223,5.718530707102943,7.496229284899523,5.731478975920129,7.502662666881833,6.142837811996371,7.609296618110332,5.888223524520028,7.533794372737067,5.969366978721261,7.359865912445428,7.535000001001895,7.438206910196709,7.470513066675577,7.278555254722372,7.398739292433478,7.382228268021795,7.677685962428027
b1930,7.155814824377167,8.41534276702932,6.814665156809272,8.10024801369439,6.907011841091864,8.137821776405218,7.863569375534582,6.797973069804181,8.042650992146623,6.740452626930744,7.916425665380462,6.989023630752896,7.633687199543589,7.268534716153178,8.040858957511283,6.379925747727853,8.059082235381002,6.256377268786816,8.10984310695435,6.677678718316718,8.083207962772793,6.54780833821927,8.30377271909033,8.013087648036391,8.084630916045292,8.17308761969727,7.93185166584473,8.117163142177882,7.735264126897272,8.295911272732788
b1931,2.6470417668217507,4.15633724707464,2.578258828048842,3.762548953463895,2.4979146188348094,4.0217999370929265,4.123888821245435,2.3391729245370585,4.012675550420371,2.4879747710383078,4.330966858645202,2.0227679318052427,3.750426717235677,2.490326807404145,4.336757241328709,2.652174949784115,4.074535439063858,3.3362506359904094,4.334754844309471,3.5275623319796945,3.989089433284272,3.310665771650596,7.656329321076972,7.738232995981738,7.628831937212507,7.529625318354615,7.372170874919441,7.389362284882854,7.412770075985588,7.44707226050264
b1932,3.7731564234083645,4.330156532440294,3.5753090274695882,3.7565705355019356,4.373774292924061,3.5906981388376176,3.594963566578707,4.096414665263805,3.9437748381136624,4.289926342370771,3.720913349028834,3.180374370567001,3.604360153538659,3.8210081046407924,3.8953366656310373,3.975916449231259,3.6531117570104734,4.019645568069453,3.673701383273227,4.099864785954703,3.4630051554891765,4.174264457474059,7.751983046219924,7.702800427465224,7.523396797380766,7.7673539012770325,7.7604194126929515,7.794662177429712,7.8512920081952435,7.76394063394262
b4495,0.7730613608409094,0.0,0.3423806369085434,0.0,0.5857706720122287,0.0,0.0,0.5486010123399393,0.0,0.3824078869670952,0.0,0.6826877729415857,0.23360473544423271,0.40974148764753193,0.5074359012683767,1.0314788114054207,0.0,0.0,0.15528905951859123,0.2726522779025173,0.13341851189773588,0.3808535651749706,8.227436288155905,8.048295868975323,8.215800800396925,8.224375495557608,8.191989550762214,7.971946168327318,8.104533647324653,8.09461565002764
b1936,1.9518113689686516,1.9962238200571274,1.289927501818266,0.0,1.5977450590864757,1.972380037406118,1.1834693637487528,1.0863318246719904,1.4061484496842205,2.227930342420076,1.2080809660239615,1.3964172128125452,1.2765160193642955,1.2197695016372168,0.0,2.3854654285183954,0.4530708635665685,0.0,1.2507327496355858,0.8811160828231039,0.0,0.6881915389868456,6.9547588860960925,7.08631939619208,6.867108238899522,7.500847420332397,7.254234696310999,7.091213142633471,7.173547659181728,7.538378480778645
b1937,2.1881044238894005,2.9297350196093217,2.757020174186481,2.940180099266228,1.4828875006212014,3.3312557327105248,2.955246252398481,2.7307639584961154,3.823254395731232,2.8408496327606425,3.278600934534654,1.2903667174294962,2.0530742738222276,1.9056575786037742,2.8162200042992653,2.855409440036006,2.561149720351955,2.2825097706855733,2.342887878722787,2.800071845636815,2.463216135695779,2.41446878527172,7.304398018714921,7.6825501408449695,7.874803082741802,7.5840462250250225,7.19881945108997,6.8476982888703715,7.330002428675149,7.574602419869036
b1938,1.6427754307066633,1.960097799509739,1.497116823392926,1.3948094180497126,1.6850170093868817,1.6838946744328154,1.649781659036663,1.5922039119305356,3.1327364704066025,1.5833581694564662,2.726641786875507,1.1155581167748339,1.1349845091181094,1.7588145734670741,3.501680553669548,2.109668303043872,1.2792335528673604,2.223276664259731,1.2582756055501907,1.5060890577878814,1.5743885711788859,1.8359060106267096,7.101540352794322,7.37808450947125,7.375498251830654,7.365477754289832,7.307746298756549,7.3491764191059765,7.212735865162848,7.4126716057615125
b1939,2.8292419864440204,2.904985306911709,2.6467703622761567,2.5423453619171212,2.394486318033739,2.8366021100102263,2.398664267807304,3.042187041603038,3.147102318260886,2.6758257631102538,3.936840131972305,2.254784148488444,2.2586891570663816,2.277142573455734,3.463882512736072,2.790296544511519,1.9989795292427353,2.4001380652147524,2.320029843646036,2.324433376802219,2.2431042379196855,2.088587943797404,7.096408568986152,7.679795676442264,7.372377650201084,7.3099565090825696,7.3411765869288,7.345111878557567,7.296205070780798,7.1914029867309575
b1940,3.039639893978041,2.1172825114168052,2.7800960865340607,3.0760355767462517,3.0359512069695658,2.7944540587080704,3.040480803071433,2.824296564831325,3.1222326336442694,2.871452262098557,3.403043958617996,2.76574100456198,1.9592317411578641,2.458914520713205,3.5949664106925194,3.2599355060433552,2.7101578961126354,2.6591960107521624,2.4547726246265915,2.3511744420076885,2.1708801124757238,2.239895828659207,7.712217053217034,7.8215387961970855,7.916777803170876,7.891395152768127,7.76579707234214,7.717032401367002,7.856293068085589,7.859215750933896
b1941,2.5589786962214625,1.4962789620479304,2.393693838881251,1.3393147402354166,2.135916607992947,1.7549189048428004,1.0232707819065068,2.0940480931265655,2.9452402042000605,2.245169970558658,2.960636081470028,1.364320070210027,0.9003854062788019,1.1759704339965573,2.4601322338282294,1.7171402560190114,1.2770576515755183,0.5291387226826756,1.4720877830287018,1.965641257089876,0.8448932576329872,1.899431531966548,7.727304945955977,7.6441425611488345,7.666108701974574,7.851153491656965,7.719298720865526,7.6574894722722755,7.643298196457744,7.780364508971987
b1942,2.0856349226646653,1.2683886141963039,2.1392720013664235,1.8899056519197734,1.950636628916676,0.0,1.764017906386236,2.252382166392743,2.9524322098867577,2.3550574250252083,2.843026521672712,1.9339407156643784,2.1939466401428374,2.292040000997348,3.4123176318274258,1.4698779614509447,1.6260034719928504,1.2455650886633205,1.8483074236492143,2.387293399337394,1.6858660648895145,1.7244864722005717,7.821074669761797,7.521303339641653,7.7173422511451895,7.346033609993875,7.202043042883967,7.697374590611508,7.271268644123629,7.335580046508999
b1943,2.76936320635423,2.231793435544487,2.520084857498803,2.068847128433087,2.132139354847439,2.315546585668548,2.2549259734645175,2.445074447474965,2.7472921552931906,2.7378268922799665,2.6661868132158446,2.0807282747136613,1.716781839673472,2.0244012470828703,2.954256388897635,1.6276480226945436,1.2987194038085785,1.0561587699677988,1.1706943813023953,1.8901524329803379,1.8161353902434736,1.5682602935455856,7.520493019950252,7.73001002070088,7.694246021850084,7.710403025956953,7.533966143112628,7.7186306043608415,7.5200242988613,7.41526750780717
b1944,3.2639055319130272,1.696954364747313,3.367548179984965,3.01894047531469,3.502860540567151,3.0032350416607465,0.8178146217090282,3.639002229042873,4.540949174930363,3.649055002264191,3.763293831548256,3.2211962623726946,2.142112121758805,2.6590979910054,3.8384141466430477,3.105212780882798,2.2519616383741603,3.1465178716781876,1.800463252114242,2.3336063502480595,1.7452120297638443,2.8549685623727354,7.797577576803065,7.68675419270999,8.033978354678654,7.787972218892167,7.668144808597112,7.658906677029814,7.561964300885501,7.722475923175168
b1945,2.7514152475611304,2.17862401284321,2.7261123884620613,1.3187037550336496,2.4961414530970245,2.5535259104472283,1.7950798354355406,3.3430713879985126,3.278675693865362,2.9670369873831115,3.0487776695815194,2.4970325065461174,2.363612951530649,2.8378512590062663,3.3882724939818183,2.779201954766144,2.061838999862807,2.689682347564125,1.7215905866754388,2.244612450581647,1.7632307391713147,1.8934011375286381,7.301338127948852,7.6003864545813125,7.2296076171500046,7.45223882089078,7.68957780594746,7.363902559445108,7.456752399221057,7.6358397433537855
b1946,2.2828469636199857,2.1781448098903824,1.6741437260439558,1.9642894930285824,0.7509574592098942,0.9893652229226165,1.4400951054965858,2.0977668664990547,3.5994960381359316,1.6813182385413608,3.641474135719627,0.8679812308296615,1.54464681381737,0.6754814301433442,2.981317275474768,1.9438712855739597,0.996073204666706,1.3047856505145077,1.7988060644637922,1.4339738312267645,1.7561741185657604,2.467622605534163,8.136877773506162,8.169212613720617,7.876445795457845,7.929424783921132,7.952525821836306,7.825723468244782,7.953622009104973,8.202026989848486
b1947,2.303370067917572,1.7132183310698115,2.874680994513254,0.8644975470121734,2.281655555304289,0.0,0.9774975777508303,2.4009648611218837,1.8139395483301168,2.656597558508269,2.998530091226207,1.802750763485797,2.088538039745888,1.7501974630373662,1.848210958992659,1.654066317045174,1.426263379455799,2.5825454623037323,1.264379875438602,1.8346298095075109,0.9234361160712298,1.735440698244492,7.661010723680833,7.912478028178784,7.954373073275517,7.776256173380819,7.674697660186089,7.729774930115434,7.563857067123972,7.29263953283103
b1948,1.7595117407501593,1.9356421232691465,1.4000024449161517,1.9445270289204406,2.0231715445852707,1.0741431313639185,1.7667738810338964,2.0406419903555086,2.147758933021725,1.9784525977388503,1.989918896983694,1.3464653354843674,0.6208553844999056,1.1192984624170634,0.7179541870053722,1.8726995420632866,0.35497451810091857,1.405881201776009,1.2575169725194586,1.3736240095624124,1.1281504251324972,0.7598044642671172,7.568408420284008,7.55447211838937,7.569984529528451,7.509258764043586,7.459244039323507,7.6496749182804455,7.371566395324569,7.487289400715702
b1949,1.4743226849763835,0.8256218874272861,1.9951802824348512,1.078959424400712,0.6074499406380176,0.0,1.858853988961891,2.8461568071490353,0.8895889089294019,1.4287820213128493,1.5997780948406974,1.1796157761985402,0.0,1.7176476870264215,1.4660184739951043,1.9674052347715025,0.8176223099751803,2.956830387052065,0.9637749423298099,0.9029299253204476,1.1475854116987858,2.2599736750819415,7.792091410201593,7.394603252860977,7.878997414310415,7.693991277409634,7.464636948486106,7.444328916110695,7.529854506399837,7.6410017877801035
b1950,1.3946180282238414,0.3394720680029202,1.1071492442690423,0.46692521152595157,0.6225091995235298,2.211904715204476,0.5372817965438743,0.9488965051176581,1.6089326002431819,1.6689492789494957,1.1128784531394138,1.3749157833270957,0.5897105152911967,1.2722227125590948,0.6829938014590766,1.9998253895782074,0.7266723010326699,0.82743084203435,0.5750347496362458,1.31848090914281,0.7620134160887384,1.0599603770092332,7.734467146007394,8.002075417619107,7.998353458291242,7.649654680911674,7.805860735904148,8.006986183778722,7.880504744006136,7.866064627630749
b1951,5.2935665408449255,5.288916832734241,5.2958890167576635,4.780081299568301,5.360994218490498,4.957494082860176,4.636456483098323,5.291742724041918,4.725548467227909,5.547278307830967,4.521653440032492,6.832287752067726,7.369949296034642,5.132200071766816,4.751159805277211,4.93527987086084,4.101519128709025,3.8736563090560416,4.5618057523772935,4.194839656932716,4.461807031255786,4.407662725673639,7.6557064811863995,8.005583213981748,7.714655220859681,7.997486341953135,7.747918680440726,8.00834268476783,7.9044366417604675,7.985074883698947
b1952,6.362895988384653,7.4628880171217835,6.721551372984559,7.121733752201165,6.029531421624915,7.475576773317501,7.602041331453174,6.362023508110296,7.692466416317085,6.280827458126479,7.3443866796716195,5.893326948197054,7.601350813218392,6.7050360289719695,7.510126292123915,7.790362388404034,7.610561324924053,7.82318949781643,7.638274225682907,7.819673495013617,7.536280589741886,7.593939264863915,7.709807571781947,8.058003692405617,7.779301167603077,8.00788737640535,7.31529047934148,7.716462511711524,7.732199201015279,7.87308301767583
b1953,6.065935991647169,8.554479150509255,6.146745978184063,8.42431974353523,5.9914309014681,8.77328677535056,8.486965181643003,6.065682917896,8.801819158464562,6.047171428499302,8.527395421189926,5.0427340036926696,8.444086196908424,6.103631038773892,8.737427361735486,7.561106610774304,8.687543286449252,7.633611087816848,8.826568578843704,7.534398899699707,8.499009491307687,7.390618443877883,7.797206989829515,7.7148155528319675,6.973032802151239,7.411500349315012,7.639453937822289,7.892482488498459,7.7938418374321445,7.64720464813349
b1955,5.907963465391269,6.494791276637503,5.954740171294279,6.644169705522433,6.099354798756282,6.720814993494844,6.676275041219842,5.95877224725417,6.672442146229954,5.8882892844481,6.704120915864986,5.454137702191435,6.361515017475381,6.215585941631431,6.670939299215299,5.817037160544453,6.689025854290003,5.713620739619452,6.584523330413921,6.130870828914261,6.758138491057461,5.890213101906587,7.86809197115529,7.86190052377271,7.878134871728658,7.794764659590245,7.827826023839187,7.940273774841138,7.860900528215161,7.741124342476327
b1956,4.6913379876519405,4.848135069783078,4.549654816105555,4.918403186460404,4.738068510887546,4.792505094992302,4.979561292689261,4.688011718284866,5.224957708047425,4.766278265094326,4.9879620588669065,4.631139953515816,4.857039869377614,4.836186503066858,4.833650764037677,4.663413182897846,4.96828746845824,4.72793654318887,4.827920094181055,4.735192592815924,4.734481537403166,4.736431494375443,7.836425366312757,7.958218706643337,7.743920845875025,7.879857878099505,7.764887251997252,7.90514027993251,7.945972337355638,7.817985638758768
b1957,3.5230917472189884,7.306017090989022,3.713476150051691,7.10052678903343,3.125107543060849,7.763008418292226,7.742749665975126,3.074055874645016,7.7723801922054605,3.2836811226109743,7.69876778178211,2.722445936684001,7.149448781303814,4.315592933365419,8.098327373264741,5.526415773790476,7.412038337203908,6.702183245968762,7.284916088664822,6.9111659454787375,6.990110281126389,6.528706142200912,7.22857956344127,7.522030640832216,7.527541811327593,7.5495755046593835,7.396101999085888,7.589609294992565,7.609422463033716,7.6263314984660635
b1958,4.887330270439865,5.703433294766396,4.684023162807645,5.73751096018989,4.843887642925326,5.992183919220678,5.900275541493894,4.7520436487741025,6.065116478182786,4.882327560329844,6.059782529967338,4.246801812401562,5.6458860175612795,4.796739433996783,6.382437880745433,5.521795985988178,5.997882971893648,5.6459707459603665,6.010189478556711,5.780899592828487,5.69382120773199,5.474810776927423,7.7291676394156035,7.860487350652333,7.8119286878774306,7.6953528054605185,7.69787654036132,7.621249447731705,7.586670745254564,7.6748058821266385
b1959,3.640465949089956,4.535298331980048,3.22000399910252,4.4934855150958795,3.3733355285340214,4.664481463120831,4.284254515728557,3.1232227342666192,4.965571975678386,3.3117195166013946,4.550078001843697,3.2337279222109148,4.5356111357159055,3.569353972228935,4.90382097537972,3.4346613925555394,4.230429152898089,3.048048561513591,4.147082814419177,3.1127386178422345,4.159108223385838,3.1933793576975953,7.426495885568179,7.400818385480142,7.733105660379517,7.3291212529245495,7.316770396603866,7.572850382513064,7.692686078524137,7.413709399526238
b1960,4.02618981425902,4.292354866749021,3.959105200540315,3.9098118868137277,4.178517973876568,4.386783705093063,3.528851859379934,4.158432043112311,4.826377369492615,4.00321818400018,4.555129305619215,3.81296667503702,3.8562234411120193,3.3483949186493924,4.658186745169012,4.449990921336583,3.8844698884139857,4.438309038725754,4.26689442835415,4.318210773388018,3.900610146989624,4.255823309577273,7.356912165004802,7.642939742555054,7.272097255524565,7.43028518962099,7.434093117899529,7.384418338106,7.48144449736602,7.356218457688107
b1961,6.788320060624664,5.894471417694884,6.639068246733462,6.098598123221966,6.828725229645959,5.891328237218847,5.9125742249344135,6.599965773275496,6.094416784320303,6.748132279730937,6.10881244634708,6.966426515114206,6.131024615934671,6.719115438529866,6.053072473166345,6.105241695808379,5.8384522369514675,6.030170546022037,6.0227410747169,6.027216168765558,5.966167093823953,5.961027073170867,7.363359594455343,7.51663610343956,7.266023764917457,7.516791908844813,7.229787800635942,7.4162985720909145,7.379125748327405,7.276384886772428
b1962,7.009775938179344,6.392125678288805,7.09490224510138,6.290063800253325,7.086006897693631,6.493226683736345,6.357974687476232,7.198670362003896,6.6231756502669885,7.009486891900708,6.432176643214902,6.858105236187495,6.518347109497452,6.814158230009304,6.290295537567167,7.518489428070661,6.286421165771725,7.242643590463895,6.20947406454872,7.204095289155942,6.1675687002236925,6.928379193938506,7.4156359755444585,7.7148155528319675,7.360256925618044,7.765645311615926,7.583287508292777,7.776926400226352,7.589174359329308,7.60065579009868
b1963,6.0190836694489525,4.639730154363569,5.951061366156847,4.632294865889339,5.862026562349804,5.105844525092715,4.600336901060668,5.915783867140959,5.047849784855864,5.943557055467967,5.188190594796014,5.621214693175555,5.380750476184273,6.113109015334161,5.274550375678721,6.716153156650012,4.622049718191198,6.915986303431752,4.788818636132077,6.668840323670346,4.672867111685853,6.79398849791419,7.862569829333417,7.966197075676126,7.803016124669223,7.658636425558927,7.796115565173105,7.571090884631298,7.751683294238072,7.743329549500293
b4496,3.601259307528677,4.094268863733634,3.642817340275765,4.075736772286125,3.8821731140963895,4.640093785211577,4.466486350825958,3.5135845132006445,4.3568566282697,3.642623731127867,4.265492194319398,3.5589021395246587,4.084796733099727,3.736550863634519,3.782940005913326,3.9224684877329548,4.295534982435788,3.8346618173589824,4.15198098176821,3.3853766502717235,4.224700137958938,3.732693357231389,8.283635183671661,8.243864583482164,8.371611030762004,8.269886894061548,8.272468735415643,8.15550847598686,8.001011957516495,8.182907271796577
b1967,8.89805819642764,7.980684457020512,8.808792936072818,8.089945942149093,9.130935500192434,7.786329151744065,8.028875658494202,8.908196000798865,7.751832472153946,8.888274117148848,7.9488107994255826,8.500270013693692,7.641518560135451,9.011295257104972,7.900558174969823,7.849712845284529,8.038559430933383,8.11273328300867,8.028311787444393,8.250304837872331,8.090352949824272,8.13357063362144,7.821278996648598,7.701270212380156,7.796579991970946,7.754040894672363,7.782750602226242,7.647145394632638,7.492577286740049,7.55628337129856
b1968,5.2517879930975795,4.807606680545804,5.292729488394568,4.487987760136249,5.291864476120232,4.460170713407125,4.4854476694179475,5.175160008907457,4.1786692022772085,5.195226293537501,4.493146390949416,5.3174696206984775,4.553810099596939,5.084284361902985,4.482920586431382,5.1222162103616675,4.317320678533801,4.680193778418783,4.450544019364871,4.552535183665564,4.547002655260868,4.786809954167285,7.890386579284793,8.066544937944844,7.982197152566393,8.19087728594962,8.090859033087611,8.123495797696775,8.027807383526307,8.130323418924965
b1969,4.909770086621097,5.380214176573386,4.882639565878766,5.514094992609543,4.856883234718951,5.59537612029177,5.599930969619627,4.80192637774894,5.519737558448659,4.808693411946524,5.308325860165912,4.795547892906893,5.373524439346602,4.918673600677649,5.394874512434284,5.505867323641269,5.250571227296523,5.445527738642154,5.380870367014827,5.6418234678195285,5.1567304247970025,5.4969178963276235,8.116193493013032,8.262833565885032,8.389894979178644,8.358349837646495,8.303060600326214,8.36111235204788,8.128593434698,8.214096647894756
b1970,3.4663100074779827,3.8171629610017437,3.8225051338774443,4.363863679639578,3.9710883314304195,3.5654051300234215,3.9601218786928634,3.5669079631166865,4.188901029172424,3.6539594947733103,3.876463001365414,3.0269645613995975,3.337325815309844,3.6603842479699944,2.981317275474768,3.9294911381954316,3.9233900373682182,2.7828028994362017,4.097239191226191,2.138748399155331,3.688186635566077,3.0005304476403247,7.877364274725271,7.939198291457339,7.895473834162087,8.110055395036703,7.993006017860712,7.602088545006502,7.856730771666949,7.828190472309013
b1971,4.581055626104638,5.678380457786798,4.361639246026493,5.600582588219338,4.6468929524528955,5.80206579214508,5.624926014636378,4.720491480354172,5.812646741335446,4.780392151440892,5.810158305945181,4.07568347478881,5.387961909428615,4.485453467321746,5.96714354839379,4.765310487943033,5.884478222180531,4.851214974548974,5.837269354852864,4.700729166029691,5.545801723438207,4.599796577095223,7.545882888219019,7.618827499091038,7.549611888131161,7.657590866516556,7.573414504348821,7.722780361790411,7.544800159565751,7.550054060502721
b1972,4.331103593087308,4.640041176981254,4.3459498935367895,4.964709904198565,4.049520677418294,4.836904746998466,4.435187744977068,4.24065565343936,5.069426958376053,4.1311639882827835,4.63542246282326,4.490821949310199,4.473605518573619,4.114808368280643,4.126136323761732,3.5239410079261018,4.659791890975274,3.2652472095856013,4.829660188291419,3.8373458854859557,4.6680749827483385,3.7658491154153575,7.9395324605128685,8.029935940517614,8.004985545480334,7.806981073183066,7.952041619639651,7.782207763832561,7.840886392691858,7.758795736345389
b1973,3.999880722676668,12.791061169086511,4.2567150885979474,12.688068709348123,5.77747966753345,12.557685187806268,12.42043059906445,3.452797860539243,12.01649555708393,3.8236818715390686,11.780208923104544,3.8372340104162395,11.870947218261033,4.980445137595172,11.939605014720517,9.922382650738406,12.646214509441831,10.38209050872005,12.776957004308796,10.259529544281268,12.83290745523142,11.209549404811519,8.245318852326067,8.272980320123285,8.202805970961554,8.313145994704678,8.1694000874476,8.048771138745346,8.213475790412291,8.008405179455734
