,TF,ev_level,gene_id
7111,nsrR,Weak,b1717
7112,nsrR,Weak,b1718
7113,nsrR,Weak,b1719
7114,nsrR,Weak,b1781
7115,nsrR,Weak,b1796
7116,nsrR,Weak,b1797
7117,nsrR,Weak,b1920
7118,nsrR,Weak,b1921
7119,nsrR,Weak,b1922
7120,nsrR,Weak,b2143
7121,nsrR,Weak,b2364
7122,nsrR,Weak,b2552
7123,nsrR,Weak,b2559
7124,nsrR,Weak,b2560
7125,nsrR,Weak,b2617
7126,nsrR,Weak,b2709
7127,nsrR,Weak,b2717
7128,nsrR,Weak,b2718
7129,nsrR,Weak,b2719
7130,nsrR,Weak,b2720
7131,nsrR,Weak,b2721
7132,nsrR,Weak,b2722
7133,nsrR,Weak,b2723
7134,nsrR,Weak,b2724
7135,nsrR,Weak,b2725
7136,nsrR,Weak,b2726
7137,nsrR,Weak,b2727
7138,nsrR,Weak,b2728
7139,nsrR,Weak,b2729
7140,nsrR,Weak,b2730
7141,nsrR,Weak,b2731
7142,nsrR,Weak,b2732
7143,nsrR,Weak,b3364
7144,nsrR,Weak,b3615
7145,nsrR,Weak,b3784
7146,nsrR,Weak,b3785
7147,nsrR,Weak,b3786
7148,nsrR,Weak,b3787
7149,nsrR,Weak,b3788
7150,nsrR,Weak,b3789
7151,nsrR,Weak,b3790
7152,nsrR,Weak,b3791
7153,nsrR,Weak,b3792
7154,nsrR,Weak,b3793
7155,nsrR,Weak,b3794
7156,nsrR,Weak,b4070
7157,nsrR,Weak,b4071
7158,nsrR,Weak,b4072
7159,nsrR,Weak,b4073
7160,nsrR,Weak,b4074
7161,nsrR,Weak,b4075
7162,nsrR,Weak,b4076
7163,nsrR,Weak,b4209
7164,nsrR,Weak,b4249
7165,nsrR,Weak,b4481
7166,ntrC,SBRG,b0450
7167,ntrC,SBRG,b0451
7168,ntrC,SBRG,b0656
7169,ntrC,SBRG,b0809
7170,ntrC,SBRG,b0810
7171,ntrC,SBRG,b0811
7172,ntrC,SBRG,b0854
7173,ntrC,SBRG,b0855
7174,ntrC,SBRG,b0856
7175,ntrC,SBRG,b0857
7176,ntrC,SBRG,b1006
7177,ntrC,SBRG,b1007
7178,ntrC,SBRG,b1008
7179,ntrC,SBRG,b1009
7180,ntrC,SBRG,b1010
7181,ntrC,SBRG,b1011
7182,ntrC,SBRG,b1012
7183,ntrC,SBRG,b1483
7184,ntrC,SBRG,b1484
7185,ntrC,SBRG,b1485
7186,ntrC,SBRG,b1486
7187,ntrC,SBRG,b1487
7188,ntrC,SBRG,b1488
7189,ntrC,SBRG,b1521
7190,ntrC,SBRG,b1744
7191,ntrC,SBRG,b1745
7192,ntrC,SBRG,b1746
7193,ntrC,SBRG,b1747
7194,ntrC,SBRG,b1748
7195,ntrC,SBRG,b1749
7196,ntrC,SBRG,b1781
7197,ntrC,SBRG,b1782
7198,ntrC,SBRG,b1783
7199,ntrC,SBRG,b1784
7200,ntrC,Weak,b1987
7201,ntrC,SBRG,b1988
7202,ntrC,SBRG,b2306
7203,ntrC,SBRG,b2307
7204,ntrC,SBRG,b2308
7205,ntrC,SBRG,b2309
7206,ntrC,SBRG,b2310
7207,ntrC,Strong,b2570
7208,ntrC,Strong,b2571
7209,ntrC,Strong,b2572
7210,ntrC,Strong,b2573
7211,ntrC,SBRG,b2784
7212,ntrC,SBRG,b3073
7213,ntrC,SBRG,b3268_1
7214,ntrC,SBRG,b3268_2
7215,ntrC,SBRG,b3269
7216,ntrC,SBRG,b3270
7217,ntrC,SBRG,b3271
7218,ntrC,SBRG,b3868
7219,ntrC,SBRG,b3869
7220,ntrC,SBRG,b3870
7221,ntrC,SBRG,b4050
7222,ompR,Strong,b0435
7223,ompR,Weak,b0553_1
7224,ompR,Weak,b0553_2
7225,ompR,Strong,b0929
7226,ompR,Strong,b1021
7227,ompR,Strong,b1022
7228,ompR,Strong,b1023
7229,ompR,Strong,b1024
7230,ompR,Strong,b1037
7231,ompR,Strong,b1038
7232,ompR,Strong,b1039
7233,ompR,Strong,b1040
7234,ompR,Weak,b1480
7235,ompR,Strong,b1634
7236,ompR,Weak,b1891
7237,ompR,Weak,b1892
7238,ompR,Strong,b2215
7239,ompR,Weak,b2344
7240,ompR,Weak,b4411
7241,omrA,Weak,b0250
7242,omrA,Weak,b0304
7243,omrA,Weak,b0329
7244,omrA,Weak,b0565
7245,omrA,Weak,b0584
7246,omrA,Weak,b0647
7247,omrA,Weak,b0814
7248,omrA,Weak,b1038
7249,omrA,Weak,b1040
7250,omrA,Weak,b1283
7251,omrA,Weak,b1920
7252,omrA,Weak,b2107
7253,omrA,Weak,b2133
7254,omrA,Weak,b2155
7255,omrA,Weak,b2796
7256,omrA,Weak,b2797
7257,omrA,Weak,b3064
7258,omrA,Weak,b3177
7259,omrA,Weak,b3405
7260,omrA,Weak,b3540
7261,omrA,Weak,b3543
7262,omrA,Weak,b3576
7263,omrA,Weak,b3966
7264,omrA,Weak,b4067
7265,omrA,Weak,b4068
7266,omrA,Weak,b4291
7267,omrA,Weak,b4314
7268,omrA,Weak,b4321
7269,omrB,Weak,b0301
7270,omrB,Weak,b0303
7271,omrB,Weak,b0304
7272,omrB,Weak,b0329
7273,omrB,Weak,b0554
7274,omrB,Weak,b0565
7275,omrB,Weak,b0814
7276,omrB,Weak,b1038
7277,omrB,Weak,b1040
7278,omrB,Weak,b1920
7279,omrB,Weak,b2107
7280,omrB,Weak,b2133
7281,omrB,Weak,b2155
7282,omrB,Weak,b2796
7283,omrB,Weak,b2797
7284,omrB,Weak,b3177
7285,omrB,Weak,b3405
7286,omrB,Weak,b3540
7287,omrB,Weak,b3543
7288,omrB,Weak,b3576
7289,omrB,Weak,b3966
7290,omrB,Weak,b4067
7291,omrB,Weak,b4068
7292,omrB,Weak,b4291
7293,omrB,Weak,b4314
7294,omrB,Weak,b4321
7295,oxyR,SBRG,b0104
7296,oxyR,Strong,b0475
7297,oxyR,SBRG,b0604
7298,oxyR,SBRG,b0605
7299,oxyR,SBRG,b0606
7300,oxyR,SBRG,b0683
7301,oxyR,SBRG,b0812
7302,oxyR,SBRG,b0848
7303,oxyR,SBRG,b0849
7304,oxyR,SBRG,b0850
7305,oxyR,SBRG,b0851
7306,oxyR,Strong,b0852
7307,oxyR,Strong,b0853
7308,oxyR,Strong,b0872
7309,oxyR,Strong,b0873
7310,oxyR,SBRG,b0881
7311,oxyR,Strong,b1203
7312,oxyR,SBRG,b1679
7313,oxyR,SBRG,b1680
7314,oxyR,SBRG,b1681
7315,oxyR,SBRG,b1682
7316,oxyR,SBRG,b1683
7317,oxyR,SBRG,b1684
7318,oxyR,SBRG,b1856
7319,oxyR,SBRG,b1857
7320,oxyR,SBRG,b1858
7321,oxyR,SBRG,b1859
7322,oxyR,SBRG,b1973
7323,oxyR,SBRG,b2000
7324,oxyR,SBRG,b2392
7325,oxyR,SBRG,b2582
7326,oxyR,Weak,b3500
7327,oxyR,SBRG,b3518
7328,oxyR,SBRG,b3520
7329,oxyR,SBRG,b3828
7330,oxyR,SBRG,b3829
7331,oxyR,SBRG,b3908
7332,oxyR,SBRG,b3942
7333,oxyR,SBRG,b3961
7334,oxyR,SBRG,b4062
7335,oxyR,SBRG,b4063
7336,oxyR,Weak,b4321
7337,oxyR,Weak,b4322
7338,oxyR,Weak,b4323
7339,oxyR,SBRG,b4367
7340,oxyR,SBRG,b4567
7341,oxyR,SBRG,b4637
7342,oxyS,Weak,b0380
7343,oxyS,Weak,b0453
7344,oxyS,Weak,b0812
7345,oxyS,Weak,b1004
7346,oxyS,Weak,b1493
7347,oxyS,Weak,b1494
7348,oxyS,Weak,b1824
7349,oxyS,Weak,b2731
7350,oxyS,Weak,b2741
7351,oxyS,Weak,b2785
7352,oxyS,Weak,b3491
7353,oxyS,Weak,b3510
7354,oxyS,Weak,b3666
7355,paaX,Weak,b1387
7356,paaX,Weak,b1388
7357,paaX,Weak,b1389
7358,paaX,Weak,b1390
7359,paaX,Weak,b1391
7360,paaX,Weak,b1392
7361,paaX,Weak,b1393
7362,paaX,Weak,b1394
7363,paaX,Weak,b1395
7364,paaX,Weak,b1396
7365,paaX,Weak,b1397
7366,paaX,Weak,b1398
7367,paaX,Strong,b1399
7368,paaX,Strong,b1400
7369,pdeL,Strong,b0315
7370,pdhR,Weak,b0081
7371,pdhR,Weak,b0082
7372,pdhR,Weak,b0083
7373,pdhR,Weak,b0084
7374,pdhR,Weak,b0085
7375,pdhR,Weak,b0086
7376,pdhR,Weak,b0087
7377,pdhR,Weak,b0088
7378,pdhR,Weak,b0089
7379,pdhR,Weak,b0090
7380,pdhR,Weak,b0091
7381,pdhR,Weak,b0092
7382,pdhR,Weak,b0093
7383,pdhR,Weak,b0094
7384,pdhR,Weak,b0095
7385,pdhR,Weak,b0096
7386,pdhR,Weak,b0113
7387,pdhR,Weak,b0114
7388,pdhR,Weak,b0115
7389,pdhR,Weak,b0116
7390,pdhR,Weak,b0154
7391,pdhR,Strong,b0428
7392,pdhR,Strong,b0429
7393,pdhR,Strong,b0430
7394,pdhR,Strong,b0431
7395,pdhR,Strong,b0432
7396,pdhR,Weak,b0460
7397,pdhR,Weak,b0461
7398,pdhR,Strong,b1109
7399,pdhR,Weak,b2579
7400,pdhR,Weak,b2975
7401,pdhR,Weak,b2976
7402,pdhR,Weak,b2977
7403,pdhR,Weak,b2979
7404,pdhR,Weak,b4287
7405,pdhR,Weak,b4288
7406,pdhR,Weak,b4289
7407,pdhR,Weak,b4290
7408,pdhR,Weak,b4291
7409,pdhR,Weak,b4467
7410,pdhR,Weak,b4468
7411,pepA,Strong,b0032
7412,pepA,Strong,b0033
7413,pepA,Strong,b4260
7414,pgrR,Strong,b1321
7415,pgrR,Strong,b1322
7416,pgrR,Strong,b1323
7417,pgrR,Strong,b1325
7418,pgrR,Strong,b1326
7419,pgrR,Strong,b1327
7420,pgrR,Strong,b4525
7421,pgrR,Strong,b4673
7422,phoB,Weak,b0080
7423,phoB,Weak,b0241
7424,phoB,Strong,b0330
7425,phoB,Weak,b0383
7426,phoB,Weak,b0384
7427,phoB,Strong,b0397
7428,phoB,Strong,b0398
7429,phoB,Strong,b0399
7430,phoB,Strong,b0400
7431,phoB,Strong,b0570
7432,phoB,Strong,b0571
7433,phoB,Strong,b0572
7434,phoB,Strong,b0573
7435,phoB,Strong,b0574
7436,phoB,Strong,b0575
7437,phoB,Weak,b0929
7438,phoB,Strong,b1020
7439,phoB,Weak,b1129
7440,phoB,Strong,b1384
7441,phoB,Strong,b1540
7442,phoB,Weak,b1597
7443,phoB,Strong,b1782
7444,phoB,Strong,b1850
7445,phoB,Strong,b1970
7446,phoB,Weak,b1982
7447,phoB,Strong,b2063
7448,phoB,Weak,b2465
7449,phoB,Weak,b2916
7450,phoB,Weak,b2987
7451,phoB,Strong,b3449
7452,phoB,Strong,b3450
7453,phoB,Strong,b3451
7454,phoB,Strong,b3452
7455,phoB,Strong,b3453
7456,phoB,Weak,b3515
7457,phoB,Weak,b3516
7458,phoB,Strong,b3521
7459,phoB,Weak,b3615
7460,phoB,Weak,b3724
7461,phoB,Weak,b3725
7462,phoB,Weak,b3726
7463,phoB,Weak,b3727
7464,phoB,Weak,b3728
7465,phoB,Strong,b4030
7466,phoB,Strong,b4092
7467,phoB,Strong,b4093
7468,phoB,Strong,b4094
7469,phoB,Strong,b4095
7470,phoB,Strong,b4096
7471,phoB,Strong,b4097
7472,phoB,Strong,b4098
7473,phoB,Strong,b4099
7474,phoB,Strong,b4100
7475,phoB,Strong,b4101
7476,phoB,Strong,b4102
7477,phoB,Strong,b4104_1
7478,phoB,Strong,b4104_2
7479,phoB,Strong,b4105
7480,phoB,Strong,b4106
7481,phoB,Weak,b4115
7482,phoP,Strong,b0154
7483,phoP,Weak,b0462
7484,phoP,Weak,b0463
7485,phoP,Strong,b0557
7486,phoP,Weak,b0565
7487,phoP,Weak,b0622
7488,phoP,Strong,b0677
7489,phoP,Weak,b0841
7490,phoP,Weak,b1006
7491,phoP,Weak,b1007
7492,phoP,Weak,b1008
7493,phoP,Weak,b1009
7494,phoP,Weak,b1010
7495,phoP,Weak,b1011
7496,phoP,Weak,b1012
7497,phoP,Weak,b1129
7498,phoP,Weak,b1130
7499,phoP,Strong,b1160
7500,phoP,Weak,b1275
7501,phoP,Weak,b1499
7502,phoP,Weak,b1500
7503,phoP,Weak,b1501
7504,phoP,Weak,b1608
7505,phoP,Weak,b1609
7506,phoP,Strong,b1641
7507,phoP,Strong,b1826
7508,phoP,Weak,b2344
7509,phoP,Weak,b3035
7510,phoP,Weak,b3037
7511,phoP,Weak,b3038
7512,phoP,Weak,b3207
7513,phoP,Weak,b3227
7514,phoP,Weak,b3359
7515,phoP,Weak,b3428
7516,phoP,Weak,b3429
7517,phoP,Weak,b3430
7518,phoP,Weak,b3431
7519,phoP,Weak,b3432
7520,phoP,Strong,b3508
7521,phoP,Strong,b3509
7522,phoP,Strong,b3510
7523,phoP,Strong,b3511
7524,phoP,Weak,b3512
7525,phoP,Strong,b3515
7526,phoP,Weak,b3571
7527,phoP,Weak,b3939
7528,phoP,Weak,b3940
7529,phoP,Weak,b4005
7530,phoP,Weak,b4006
7531,phoP,Strong,b4241
7532,phoP,Strong,b4242
7533,phoP,Weak,b4599
7534,phoP,Strong,b4702
7535,prpR,Weak,b0330
7536,prpR,Weak,b0331
7537,prpR,Weak,b0333
7538,prpR,Weak,b0334
7539,prpR,Weak,b0335
7540,pspF,Weak,b1303
7541,pspF,Weak,b1304
7542,pspF,Weak,b1305
7543,pspF,Weak,b1306
7544,pspF,Weak,b1307
7545,pspF,Weak,b1308
7546,pspF,Strong,b4050
7547,purR,SBRG,b0032
7548,purR,SBRG,b0033
7549,purR,SBRG,b0336
7550,purR,SBRG,b0337
7551,purR,SBRG,b0522
7552,purR,SBRG,b0523
7553,purR,SBRG,b0945
7554,purR,Strong,b1062
7555,purR,SBRG,b1131
7556,purR,Weak,b1132
7557,purR,Weak,b1207
7558,purR,Weak,b1658
7559,purR,SBRG,b1849
7560,purR,Weak,b2311
7561,purR,SBRG,b2312
7562,purR,SBRG,b2313
7563,purR,SBRG,b2476
7564,purR,SBRG,b2499
7565,purR,SBRG,b2500
7566,purR,Weak,b2507
7567,purR,SBRG,b2508
7568,purR,Weak,b2551
7569,purR,Weak,b2553
7570,purR,SBRG,b2557
7571,purR,Weak,b2903
7572,purR,Weak,b2904
7573,purR,Weak,b2905
7574,purR,Weak,b2937
7575,purR,Weak,b2938
7576,purR,SBRG,b3654
7577,purR,SBRG,b4005
7578,purR,SBRG,b4006
7579,purR,Strong,b4177
7580,purR,SBRG,b4244
7581,purR,SBRG,b4245
7582,purR,SBRG,b4246
7583,putA,Strong,b1014
7584,putA,Strong,b1015
7585,puuR,Strong,b1296
7586,puuR,Strong,b1297
7587,puuR,Strong,b1298
7588,puuR,Strong,b1299
7589,puuR,Strong,b1300
7590,puuR,Strong,b1301
7591,puuR,Strong,b1302
7592,qseB,Weak,b1891
7593,qseB,Weak,b1892
7594,qseB,Strong,b3025
7595,qseB,Strong,b3026
7596,rbsR,Weak,b1623
7597,rbsR,Weak,b3748
7598,rbsR,Weak,b3749
7599,rbsR,Weak,b3750
7600,rbsR,Weak,b3751
7601,rbsR,Weak,b3752
7602,rbsR,Weak,b3753
7603,rbsR,Weak,b4005
7604,rbsR,Weak,b4006
7605,rcdA,Strong,b0277
7606,rcdA,Strong,b0958
7607,rcdA,Strong,b1037
7608,rcdA,Strong,b1038
7609,rcdA,Strong,b1039
7610,rcdA,Strong,b1040
7611,rcdA,Strong,b1163
7612,rcdA,Strong,b1536
7613,rcdA,Strong,b1597
7614,rclR,Strong,b0301
7615,rclR,Strong,b0303
7616,rclR,Strong,b0304
7617,rcnR,Strong,b2105
7618,rcnR,Strong,b2106
7619,rcnR,Strong,b2107
7620,rcsA;rcsB,Weak,b1037
7621,rcsA;rcsB,Weak,b1038
7622,rcsA;rcsB,Weak,b1039
7623,rcsA;rcsB,Weak,b1040
7624,rcsA;rcsB,Strong,b1891
7625,rcsA;rcsB,Strong,b1892
7626,rcsA;rcsB,Weak,b1951
7627,rcsA;rcsB,Weak,b2058
7628,rcsA;rcsB,Weak,b2059
7629,rcsA;rcsB,Weak,b2060
7630,rcsA;rcsB,Weak,b2061
7631,rcsA;rcsB,Weak,b2062
7632,rcsA;rcsB,Weak,b4026
7633,rcsA;rcsB,Weak,b4027
7634,rcsA;rcsB,Weak,b4028
7635,rcsA;rcsB,Weak,b4029
7636,rcsB,Weak,b0094
7637,rcsB,Weak,b0095
7638,rcsB,Weak,b0891
7639,rcsB,Weak,b0892
7640,rcsB,Weak,b1283
7641,rcsB,Strong,b1480
7642,rcsB,Strong,b1481
7643,rcsB,Strong,b1482
7644,rcsB,Weak,b1492
7645,rcsB,Weak,b1493
7646,rcsB,Weak,b1499
7647,rcsB,Weak,b1500
7648,rcsB,Strong,b1501
7649,rcsB,Strong,b2570
7650,rcsB,Strong,b2571
7651,rcsB,Strong,b2572
7652,rcsB,Strong,b2573
7653,rcsB,Weak,b3508
7654,rcsB,Weak,b3509
7655,rcsB,Weak,b3510
7656,rcsB,Weak,b3511
7657,rcsB,Strong,b3516
7658,rcsB,Strong,b3517
7659,rcsB;bglJ,Weak,b0076
7660,rcsB;bglJ,Weak,b0392
7661,rcsB;bglJ,Weak,b1408
7662,rcsB;bglJ,Weak,b1409
7663,rcsB;bglJ,Weak,b1410
7664,rcsB;bglJ,Weak,b1411
7665,rcsB;bglJ,Weak,b1762
7666,rcsB;bglJ,Weak,b1877
7667,rcsB;bglJ,Weak,b3013
7668,rcsB;bglJ,Weak,b3027
7669,rcsB;bglJ,Weak,b3188
7670,rcsB;bglJ,Weak,b3680
7671,rcsB;bglJ,Weak,b3721
7672,rcsB;bglJ,Weak,b3722
7673,rcsB;bglJ,Weak,b3723
7674,rcsB;bglJ,Weak,b4499_1
7675,rdlA,Weak,b4419
7676,rdlB,Weak,b4421
7677,rdlC,Weak,b4423
7678,rdlD,Weak,b4453
7679,relB,Strong,b1562
7680,relB,Strong,b1563
7681,relB,Strong,b1564
7682,relB;relE,Strong,b1562
7683,relB;relE,Strong,b1563
7684,relB;relE,Strong,b1564
7685,rhaR,Weak,b3905
7686,rhaR,Weak,b3906
7687,rhaS,Weak,b3902
7688,rhaS,Weak,b3903
7689,rhaS,Weak,b3904
7690,rhaS,Strong,b3905
7691,rhaS,Strong,b3906
7692,rhaS,Strong,b3907
7693,rnpB,Weak,b3704
7694,rob,Strong,b0462
7695,rob,Strong,b0463
7696,rob,Weak,b0578
7697,rob,Weak,b0762
7698,rob,Weak,b0819
7699,rob,Weak,b0850
7700,rob,Weak,b0851
7701,rob,Weak,b0852
7702,rob,Weak,b0853
7703,rob,Weak,b1276
7704,rob,Strong,b1530
7705,rob,Strong,b1531
7706,rob,Strong,b1532
7707,rob,Strong,b1611
7708,rob,Strong,b1852
7709,rob,Weak,b2159
7710,rob,Strong,b2237
7711,rob,Weak,b2558
7712,rob,Weak,b3035
7713,rob,Weak,b3037
7714,rob,Weak,b3038
7715,rob,Weak,b3800
7716,rob,Weak,b3908
7717,rob,Strong,b4396
7718,rprA,Weak,b2741
7719,rseX,Weak,b0957
7720,rseX,Weak,b2215
7721,rstA,Weak,b0929
7722,rstA,Strong,b1037
7723,rstA,Strong,b1038
7724,rstA,Strong,b1039
7725,rstA,Strong,b1040
7726,rstA,Weak,b1224
7727,rstA,Weak,b1225
7728,rstA,Weak,b1226
7729,rstA,Weak,b1227
7730,rstA,Strong,b1597
7731,rtcR,Weak,b3421
7732,rtcR,Weak,b4475
7733,rutR,Weak,b0032
7734,rutR,Weak,b0033
7735,rutR,Weak,b0592
7736,rutR,Weak,b1006
7737,rutR,Weak,b1007
7738,rutR,Weak,b1008
7739,rutR,Weak,b1009
7740,rutR,Weak,b1010
7741,rutR,Weak,b1011
7742,rutR,Weak,b1012
7743,rutR,Weak,b1013
7744,rutR,Weak,b1285
7745,rutR,Weak,b1649
7746,rutR,Weak,b1650
7747,rutR,Weak,b1651
7748,rutR,Strong,b3515
7749,rutR,Strong,b3516
7750,rybB,Weak,b1256
7751,rybB,Weak,b2215
7752,rydC,Weak,b2177
7753,rydC,Weak,b2178
7754,rydC,Weak,b2179
7755,rydC,Weak,b2180
7756,ryfA,Weak,b2522
7757,ryfD,Weak,b2592
7758,ryhB,Weak,b0118
7759,ryhB,Weak,b0123
7760,ryhB,Weak,b0722
7761,ryhB,Weak,b0733
7762,ryhB,Weak,b0902
7763,ryhB,Weak,b1276
7764,ryhB,Weak,b1378
7765,ryhB,Weak,b1612
7766,ryhB,Weak,b1654
7767,ryhB,Weak,b1656
7768,ryhB,Weak,b1777
7769,ryhB,Weak,b1778
7770,ryhB,Weak,b1981
7771,ryhB,Weak,b2113
7772,ryhB,Weak,b2277
7773,ryhB,Weak,b2522
7774,ryhB,Weak,b2523
7775,ryhB,Weak,b2527
7776,ryhB,Weak,b2531
7777,ryhB,Weak,b2936
7778,ryhB,Weak,b2997
7779,ryhB,Weak,b3336
7780,ryhB,Weak,b3607
7781,ryhB,Weak,b3894
7782,ryhB,Weak,b4154
7783,ryhB,Weak,b4637
7784,sdiA,Strong,b0093
7785,sdiA,Strong,b0094
7786,sdiA,Strong,b0095
7787,sdiA,Weak,b1707
7788,sdiA,Weak,b3515
7789,sgrR,Strong,b0066
7790,sgrR,Strong,b0067
7791,sgrR,Strong,b0068
7792,sgrR,Strong,b0069
7793,sgrR,Strong,b0070
7794,sgrR,Weak,b2379
7795,sgrR,Strong,b4662
7796,sgrS,Weak,b1101
7797,sibA,Weak,b4667
7798,sibB,Weak,b4668
7799,sibC,Weak,b4665
7800,sibD,Weak,b4664
7801,sibE,Weak,b4666
7802,slyA,Strong,b1182
7803,sokB,Weak,b1420
7804,sokB,Weak,b4428
7805,sokC,Weak,b0018
7806,soxR,SBRG,b0096
7807,soxR,SBRG,b0606
7808,soxR,Strong,b1611
7809,soxR,SBRG,b2600
7810,soxR,SBRG,b2601
7811,soxR,SBRG,b3207
7812,soxR,SBRG,b3211
7813,soxR,SBRG,b3908
7814,soxR,SBRG,b4060
7815,soxR,SBRG,b4062
7816,soxR,SBRG,b4063
7817,soxR,SBRG,b4242
7818,soxS,SBRG,b0096
7819,soxS,SBRG,b0447
7820,soxS,SBRG,b0448
7821,soxS,SBRG,b0449
7822,soxS,SBRG,b0462
7823,soxS,SBRG,b0463
7824,soxS,Strong,b0578
7825,soxS,SBRG,b0683
7826,soxS,SBRG,b0684
7827,soxS,SBRG,b0762
7828,soxS,SBRG,b0850
7829,soxS,SBRG,b0851
7830,soxS,Strong,b0852
7831,soxS,Strong,b0853
7832,soxS,Weak,b0871
7833,soxS,Strong,b0950
7834,soxS,Strong,b0951
7835,soxS,Strong,b1101
7836,soxS,SBRG,b1164
7837,soxS,SBRG,b1165
7838,soxS,SBRG,b1166
7839,soxS,SBRG,b1167
7840,soxS,SBRG,b1276
7841,soxS,SBRG,b1277
7842,soxS,Strong,b1377
7843,soxS,SBRG,b1378
7844,soxS,SBRG,b1463
7845,soxS,Strong,b1530
7846,soxS,Strong,b1531
7847,soxS,Strong,b1532
7848,soxS,SBRG,b1611
7849,soxS,SBRG,b1852
7850,soxS,Weak,b1973
7851,soxS,SBRG,b2159
7852,soxS,Strong,b2237
7853,soxS,SBRG,b2390
7854,soxS,SBRG,b2600
7855,soxS,SBRG,b2601
7856,soxS,Weak,b2895
7857,soxS,Weak,b3035
7858,soxS,Weak,b3037
7859,soxS,Weak,b3038
7860,soxS,SBRG,b3207
7861,soxS,Strong,b3624
7862,soxS,Strong,b3625
7863,soxS,SBRG,b3662
7864,soxS,SBRG,b3908
7865,soxS,SBRG,b3924
7866,soxS,Weak,b4025
7867,soxS,SBRG,b4060
7868,soxS,SBRG,b4062
7869,soxS,SBRG,b4396
7870,soxS,SBRG,b4637
7871,spermidine,Strong,b1243
7872,spermidine,Strong,b1244
7873,spermidine,Strong,b1245
7874,spermidine,Strong,b1246
7875,spermidine,Strong,b1247
7876,spf,Weak,b0757
7877,stpA,Weak,b0076
7878,stpA,Weak,b2669
7879,stpA,Strong,b2912
7880,stpA,Weak,b3721
7881,stpA,Weak,b3722
7882,stpA,Weak,b3723
7883,sutR,Strong,b1434
7884,sutR,Weak,b1920
7885,sutR,Weak,b1921
7886,sutR,Weak,b1922
7887,sutR,Strong,b3607
7888,symR,Weak,b4347
7889,tdcA,Weak,b3113
7890,tdcA,Weak,b3114
7891,tdcA,Weak,b3115
7892,tdcA,Weak,b3116
7893,tdcA,Weak,b3117
7894,tdcA,Weak,b3118
7895,tdcA,Weak,b4471
7896,tdcR,Weak,b3113
7897,tdcR,Weak,b3114
7898,tdcR,Weak,b3115
7899,tdcR,Weak,b3116
7900,tdcR,Weak,b3117
7901,tdcR,Weak,b3118
7902,tdcR,Weak,b4471
7903,torR,Weak,b0995
7904,torR,Weak,b0996
7905,torR,Weak,b0997
7906,torR,Weak,b0998
7907,torR,Weak,b3508
7908,torR,Weak,b3509
7909,torR,Weak,b3510
7910,torR,Weak,b3516
7911,torR,Weak,b3517
7912,torR,Strong,b3707
7913,torR,Strong,b3708
7914,torR,Strong,b3709
7915,treR,Strong,b4239
7916,treR,Strong,b4240
7917,trpR,SBRG,b0151
7918,trpR,SBRG,b0152
7919,trpR,SBRG,b0153
7920,trpR,SBRG,b0388
7921,trpR,SBRG,b0389
7922,trpR,SBRG,b0390
7923,trpR,SBRG,b1260
7924,trpR,SBRG,b1261
7925,trpR,SBRG,b1262
7926,trpR,SBRG,b1263
7927,trpR,SBRG,b1264
7928,trpR,SBRG,b1265
7929,trpR,SBRG,b1704
7930,trpR,SBRG,b1902
7931,trpR,SBRG,b3161
7932,trpR,SBRG,b3710
7933,trpR,SBRG,b4393
7934,tyrR,Strong,b0048
7935,tyrR,Strong,b0112
7936,tyrR,Strong,b0388
7937,tyrR,Strong,b0389
7938,tyrR,Strong,b0390
7939,tyrR,Strong,b0754
7940,tyrR,Weak,b1323
7941,tyrR,Weak,b1907
7942,tyrR,Weak,b2600
7943,tyrR,Weak,b2601
7944,tyrR,Strong,b3161
7945,tyrR,Strong,b4054
7946,uhpA,Weak,b3666
7947,uidR,Weak,b1615
7948,uidR,Weak,b1616
7949,uidR,Weak,b1617
7950,uidR,Weak,b1618
7951,ulaR,Strong,b4192
7952,ulaR,Strong,b4193
7953,ulaR,Strong,b4194
7954,ulaR,Strong,b4195
7955,ulaR,Strong,b4196
7956,ulaR,Strong,b4197
7957,ulaR,Strong,b4198
7958,uvrY,Strong,b1501
7959,uvrY,Strong,b2687
7960,uvrY,Strong,b3666
7961,uxuR,Weak,b1615
7962,uxuR,Weak,b1616
7963,uxuR,Weak,b1617
7964,uxuR,Weak,b3094
7965,uxuR,Strong,b4321
7966,uxuR,Strong,b4322
7967,uxuR,Strong,b4323
7968,uxuR,Weak,b4324
7969,uxuR,Strong,b4357
7970,xapR,Weak,b2406
7971,xapR,Weak,b2407
7972,xylR,Weak,b0064
7973,xylR,Strong,b3564
7974,xylR,Strong,b3565
7975,xylR,Strong,b3566
7976,xylR,Strong,b3567
7977,xylR,Strong,b3568
7978,xylR,Strong,b3569
7979,yafC,SBRG,b0208
7980,yafC,SBRG,b0799
7981,yafC,SBRG,b1809
7982,yafC,SBRG,b2764
7983,yafC,SBRG,b3028
7984,yafC,SBRG,b4342
7985,ybaO,SBRG,b0447
7986,ybaO,SBRG,b3110
7987,ybaO,SBRG,b4470
7988,ybaQ,SBRG,b0042
7989,ybaQ,SBRG,b0084
7990,ybaQ,SBRG,b0346
7991,ybaQ,SBRG,b0347
7992,ybaQ,SBRG,b0433
7993,ybaQ,SBRG,b0477
7994,ybaQ,SBRG,b0497
7995,ybaQ,SBRG,b0516
