Synonym,DDB1__HMP3396_03_M1_5h_fixedVol__1,DDB1__HMP3396_03_M1_5h_fixedconc__1,DDB1__HMP3396_03_M2_72h_fixedVol__1,DDB1__HMP3396_03_M2_72h_fixedconc__1,DDB1__HMP3396_11_M1_5h_fixedconc__1,DDB1__HMP3396_11_M2_16h_fixedVol__1,DDB1__HMP3396_11_M2_16h_fixedconc__1,DDB1__HMP3397_03_M1_5h_fixedconc__1,DDB1__HMP3397_03_M2_72h_fixedVol__1,DDB1__HMP3397_03_M2_72h_fixedconc__1,DDB1__HMP3397_11_M1_5h_fixedconc__1,DDB1__HMP3397_11_M2_16h_fixedVol__1,DDB1__HMP3397_11_M2_16h_fixedconc__1,DDB1__HMP3427_03_M1_5h_fixedconc__1,DDB1__HMP3427_03_M2_72h_fixedVol__1,DDB1__HMP3427_03_M2_72h_fixedconc__1,DDB1__HMP3427_11_M1_5h_fixedVol__1,DDB1__HMP3427_11_M1_5h_fixedconc__1,DDB1__HMP3427_11_M2_16h_fixedVol__1,DDB1__HMP3427_11_M2_16h_fixedconc__1
b0081,7.998894327652817,7.9056054648008605,7.602112492008291,7.901788577725022,7.944378232627121,7.163021439038754,6.855227306683793,7.996665270632232,7.669443641404429,8.106920385910986,7.821544949462483,7.078008063797419,7.101779635857608,8.109713986537301,7.611698152398306,7.983090289452214,7.650187521475498,8.125369626528359,6.790028559225519,7.039132113563401
b0082,6.9870314248308985,6.809403418683741,6.983994623419316,7.340176106144938,7.038065477999521,6.363196908555021,6.33024011521237,6.971783059469914,7.1239773853780965,7.1715913757525085,7.073124931201056,6.358358944888845,6.277681577909207,7.14295936412093,7.071447994401096,6.878408266631587,7.095795724891976,7.044403609274088,6.465030488550036,6.6094617995288125
b0083,6.702650132280793,6.51686797010947,6.740530734906545,7.224599417691463,6.541075486087713,5.588849248432384,5.9500706894613895,6.686196144046781,6.635582106641807,6.985353585477305,6.5964671773806325,5.756643136262377,5.969024625087466,6.74966732304684,6.890687888140076,6.86485010757835,6.641741329804263,6.68326511914001,6.186157419362607,6.124056653026554
b0084,6.3480975258933325,6.5647115224142185,6.233823182020124,6.287548553066891,6.334540955088924,5.473561593084705,5.855463850481255,6.560571705332398,6.496207001603579,6.62603300462373,6.28216854061237,5.704210472582185,5.9030067427367445,6.628001790891803,6.3852266012731,6.180569564933938,6.205202063160823,6.505574983877672,5.481269512773612,5.877430832822291
b0085,6.785930174718639,6.861411375116187,7.008674461925705,7.000166809031044,6.956248912010485,6.426565082245557,6.587342378831501,6.869540698335125,7.00046150932315,7.050141149646537,6.905945995186235,6.472482912141143,6.487438309651562,7.12057753829343,6.970944554200304,6.82339394332437,6.976418326498277,7.032522043366465,6.542173230644908,6.736214382754323
b0086,6.65913509729273,6.532992755874402,6.907316107307171,6.622479759068227,6.64917446981702,6.227444834850674,6.448394768617053,6.759496070206062,6.934497483154555,6.608930981830356,6.773435080898109,6.424673646353359,6.378292770525763,6.820807048114568,6.761255152248629,6.751537932979981,6.873251590996615,6.785914477788713,6.400201517345137,6.533913680608866
b0087,6.583559816092871,6.548939307591201,6.102410555253341,6.156068199282369,6.634218873340817,6.0775795190470046,6.017164747761601,6.7011570946445485,6.27951544159229,6.215856070891914,6.580691276330149,6.158513295240327,5.969024625087466,6.529507624791218,6.515819134496123,6.180569564933938,6.5610512065143185,6.636933631082849,6.205258543446764,6.261553278417472
b0088,6.6142666189352095,6.626130642168402,6.867392354921239,6.794466422544944,6.603834378790132,6.135618477136108,6.415612043339327,6.576886132392517,6.700525418362654,6.55637380633423,6.702317080256193,6.234425723658493,6.224616300787889,6.674836900898997,6.970944554200304,6.751537932979981,6.762135312605673,6.636933631082849,6.4329801167963865,6.5183174463843665
b0089,6.59899491270224,6.467383218047459,6.031924564736889,6.2012395373967735,6.572796166031624,5.560879477344175,5.616762137167881,6.5273787314872305,5.745441783640534,6.282087744714757,6.430361948385568,5.730664989975453,5.631257680049228,6.477618495424542,6.197827129123535,6.042866110108255,6.226288135091725,6.522663936707661,5.738911194728353,5.948979737631079
b0090,6.730947674009842,6.755450277876112,6.6803568832416484,6.809130797997798,6.763545581360272,6.1544572798030055,6.201538571005343,6.815567365972562,6.792767609432287,6.724594596890757,6.773435080898109,6.306542637450238,6.1506827855755875,6.875296357195614,6.8629118891835,6.721762552389278,6.703193827976759,6.841450366984921,6.4329801167963865,6.280168072177432
b0091,6.9870314248308985,6.983776424686973,7.008674461925705,6.764682779527887,7.026657656948476,6.5020511715066815,6.572548313311368,7.067256657014622,6.893421046583004,6.998545945016017,6.94343686504527,6.621290280974884,6.328864054048123,7.015326413173064,6.904377890234271,6.82339394332437,6.976418326498277,7.008461261622553,6.6986307178679745,6.776105755972267
b0092,7.153080432321167,7.231139002607661,7.402402021427237,7.493307831475457,7.1683551251259985,6.841284329231202,7.027840012517378,7.311048535663442,7.4223377199523295,7.3468655808496415,7.31161518504501,6.8556782274684664,6.946580245654527,7.349529811937701,7.453081819038074,7.286992148002703,7.404093053384748,7.3899829876568015,7.10680974794916,7.280134022080751
b0093,7.454007193769222,7.541214644787103,7.255476510342201,7.615139966766985,7.458869177179388,6.79401044284158,6.915089146239291,7.502557529119292,7.4223377199523295,7.652487930443474,7.491118619506832,6.867647248588263,6.7602736781208455,7.612693741134467,7.4057400572138095,7.404103918347502,7.476278696965925,7.637532581158737,6.957096435556055,6.9136048897772255
b0094,7.845577940699753,7.9602891026046585,7.475044303505318,7.656272880086474,7.824329694417999,7.26188583832101,7.4482379456833305,8.073412550910923,7.611520801838748,7.869075153748408,7.9682021593479755,7.383281642073466,7.302896411303592,8.039869783449962,7.70068979746137,7.72994740091019,7.913325225946154,8.01497523159325,7.391635467656077,7.533885122300193
b0095,8.899649142517466,8.87122792184336,9.22487264268473,8.96901454579544,8.892009784999559,8.716115950633922,8.980830507503889,8.990797325261694,9.35428679735066,9.324574496622981,8.953116983291915,8.828044373130835,8.7281865672224,9.05494045362044,9.2111417331174,9.185048045566012,9.032077265237815,9.018221220367929,8.970858881230603,9.019847510344022
b0096,9.731323098391417,9.874440358319905,11.367803597271651,11.821689393377513,9.819547828305579,10.505511115855072,10.574136428946957,9.772797478562822,11.47485150723549,11.296424166855063,9.887387631135082,10.462113043982793,10.551631060006581,9.806095129043424,11.713257349740857,11.234828221517297,9.903930631059026,9.844060337338389,10.557623880872779,10.530948545108348
b0097,7.731162214190337,7.58053365919175,8.673631740504876,8.76601619106297,7.580883037086011,7.925502258841748,8.049266671911036,7.759985042333332,8.816323364965278,9.082784840494684,7.6582745658002445,7.981973178177054,8.125756236668972,7.690730336298642,8.803323159120698,8.752546909346057,7.602601062185223,7.821401385280394,7.615182297221377,8.044566346924338
b0098,7.536483796170883,7.508969187718882,8.719204430227311,8.784685745665984,7.5333084889850905,8.031209684558556,8.049266671911036,7.476706962852695,8.969105064715212,8.745961026509493,7.491118619506832,8.020007316955223,8.066675753912644,7.460618691701159,8.781234118824633,8.734022477597724,7.528142306588757,7.54019360065729,8.017613844440993,8.022624101246944
b0099,5.087930740775582,5.249940096588088,5.029893152093153,5.305899933538732,5.135789394031565,5.281268492923577,5.017587577469637,4.853488849985056,5.475457749770618,5.606505618421359,5.159034725764052,4.856991885855972,5.330049024525216,4.9246758004084725,5.421551512047168,4.7767492617475416,4.506274893044139,5.111123395000667,5.002477344182444,5.039252832489258
b0101,6.59899491270224,6.500560920987151,6.633519976357497,6.838019813520152,6.458581341294736,6.245129016340833,6.60198627770353,6.64035925761405,6.762670787238012,6.464285963007445,6.564740956434108,6.177869149743794,6.394399707724576,6.690116716136428,6.635565460362461,6.675914544805611,6.776501962714349,6.728154873327992,6.366660826648204,6.261553278417472
b0102,6.470627074517183,6.611019252673073,6.373388784155736,6.571783578647886,6.588398740507507,6.4723289941611615,6.2206424971320295,6.404792924851176,6.700525418362654,6.55637380633423,6.394716123926866,6.3918972885207195,6.457087257516785,6.4419590278287,6.74612987224987,5.993880666453527,6.527467619800185,6.652543369397275,6.465030488550036,6.4704908674785235
b0103,6.214187379767374,6.230858089124556,5.550495949052965,6.3689843152536625,6.198823996127333,5.6162870616816685,5.5275304261621585,6.16687733817937,5.891666280184043,5.97015414050807,6.116991542634577,5.621805556093829,5.51820400706569,6.26959323759575,5.697954648708773,5.5613704791091045,6.0001248321175,6.398558825501234,5.481269512773612,5.518375182082921
b4727,0.0,0.0,1.064929658557556,1.0936012253760974,1.6183298528177232,0.9441895236919805,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0620224666548927,1.0917638564975953,0.0,1.0609482703977946,0.0,0.0,1.9960251422657613
b0104,8.234549426297258,8.155189441509286,6.212735612158666,6.061247438342345,8.137049005945121,6.097186417412537,6.2206424971320295,8.26682527198207,6.122481921544502,5.943115899848714,8.38634329789727,6.306542637450238,5.925350055428436,8.349918347146499,5.875253540571529,5.808012675859658,8.502786830794586,8.41342765747343,6.2971453894656,6.437702304382257
b0106,2.6224555995934806,2.6197080022851007,2.09633055238764,2.7377524272830325,2.3618772986218026,1.9154532007710827,1.9793106035660468,2.0773682742019655,2.4797614764927536,2.4997358514680936,2.381175114845093,2.2807566714500664,2.503281938631443,2.092061640185704,2.135545948073655,1.6785323642599008,2.910313274099941,2.086768623221674,2.5490143753228174,1.9960251422657613
b0107,2.357940029600377,2.0313083664887035,3.1117783680778346,3.625341476500513,2.6265524862207417,2.4907083074987986,2.561955859941197,2.4043096704233893,3.1717819375435066,3.193406303660715,2.646626118817511,2.76319722979061,2.9141114538567914,2.686899796635393,3.3292322096629077,2.7010064162243457,2.6851579203640177,2.6810576762364997,2.7703664292183428,1.9960251422657613
b0108,1.0226125794007623,0.0,0.0,0.0,1.025097585068072,0.9441895236919805,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0620224666548927,0.0,0.0,0.0,1.0584216571412968,0.0,0.0
b0109,6.470627074517183,6.4161406565896915,5.957817138119329,6.328840958134577,6.458581341294736,5.996373396960122,6.239496754736504,6.367766230478384,6.382060973268833,6.445141421131359,6.412649124605822,6.015223325989068,6.032153252506589,6.348752427467453,6.263036038018086,6.2447868202670715,6.365844356642105,6.322533569602134,6.186157419362607,5.925522169271688
b0110,5.95103017919571,6.398647203483711,5.982944963139386,6.2012395373967735,6.003173122772058,5.9323210155892205,5.972783843707504,6.250618361835384,6.098585304088592,6.574106456949862,6.116991542634577,5.59325701107435,5.833822398257453,6.073803922714479,6.057839826608002,6.365234016795056,6.226288135091725,6.112847389652502,5.738911194728353,5.695239620749334
b0111,5.131038879657691,4.994468380682428,5.077330012104052,5.263935949601129,5.048236538404928,5.018797072985235,5.017587577469637,5.309045094324441,5.512100771691956,5.212670270363287,5.159034725764052,4.7575812602652965,4.762908451594948,5.205519984608353,5.459139576307338,4.888172360657474,5.401886082517895,5.198789166111617,5.127897462506476,5.082316820495913
b0112,6.914863212263231,6.685041420093584,5.957817138119329,6.1094366874087385,6.856684112399676,5.0987848557197575,5.330580470757736,6.815567365972562,6.074286189832426,7.709758517273839,6.854392770120156,5.504056753877457,5.261451829224752,6.861865751342047,7.884595923026007,5.890618618827033,6.832579262072917,6.800000154178702,5.658037223366798,5.352379312171196
b0113,7.921205106532006,8.096723589214331,7.812972505312881,7.935595611538899,8.02685181304253,8.693752205592482,8.229826753216823,8.079150481660458,8.001275426698156,7.904548546436147,8.084635054031098,8.138354117266301,8.895966842798474,8.159963991420565,7.692822702343457,7.72994740091019,8.227534862232178,8.18562219528723,7.556892617453145,7.852701643829305
b0114,10.52462551681423,10.498947019570819,10.765422133855743,10.475982845145733,10.558517607086763,11.552837125327546,11.076303789274704,10.627716197880117,10.881123950037185,10.646200108264445,10.652955245138127,11.000262905250901,11.577842415692942,10.733360577632252,10.562696877357544,10.720229262101705,10.837890594757711,10.739295028910359,10.131717156940775,10.082165475916069
b0115,10.155971914318165,10.079103244166527,10.433028139106026,10.192559876001418,10.184148818202821,11.239324956332858,10.657989465808997,10.254460455139466,10.63443369400396,10.276835926060627,10.292794514037702,10.61992278784708,11.269412668964167,10.322287696968734,10.292931019832757,10.335277688625723,10.536139421862424,10.363592276721574,9.836383351231644,9.76288816882895
b0116,11.129664239753785,11.17021580289138,11.3019355997673,11.303602274329515,11.179027198138458,11.661776914757331,11.511515867207995,11.240490366885476,11.32006588993964,11.088520076437183,11.212566121451852,11.392865635163915,11.66423997904375,11.277520105013197,11.01241772791377,11.260942141085577,11.349998977015229,11.27817099040536,11.211209616474632,11.173364894954885
b0117,0.0,1.0209475538069952,4.822816648686412,5.42493037077186,1.025097585068072,3.0691627336591023,3.55963488766872,1.0520370746536296,5.276829086037561,5.7063649094377915,0.0,3.412553762092573,3.233508854331835,1.0620224666548927,5.217348088378564,5.178569006275948,1.0609482703977946,1.0584216571412968,3.2830650479620282,3.901942438012506
b0118,10.467959923415357,10.458362836113995,11.524157233497826,11.127586685671057,10.5664175776759,10.628511440927161,11.03912262292955,10.594046903669788,11.629296378774479,11.419847125585735,10.57049032298841,10.88722072570794,10.644624276934323,10.53185382747496,11.449433677547447,11.475186639066457,10.713676206530232,10.5459871761578,11.046886055808095,10.957596418977188
b0119,6.311088785193882,6.06333218694871,7.457223753206827,7.465806452404473,6.389011976689906,6.942305838163509,7.132414236306436,6.64035925761405,7.478967995459132,7.660809955121699,6.376557403618972,7.025554551917357,7.178195888399563,6.4419590278287,7.316401389328921,7.529706141183776,6.267557642728487,6.572748831323947,6.685088055600614,7.050020127139748
b0120,8.85213248580277,8.829405095599807,7.881386825783023,7.511355088530585,8.760455700369802,8.005500042137129,8.280774774849526,8.826542814512385,7.908111775431716,7.925421321172452,8.766999689910536,8.182143851061882,8.005072145180065,8.82164769768604,7.603329046854281,7.8586478192995015,8.700327033347751,8.814744265117156,8.744755378091877,8.798840657128466
b0121,8.727763267857299,8.80637263410442,8.229907982945877,7.881117442813291,8.757008119426988,8.26152909920945,8.44815952782343,8.756653405579751,8.106867236795384,8.311047412390451,8.710130376533733,8.432312138491685,8.237119567046669,8.757819930615401,8.096209365668669,8.317627897974177,8.65439214645353,8.695482312715033,8.893481028641594,8.855796081930997
b0122,7.731162214190337,7.6263442385160545,6.3152199865692635,7.000166809031044,7.721951550077948,6.296917001715439,5.972783843707504,7.909176496750871,6.3621266971940775,6.860857428872411,7.794444953042881,6.270934752895576,5.969024625087466,7.713341301313358,6.197827129123535,6.751537932979981,7.578205984213685,7.721334718370701,6.480792562337836,6.039172354327728
b0123,5.95103017919571,5.923543245591856,6.517931270533307,6.349052257082597,5.856247150924636,6.097186417412537,6.1625546354566225,6.123110576288881,6.601980207859657,6.5202409240202455,6.003245475474283,6.2158187969917025,5.9030067427367445,6.002154978804488,6.12953071476188,6.612425424072099,5.975429238365937,6.135241709591149,5.764892157433112,5.749683621556609
b0124,7.214494320893852,7.21123554396835,7.008674461925705,7.15742364108933,7.287846765764628,7.600942444702187,7.201352480121185,7.311048535663442,7.332992798151532,6.903561038271127,7.3493471320459856,7.138534173395548,7.57433877264346,7.460618691701159,7.009458451701453,7.079616099244902,7.519626815431552,7.426759422319353,6.2427184432431275,6.261553278417472
b0125,8.142747008575094,8.160388880682277,7.5100383235357695,7.935595611538899,8.02685181304253,7.763153874879466,7.488200067982112,8.101876680977014,7.506470781893429,7.475093860467514,8.166180241001397,7.599662770298183,7.734750813431469,8.06352888273641,7.8567012447395275,7.555255000398456,8.007685296395762,8.091412127457321,7.600829177242555,7.533885122300193
b0126,9.21972543039872,9.163055206866924,8.858095344891147,9.06988129092103,9.212071974955164,8.478896791588575,8.472270684160794,9.359488888961614,8.823630501403276,8.840570797391994,9.372780248333648,8.46024619823102,8.421327600361632,9.406703573685192,8.799665058982194,8.696244401466343,9.47239730235934,9.43632532026675,8.387333294052876,8.307597411918204
b0127,6.214187379767374,6.4161406565896915,7.805949196324038,7.817265241418938,6.136509306927098,7.270546427645295,7.4237183150860275,6.386398360431753,7.8085141029545335,7.966282191657365,6.242613192508336,7.432459004984311,7.178195888399563,6.309715687334641,7.692822702343457,7.892450594224332,6.421754920161058,6.379924791218526,7.223825083441197,7.4459392181348285
b0128,5.926770144763067,5.923543245591856,7.626236278903304,7.648139582489853,5.955841093652796,6.781945901854717,6.891441629381558,5.855320520379022,7.693573071719263,7.660809955121699,6.026723457903429,7.0148310514595575,6.93561502526105,6.164115769663962,7.692822702343457,7.645243721100456,5.817659613941218,5.8404102033826835,7.214428248290518,7.082199651886403
b0129,3.741913024842158,4.209240648660531,5.252866268974984,5.985804138315803,3.5047437282422598,4.844146075641982,4.780699360751157,4.183906301185202,5.9192132729716045,5.535873529783349,4.069189502164404,4.705183306777063,4.904598372811006,3.920496519693775,6.00798698340881,5.4925079274448425,3.694805122424863,3.914035704904621,5.045506973953659,5.549399620912377
