,regulator,gene_name,gene_id,effect,ev_level,source
6757,MraZ,lpxC,b0096,-,1.0,RegulonDB_TF
6758,CysB,tauD,b0368,+,1.0,RegulonDB_TF
6759,NarL,aspA,b4139,-,1.0,RegulonDB_TF
6760,CysB,tauC,b0367,+,1.0,RegulonDB_TF
6761,CysB,tauA,b0365,+,1.0,RegulonDB_TF
6762,NadR,nadB,b2574,-,1.0,RegulonDB_TF
6763,CysB,cysU,b2424,+,1.0,RegulonDB_TF
6764,Nac,ydcV,b1443,+,1.0,RegulonDB_TF
6765,Nac,ydcU,b1442,+,1.0,RegulonDB_TF
6766,Nac,ydcT,b1441,+,1.0,RegulonDB_TF
6767,Nac,ydcS,b1440,+,1.0,RegulonDB_TF
6768,CysB,cysW,b2423,+,1.0,RegulonDB_TF
6769,Nac,patD,b1444,+,1.0,RegulonDB_TF
6770,Nac,nac,b1988,-,1.0,RegulonDB_TF
6771,CysB,hslJ,b1379,-,1.0,RegulonDB_TF
6772,CysB,ssuA,b0936,-,1.0,RegulonDB_TF
6773,CysB,ssuB,b0933,-,1.0,RegulonDB_TF
6774,CysB,ssuC,b0934,-,1.0,RegulonDB_TF
6775,CysB,ssuD,b0935,-,1.0,RegulonDB_TF
6776,CysB,ssuE,b0937,-,1.0,RegulonDB_TF
6777,CysB,tauB,b0366,+,1.0,RegulonDB_TF
6778,NarL,ccmA,b2201,-,1.0,RegulonDB_TF
6779,NarL,ccmB,b2200,-,1.0,RegulonDB_TF
6780,NarL,ccmC,b2199,-,1.0,RegulonDB_TF
6781,NarL,narH,b1225,+,1.0,RegulonDB_TF
6782,NarL,narG,b1224,+,1.0,RegulonDB_TF
6783,NarL,napH,b2204,-,1.0,RegulonDB_TF
6784,NarL,napG,b2205,-,1.0,RegulonDB_TF
6785,NarL,napF,b2208,-,1.0,RegulonDB_TF
6786,NarL,napD,b2207,-,1.0,RegulonDB_TF
6787,NarL,napC,b2202,-,1.0,RegulonDB_TF
6788,NarL,napB,b2203,-,1.0,RegulonDB_TF
6789,NarL,napA,b2206,-,1.0,RegulonDB_TF
6790,CsgD,tcyJ,b1920,-,1.0,RegulonDB_TF
6791,CsgD,ubiT,b3157,-,1.0,RegulonDB_TF
6792,CsgD,wrbA,b1004,+,1.0,RegulonDB_TF
6793,CsgD,yccJ,b1003,+,1.0,RegulonDB_TF
6794,CsgD,yccT,b0964,+,1.0,RegulonDB_TF
6795,CsgD,yhbS,b3156,-,1.0,RegulonDB_TF
6796,NarL,narI,b1227,+,1.0,RegulonDB_TF
6797,CspA,hns,b1237,+,1.0,RegulonDB_TF
6798,NarL,narJ,b1226,+,1.0,RegulonDB_TF
6799,CsgD,nlpA,b3661,+,1.0,RegulonDB_TF
6800,NarL,nrfF,b4075,?,1.0,RegulonDB_TF
6801,NarL,nrfE,b4074,?,1.0,RegulonDB_TF
6802,NarL,nrfD,b4073,?,1.0,RegulonDB_TF
6803,NarL,nrfC,b4072,?,1.0,RegulonDB_TF
6804,NarL,nrfB,b4071,?,1.0,RegulonDB_TF
6805,NarL,nrfA,b4070,?,1.0,RegulonDB_TF
6806,CsgD,fliG,b1939,-,1.0,RegulonDB_TF
6807,CsgD,fliH,b1940,-,1.0,RegulonDB_TF
6808,NarL,nirD,b3366,+,1.0,RegulonDB_TF
6809,NarL,nirC,b3367,+,1.0,RegulonDB_TF
6810,NarL,nirB,b3365,+,1.0,RegulonDB_TF
6811,CsgD,fliI,b1941,-,1.0,RegulonDB_TF
6812,CsgD,fliJ,b1942,-,1.0,RegulonDB_TF
6813,CsgD,fliK,b1943,-,1.0,RegulonDB_TF
6814,CsgD,fliZ,b1921,-,1.0,RegulonDB_TF
6815,NarL,narK,b1223,+,1.0,RegulonDB_TF
6816,CsgD,fliF,b1938,-,1.0,RegulonDB_TF
6817,CsqR,csqR,b3884,-,1.0,RegulonDB_TF
6818,CsqR,yihT,b3881,-,1.0,RegulonDB_TF
6819,NarL,dcuS,b4125,-,1.0,RegulonDB_TF
6820,NarL,dcuR,b4124,-,1.0,RegulonDB_TF
6821,NarL,dcuA,b4138,-,1.0,RegulonDB_TF
6822,NarL,cysG,b3368,+,1.0,RegulonDB_TF
6823,CusR,cusA,b0575,+,1.0,RegulonDB_TF
6824,CusR,cusB,b0574,+,1.0,RegulonDB_TF
6825,CusR,cusC,b0572,+,1.0,RegulonDB_TF
6826,CusR,cusF,b0573,+,1.0,RegulonDB_TF
6827,CusR,cusR,b0571,+,1.0,RegulonDB_TF
6828,CusR,cusS,b0570,+,1.0,RegulonDB_TF
6829,NarL,ccmH,b2194,-,1.0,RegulonDB_TF
6830,NarL,ccmG,b2195,-,1.0,RegulonDB_TF
6831,NarL,ccmF,b2196,-,1.0,RegulonDB_TF
6832,NarL,ccmE,b2197,-,1.0,RegulonDB_TF
6833,NarL,ccmD,b2198,-,1.0,RegulonDB_TF
6834,NarL,dmsA,b0894,-,1.0,RegulonDB_TF
6835,CsqR,yihS,b3880,-,1.0,RegulonDB_TF
6836,NarL,dmsB,b0895,-,1.0,RegulonDB_TF
6837,NarL,dmsD,b1591,-,1.0,RegulonDB_TF
6838,CsqR,yihU,b3882,-,1.0,RegulonDB_TF
6839,CsqR,yihV,b3883,-,1.0,RegulonDB_TF
6840,CueR,copA,b0484,+,1.0,RegulonDB_TF
6841,CueR,cueO,b0123,+,1.0,RegulonDB_TF
6842,NarL,hcr,b0872,+,1.0,RegulonDB_TF
6843,NarL,hcp,b0873,+,1.0,RegulonDB_TF
6844,NarL,frdD,b4151,-,1.0,RegulonDB_TF
6845,NarL,frdC,b4152,-,1.0,RegulonDB_TF
6846,NarL,frdB,b4153,-,1.0,RegulonDB_TF
6847,NarL,frdA,b4154,-,1.0,RegulonDB_TF
6848,NarL,focA,b0904,-,1.0,RegulonDB_TF
6849,NarL,fdnI,b1476,+,1.0,RegulonDB_TF
6850,NarL,fdnH,b1475,+,1.0,RegulonDB_TF
6851,NarL,fdnG,b1474,+,1.0,RegulonDB_TF
6852,NarL,fdhF,b4079,-,1.0,RegulonDB_TF
6853,NarL,dmsC,b0896,-,1.0,RegulonDB_TF
6854,Crp,sgbU,b3582,+,1.0,RegulonDB_TF
6855,NsrR,nrfC,b4072,-,1.0,RegulonDB_TF
6856,Crp,sgbE,b3583,+,1.0,RegulonDB_TF
6857,PgrR,ycjX,b1321,-,1.0,RegulonDB_TF
6858,PgrR,ycjG,b1325,-,1.0,RegulonDB_TF
6859,PgrR,ycjF,b1322,-,1.0,RegulonDB_TF
6860,PgrR,tyrR,b1323,-,1.0,RegulonDB_TF
6861,PgrR,mpaA,b1326,-,1.0,RegulonDB_TF
6862,PepA,pepA,b4260,-,1.0,RegulonDB_TF
6863,PepA,carB,b0033,-,1.0,RegulonDB_TF
6864,PepA,carA,b0032,-,1.0,RegulonDB_TF
6865,Crp,ppdD,b0108,+,1.0,RegulonDB_TF
6866,PdhR,rsmH,b0082,-,1.0,RegulonDB_TF
6867,PdhR,pdhR,b0113,-,1.0,RegulonDB_TF
6868,PdhR,ndh,b1109,-,1.0,RegulonDB_TF
6869,PdhR,murG,b0090,-,1.0,RegulonDB_TF
6870,PdhR,murF,b0086,-,1.0,RegulonDB_TF
6871,PdhR,murE,b0085,-,1.0,RegulonDB_TF
6872,PgrR,ycjY,b1327,-,1.0,RegulonDB_TF
6873,PgrR,ymjC,b4525,-,1.0,RegulonDB_TF
6874,PgrR,ymjD,b4673,-,1.0,RegulonDB_TF
6875,Crp,pnp,b3164,-,1.0,RegulonDB_TF
6876,PhoB,phnD,b4105,+,1.0,RegulonDB_TF
6877,PhoB,phnC,b4106,+,1.0,RegulonDB_TF
6878,Crp,paaZ,b1387,+,1.0,RegulonDB_TF
6879,PhoB,mipA,b1782,+,1.0,RegulonDB_TF
6880,PhoB,hiuH,b1970,+,1.0,RegulonDB_TF
6881,Crp,pck,b3403,?,1.0,RegulonDB_TF
6882,PhoB,feaR,b1384,-,1.0,RegulonDB_TF
6883,PdhR,murD,b0088,-,1.0,RegulonDB_TF
6884,PhoB,eda,b1850,-,1.0,RegulonDB_TF
6885,PhoB,cusR,b0571,+,1.0,RegulonDB_TF
6886,PhoB,cusF,b0573,+,1.0,RegulonDB_TF
6887,PhoB,cusC,b0572,+,1.0,RegulonDB_TF
6888,PhoB,cusB,b0574,+,1.0,RegulonDB_TF
6889,PhoB,cusA,b0575,+,1.0,RegulonDB_TF
6890,Crp,pflB,b0903,+,1.0,RegulonDB_TF
6891,Crp,pgk,b2926,+,1.0,RegulonDB_TF
6892,PhoB,cusS,b0570,+,1.0,RegulonDB_TF
6893,PdhR,murC,b0091,-,1.0,RegulonDB_TF
6894,PdhR,mraZ,b0081,-,1.0,RegulonDB_TF
6895,PdhR,mraY,b0087,-,1.0,RegulonDB_TF
6896,PdhR,ddlB,b0092,-,1.0,RegulonDB_TF
6897,PdhR,cyoE,b0428,-,1.0,RegulonDB_TF
6898,PdhR,cyoD,b0429,-,1.0,RegulonDB_TF
6899,PdhR,cyoC,b0430,-,1.0,RegulonDB_TF
6900,PdhR,cyoB,b0431,-,1.0,RegulonDB_TF
6901,PdhR,cyoA,b0432,-,1.0,RegulonDB_TF
6902,Crp,sgbH,b3581,+,1.0,RegulonDB_TF
6903,Crp,prpD,b0334,+,1.0,RegulonDB_TF
6904,PdhR,aceE,b0114,-,1.0,RegulonDB_TF
6905,PaaX,paaZ,b1387,-,1.0,RegulonDB_TF
6906,PaaX,paaY,b1400,-,1.0,RegulonDB_TF
6907,PaaX,paaX,b1399,-,1.0,RegulonDB_TF
6908,PaaX,paaK,b1398,-,1.0,RegulonDB_TF
6909,PaaX,paaJ,b1397,-,1.0,RegulonDB_TF
6910,PaaX,paaI,b1396,-,1.0,RegulonDB_TF
6911,PaaX,paaH,b1395,-,1.0,RegulonDB_TF
6912,PdeL,pdeL,b0315,+,1.0,RegulonDB_TF
6913,PhoB,phnE,b4583,+,1.0,RegulonDB_TF
6914,Crp,prpC,b0333,+,1.0,RegulonDB_TF
6915,Crp,proP,b4111,?,1.0,RegulonDB_TF
6916,PdhR,lpxC,b0096,-,1.0,RegulonDB_TF
6917,PdhR,lpd,b0116,-,1.0,RegulonDB_TF
6918,Crp,ppiA,b3363,?,1.0,RegulonDB_TF
6919,PdhR,glcG,b2977,-,1.0,RegulonDB_TF
6920,PdhR,glcF,b4467,-,1.0,RegulonDB_TF
6921,PdhR,glcE,b4468,-,1.0,RegulonDB_TF
6922,PdhR,glcD,b2979,-,1.0,RegulonDB_TF
6923,Crp,prpB,b0331,+,1.0,RegulonDB_TF
6924,PdhR,glcB,b2976,-,1.0,RegulonDB_TF
6925,PdhR,ftsZ,b0095,-,1.0,RegulonDB_TF
6926,PdhR,ftsW,b0089,-,1.0,RegulonDB_TF
6927,PdhR,ftsQ,b0093,-,1.0,RegulonDB_TF
6928,PdhR,ftsL,b0083,-,1.0,RegulonDB_TF
6929,PdhR,ftsI,b0084,-,1.0,RegulonDB_TF
6930,PdhR,ftsA,b0094,-,1.0,RegulonDB_TF
6931,Crp,priB,b4201,+,1.0,RegulonDB_TF
6932,PdhR,glcA,b2975,-,1.0,RegulonDB_TF
6933,PaaX,paaG,b1394,-,1.0,RegulonDB_TF
6934,PhoB,phnF,b4102,+,1.0,RegulonDB_TF
6935,PhoB,phnH,b4100,+,1.0,RegulonDB_TF
6936,Crp,nmpC,b0553,+,1.0,RegulonDB_TF
6937,PhoP,mgrB,b1826,+,1.0,RegulonDB_TF
6938,PhoP,iraM,b1160,+,1.0,RegulonDB_TF
6939,PhoP,hemL,b0154,+,1.0,RegulonDB_TF
6940,PhoP,hdeD,b3511,+,1.0,RegulonDB_TF
6941,PhoP,hdeB,b3509,+,1.0,RegulonDB_TF
6942,PhoP,hdeA,b3510,+,1.0,RegulonDB_TF
6943,Crp,nupG,b2964,?,1.0,RegulonDB_TF
6944,Crp,nusA,b3169,-,1.0,RegulonDB_TF
6945,Crp,ompR,b3405,?,1.0,RegulonDB_TF
6946,PhoP,gadW,b3515,+,1.0,RegulonDB_TF
6947,Crp,ompW,b1256,-,1.0,RegulonDB_TF
6948,Crp,paaA,b1388,+,1.0,RegulonDB_TF
6949,Crp,paaB,b1389,+,1.0,RegulonDB_TF
6950,Crp,paaC,b1390,+,1.0,RegulonDB_TF
6951,PhoP,mgtA,b4242,+,1.0,RegulonDB_TF
6952,PhoP,mgtL,b4702,+,1.0,RegulonDB_TF
6953,PhoP,nagA,b0677,+,1.0,RegulonDB_TF
6954,PhoP,phoP,b1130,?,1.0,RegulonDB_TF
6955,Crp,nagC,b0676,?,1.0,RegulonDB_TF
6956,PhoP,ydeO,b1499,-,1.0,RegulonDB_TF
6957,Crp,nagE,b0679,?,1.0,RegulonDB_TF
6958,PhoP,treR,b4241,-,1.0,RegulonDB_TF
6959,Crp,nanA,b3225,+,1.0,RegulonDB_TF
6960,PhoP,slyB,b1641,?,1.0,RegulonDB_TF
6961,PhoP,safA,b1500,-,1.0,RegulonDB_TF
6962,PhoP,borD,b0557,+,1.0,RegulonDB_TF
6963,Crp,nanC,b4311,+,1.0,RegulonDB_TF
6964,Crp,nanK,b3222,+,1.0,RegulonDB_TF
6965,Crp,nanM,b4310,+,1.0,RegulonDB_TF
6966,Crp,nanS,b4309,+,1.0,RegulonDB_TF
6967,Crp,nanT,b3224,+,1.0,RegulonDB_TF
6968,PhoP,rstB,b1609,+,1.0,RegulonDB_TF
6969,PhoP,rstA,b1608,+,1.0,RegulonDB_TF
6970,PhoP,phoQ,b1129,?,1.0,RegulonDB_TF
6971,Crp,nanE,b3223,+,1.0,RegulonDB_TF
6972,Crp,paaD,b1391,+,1.0,RegulonDB_TF
6973,Crp,paaE,b1392,+,1.0,RegulonDB_TF
6974,Crp,paaF,b1393,+,1.0,RegulonDB_TF
6975,Crp,paaJ,b1397,+,1.0,RegulonDB_TF
6976,PhoB,phoU,b3724,+,1.0,RegulonDB_TF
6977,PhoB,phoR,b0400,+,1.0,RegulonDB_TF
6978,Crp,paaK,b1398,+,1.0,RegulonDB_TF
6979,PhoB,phoH,b1020,+,1.0,RegulonDB_TF
6980,PhoB,phoE,b0241,+,1.0,RegulonDB_TF
6981,PhoB,phoB,b0399,+,1.0,RegulonDB_TF
6982,PhoB,prpR,b0330,-,1.0,RegulonDB_TF
6983,PhoB,phoA,b0383,+,1.0,RegulonDB_TF
6984,PhoB,phnO,b4093,+,1.0,RegulonDB_TF
6985,PhoB,phnN,b4094,+,1.0,RegulonDB_TF
6986,PhoB,phnM,b4095,+,1.0,RegulonDB_TF
6987,PhoB,phnL,b4096,+,1.0,RegulonDB_TF
6988,PhoB,phnK,b4097,+,1.0,RegulonDB_TF
6989,PhoB,phnJ,b4098,+,1.0,RegulonDB_TF
6990,PhoB,phnI,b4099,+,1.0,RegulonDB_TF
6991,PhoB,phnP,b4092,+,1.0,RegulonDB_TF
6992,PhoB,phnG,b4101,+,1.0,RegulonDB_TF
6993,PhoB,psiE,b4030,+,1.0,RegulonDB_TF
6994,PhoB,pstA,b3726,+,1.0,RegulonDB_TF
6995,Crp,paaG,b1394,+,1.0,RegulonDB_TF
6996,PhoB,yhjC,b3521,+,1.0,RegulonDB_TF
6997,PhoB,yegH,b2063,+,1.0,RegulonDB_TF
6998,PhoB,ydfH,b1540,+,1.0,RegulonDB_TF
6999,Crp,paaH,b1395,+,1.0,RegulonDB_TF
7000,PhoB,ugpQ,b3449,?,1.0,RegulonDB_TF
7001,PhoB,ugpE,b3451,?,1.0,RegulonDB_TF
7002,PhoB,psiF,b0384,+,1.0,RegulonDB_TF
7003,PhoB,ugpC,b3450,?,1.0,RegulonDB_TF
7004,PhoB,ugpA,b3452,?,1.0,RegulonDB_TF
7005,Crp,paaI,b1396,+,1.0,RegulonDB_TF
7006,PhoB,sbcD,b0398,-,1.0,RegulonDB_TF
7007,PhoB,sbcC,b0397,-,1.0,RegulonDB_TF
7008,PhoB,pstS,b3728,+,1.0,RegulonDB_TF
7009,PhoB,pstC,b3727,+,1.0,RegulonDB_TF
7010,PhoB,pstB,b3725,+,1.0,RegulonDB_TF
7011,PhoB,ugpB,b3453,?,1.0,RegulonDB_TF
7012,PaaX,paaF,b1393,-,1.0,RegulonDB_TF
7013,PdhR,aceF,b0115,-,1.0,RegulonDB_TF
7014,NtrC,glnG,b3868,?,1.0,RegulonDB_TF
7015,OmpR,ompC,b2215,+,1.0,RegulonDB_TF
7016,OmpR,ompF,b0929,?,1.0,RegulonDB_TF
7017,Crp,rbfA,b3167,-,1.0,RegulonDB_TF
7018,Crp,rpsI,b3230,-,1.0,RegulonDB_TF
7019,Crp,raiA,b2597,+,1.0,RegulonDB_TF
7020,OmpR,pgaA,b1024,-,1.0,RegulonDB_TF
7021,Crp,rpsO,b3165,-,1.0,RegulonDB_TF
7022,Crp,rpsR,b4202,+,1.0,RegulonDB_TF
7023,Crp,rseA,b2572,+,1.0,RegulonDB_TF
7024,NtrC,glnQ,b0809,?,1.0,RegulonDB_TF
7025,NtrC,glnP,b0810,?,1.0,RegulonDB_TF
7026,NtrC,glnL,b3869,?,1.0,RegulonDB_TF
7027,OmpR,pgaB,b1023,-,1.0,RegulonDB_TF
7028,OmpR,pgaC,b1022,-,1.0,RegulonDB_TF
7029,OmpR,pgaD,b1021,-,1.0,RegulonDB_TF
7030,Crp,rseB,b2571,+,1.0,RegulonDB_TF
7031,NtrC,glnH,b0811,?,1.0,RegulonDB_TF
7032,NtrC,glnA,b3870,?,1.0,RegulonDB_TF
7033,OxyR,ahpC,b0605,+,1.0,RegulonDB_TF
7034,OxyR,ahpF,b0606,+,1.0,RegulonDB_TF
7035,OxyR,ccp,b3518,+,1.0,RegulonDB_TF
7036,OxyR,dsbG,b0604,+,1.0,RegulonDB_TF
7037,OxyR,elaB,b2266,?,1.0,RegulonDB_TF
7038,OmpR,nmpC,b0553,-,1.0,RegulonDB_TF
7039,OmpR,micF,b4439,+,1.0,RegulonDB_TF
7040,Crp,rpsF,b4200,+,1.0,RegulonDB_TF
7041,OmpR,fadL,b2344,-,1.0,RegulonDB_TF
7042,NtrC,rseD,b4725,+,1.0,RegulonDB_TF
7043,Crp,rmf,b0953,+,1.0,RegulonDB_TF
7044,Crp,rimP,b3170,-,1.0,RegulonDB_TF
7045,NtrC,rseB,b2571,+,1.0,RegulonDB_TF
7046,NtrC,rseA,b2572,+,1.0,RegulonDB_TF
7047,NtrC,rpoE,b2573,+,1.0,RegulonDB_TF
7048,NtrC,relA,b2784,+,1.0,RegulonDB_TF
7049,Crp,rhaS,b3905,+,1.0,RegulonDB_TF
7050,Crp,rhaR,b3906,+,1.0,RegulonDB_TF
7051,Crp,rplI,b4203,+,1.0,RegulonDB_TF
7052,Crp,relA,b2784,+,1.0,RegulonDB_TF
7053,OxyR,fhuF,b4367,-,1.0,RegulonDB_TF
7054,Crp,rplM,b3231,-,1.0,RegulonDB_TF
7055,Crp,rpoH,b3461,?,1.0,RegulonDB_TF
7056,Crp,rpoS,b2741,-,1.0,RegulonDB_TF
7057,OmpR,bolA,b0435,-,1.0,RegulonDB_TF
7058,OmpR,cadA,b4131,-,1.0,RegulonDB_TF
7059,OmpR,cadB,b4132,-,1.0,RegulonDB_TF
7060,OmpR,cadC,b4133,-,1.0,RegulonDB_TF
7061,OmpR,csgD,b1040,+,1.0,RegulonDB_TF
7062,OmpR,csgE,b1039,+,1.0,RegulonDB_TF
7063,OmpR,csgF,b1038,+,1.0,RegulonDB_TF
7064,OmpR,csgG,b1037,+,1.0,RegulonDB_TF
7065,OmpR,dtpA,b1634,+,1.0,RegulonDB_TF
7066,Crp,rpoE,b2573,+,1.0,RegulonDB_TF
7067,Crp,rseC,b2570,+,1.0,RegulonDB_TF
7068,NtrC,rseC,b2570,+,1.0,RegulonDB_TF
7069,OxyR,fur,b0683,+,1.0,RegulonDB_TF
7070,OxyR,sufD,b1681,+,1.0,RegulonDB_TF
7071,OxyR,sufE,b1679,+,1.0,RegulonDB_TF
7072,OxyR,sufS,b1680,+,1.0,RegulonDB_TF
7073,NtrC,astB,b1745,+,1.0,RegulonDB_TF
7074,OxyR,trxC,b2582,+,1.0,RegulonDB_TF
7075,OxyR,uof,b4637,+,1.0,RegulonDB_TF
7076,Crp,ptsI,b2416,?,1.0,RegulonDB_TF
7077,OxyR,flu,b2000,-,1.0,RegulonDB_TF
7078,OxyR,ybjC,b0850,-,1.0,RegulonDB_TF
7079,OxyR,ybjN,b0853,-,1.0,RegulonDB_TF
7080,OxyR,ychF,b1203,-,1.0,RegulonDB_TF
7081,OxyR,yjjZ,b4567,+,1.0,RegulonDB_TF
7082,Crp,ptsG,b1101,+,1.0,RegulonDB_TF
7083,Crp,psiE,b4030,-,1.0,RegulonDB_TF
7084,Crp,prpR,b0330,+,1.0,RegulonDB_TF
7085,Crp,prpE,b0335,+,1.0,RegulonDB_TF
7086,PaaX,paaA,b1388,-,1.0,RegulonDB_TF
7087,PaaX,paaB,b1389,-,1.0,RegulonDB_TF
7088,PaaX,paaC,b1390,-,1.0,RegulonDB_TF
7089,PaaX,paaD,b1391,-,1.0,RegulonDB_TF
7090,PaaX,paaE,b1392,-,1.0,RegulonDB_TF
7091,NtrC,astA,b1747,+,1.0,RegulonDB_TF
7092,Crp,secB,b3609,+,1.0,RegulonDB_TF
7093,NsrR,ytfE,b4209,-,1.0,RegulonDB_TF
7094,Crp,serC,b0907,-,1.0,RegulonDB_TF
7095,NtrC,astC,b1748,+,1.0,RegulonDB_TF
7096,OxyR,sufC,b1682,+,1.0,RegulonDB_TF
7097,Crp,ptsH,b2415,?,1.0,RegulonDB_TF
7098,OxyR,sufA,b1684,+,1.0,RegulonDB_TF
7099,OxyR,hemH,b0475,+,1.0,RegulonDB_TF
7100,NtrC,astE,b1744,+,1.0,RegulonDB_TF
7101,OxyR,sufB,b1683,+,1.0,RegulonDB_TF
7102,Crp,sbmC,b2009,+,1.0,RegulonDB_TF
7103,NtrC,astD,b1746,+,1.0,RegulonDB_TF
7104,OxyR,isrC,b4435,-,1.0,RegulonDB_TF
7105,Crp,rseD,b4725,+,1.0,RegulonDB_TF
7106,OxyR,katG,b3942,+,1.0,RegulonDB_TF
7107,OxyR,hcp,b0873,+,1.0,RegulonDB_TF
7108,OxyR,nfsA,b0851,-,1.0,RegulonDB_TF
7109,OxyR,mntH,b2392,+,1.0,RegulonDB_TF
7110,OxyR,oxyR,b3961,-,1.0,RegulonDB_TF
7111,OxyR,oxyS,b4458,+,1.0,RegulonDB_TF
7112,OxyR,poxB,b0871,+,1.0,RegulonDB_TF
7113,OxyR,rimK,b0852,-,1.0,RegulonDB_TF
7114,OxyR,grxA,b0849,+,1.0,RegulonDB_TF
7115,OxyR,hcr,b0872,+,1.0,RegulonDB_TF
7116,RpoD,fis,b3261,+,2.0,RegulonDB_sigma
7117,TorR,torA,b0997,+,2.0,RegulonDB_TF
7118,UlaR,ulaD,b4196,-,2.0,RegulonDB_TF
7119,UlaR,ulaC,b4195,-,2.0,RegulonDB_TF
7120,UlaR,ulaE,b4197,-,2.0,RegulonDB_TF
7121,UlaR,ulaB,b4194,-,2.0,RegulonDB_TF
7122,UlaR,ulaA,b4193,-,2.0,RegulonDB_TF
7123,UlaR,ulaF,b4198,-,2.0,RegulonDB_TF
7124,PyrR,yhjX,b3547,+,2.0,RegulonDB_TF
7125,RpoD,fkpB,b0028,+,2.0,RegulonDB_sigma
7126,RpoS,pabA,b3360,+,2.0,RegulonDB_sigma
7127,TorR,torD,b0998,+,2.0,RegulonDB_TF
7128,RpoD,lspA,b0027,+,2.0,RegulonDB_sigma
7129,RpoD,sulA,b0958,+,2.0,RegulonDB_sigma
7130,RpoD,galT,b0758,+,2.0,RegulonDB_sigma
7131,RpoD,bolA,b0435,+,2.0,RegulonDB_sigma
7132,RpoD,galM,b0756,+,2.0,RegulonDB_sigma
7133,RpoD,galK,b0757,+,2.0,RegulonDB_sigma
7134,TorR,torC,b0996,+,2.0,RegulonDB_TF
7135,RpoD,trpR,b4393,+,2.0,RegulonDB_sigma
7136,RpoD,galE,b0759,+,2.0,RegulonDB_sigma
7137,RpoD,mazF,b2782,+,2.0,RegulonDB_sigma
7138,RpoD,mazE,b2783,+,2.0,RegulonDB_sigma
7139,TorR,torR,b0995,-,2.0,RegulonDB_TF
7140,RpoD,relA,b2784,+,2.0,RegulonDB_sigma
7141,RpoD,tpr,b1229,+,2.0,RegulonDB_sigma
7142,RpoD,artJ,b0860,+,2.0,RegulonDB_sigma
7143,RpoS,astD,b1746,+,2.0,RegulonDB_sigma
7144,RpoD,argF,b0273,+,2.0,RegulonDB_sigma
7145,RpoN,astE,b1744,+,2.0,RegulonDB_sigma
7146,KdpE,kdpC,b0696,+,2.0,RegulonDB_TF
7147,KdpE,kdpB,b0697,+,2.0,RegulonDB_TF
7148,KdpE,kdpA,b0698,+,2.0,RegulonDB_TF
7149,RpoS,yhfG,b3362,+,2.0,RegulonDB_sigma
7150,RpoD,dusB,b3260,+,2.0,RegulonDB_sigma
7151,RpoD,csgA,b1042,+,2.0,RegulonDB_sigma
7152,RpoD,csgB,b1041,+,2.0,RegulonDB_sigma
7153,RpoD,grcA,b2579,+,2.0,RegulonDB_sigma
7154,RpoD,csgC,b1043,+,2.0,RegulonDB_sigma
7155,RpoS,fic,b3361,+,2.0,RegulonDB_sigma
7156,MarR,marR,b1530,-,2.0,RegulonDB_TF
7157,MarR,marB,b1532,-,2.0,RegulonDB_TF
7158,MarR,marA,b1531,-,2.0,RegulonDB_TF
7159,RpoD,alkA,b2068,+,2.0,RegulonDB_sigma
7160,RpoD,ileS,b0026,+,2.0,RegulonDB_sigma
7161,RpoS,alkA,b2068,+,2.0,RegulonDB_sigma
7162,RpoS,csgC,b1043,+,2.0,RegulonDB_sigma
7163,RpoS,csgB,b1041,+,2.0,RegulonDB_sigma
7164,RpoS,csgA,b1042,+,2.0,RegulonDB_sigma
7165,RpoD,cysG,b3368,+,2.0,RegulonDB_sigma
7166,RpoS,cbpM,b0999,+,2.0,RegulonDB_sigma
7167,RpoS,cbpA,b1000,+,2.0,RegulonDB_sigma
7168,RpoD,hisR,b3797,+,2.0,RegulonDB_sigma
7169,RpoS,astA,b1747,+,2.0,RegulonDB_sigma
7170,RpoS,bolA,b0435,+,2.0,RegulonDB_sigma
7171,RpoS,astB,b1745,+,2.0,RegulonDB_sigma
7172,RpoS,astC,b1748,+,2.0,RegulonDB_sigma
7173,RpoD,ispH,b0029,+,2.0,RegulonDB_sigma
7174,KdpE,kdpF,b4513,+,2.0,RegulonDB_TF
7175,LacI,lacA,b0342,-,2.0,RegulonDB_TF
7176,LacI,lacY,b0343,-,2.0,RegulonDB_TF
7177,RpoN,astD,b1746,+,2.0,RegulonDB_sigma
7178,RpoN,astC,b1748,+,2.0,RegulonDB_sigma
7179,RpoN,astB,b1745,+,2.0,RegulonDB_sigma
7180,RpoD,cbpA,b1000,+,2.0,RegulonDB_sigma
7181,RpoD,cbpM,b0999,+,2.0,RegulonDB_sigma
7182,RpoN,astA,b1747,+,2.0,RegulonDB_sigma
7183,NanR,fimB,b4312,+,2.0,RegulonDB_TF
7184,NanR,nanC,b4311,-,2.0,RegulonDB_TF
7185,RpoD,leuT,b3798,+,2.0,RegulonDB_sigma
7186,RpoD,tyrB,b4054,+,2.0,RegulonDB_sigma
7187,NanR,nanM,b4310,-,2.0,RegulonDB_TF
7188,RpoD,fecR,b4292,+,2.0,RegulonDB_sigma
7189,RpoD,fecI,b4293,+,2.0,RegulonDB_sigma
7190,RpoD,aroG,b0754,+,2.0,RegulonDB_sigma
7191,NanR,nanS,b4309,-,2.0,RegulonDB_TF
7192,RpoD,ribF,b0025,+,2.0,RegulonDB_sigma
7193,RpoD,tyrV,b1230,+,2.0,RegulonDB_sigma
