Geneid,DDB-I-SF-S1-001-A7,DDB-PD-038-AMBR-R10-S03,DDB-PD-038-AMBR-R10-S07,DDB-PD-038-AMBR-R11-S03,DDB-PD-038-AMBR-R11-S07,DDB-PD-038-AMBR-R11-S11,DDB-PD-038-AMBR-R12-S03,DDB-PD-038-AMBR-R12-S07,DDB-PD-038-AMBR-R12-S11,DDB-PD-038-AMBR-R5-S03,DDB-PD-038-AMBR-R5-S07,DDB-PD-038-AMBR-R5-S11,DDB-PD-038-AMBR-R6-S03,DDB-PD-038-AMBR-R6-S07,DDB-PD-038-AMBR-R6-S11,DDB-PD-038-AMBR-R7-S03,DDB-PD-038-AMBR-R7-S07,DDB-PD-038-AMBR-R7-S11,DDB-PD-038-AMBR-R8-S03,DDB-PD-038-AMBR-R8-S07,DDB-PD-038-AMBR-R8-S11,DDB-PD-038-AMBR-R9-S03,DDB-PD-038-AMBR-R9-S07
b1930,5.952130605205682,0.0,0.0,0.7746360727329518,2.9369970345069913,4.830663397885743,0.8617179480295628,3.6593607886840798,2.9626075519644157,6.342531451201886,7.538678717559027,8.360095658660716,6.363135963748103,8.58716372012099,8.305910821079939,6.767210188656042,7.9861621800114975,8.522922050428354,6.735979441717021,8.198107705680407,8.343309791310139,0.0,0.0
b1931,3.9469222007609654,0.0,0.0,0.0,0.0,0.7331873967197979,0.0,0.421305249536798,0.0,1.6141822161990493,4.271097374966966,3.987892052251753,2.0300492351499053,3.853533162134102,3.797321737319696,2.506985949491712,4.48404914806937,3.883122225906414,2.5084414398221964,3.9554632512540895,3.6051529149395405,0.0,0.0
b1932,3.737095734659748,0.0,0.0,0.0,0.0,1.253769605044776,0.0,0.0,0.5589976033332483,2.871982976865886,2.8554514958798127,3.473430772768794,2.4056076426203346,3.0876946982529914,3.60433063184145,1.5460789476268089,3.4750264288642554,3.0273872494271825,2.748388896264075,3.2184827186668543,3.429562839655238,0.0,0.0
b4495,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5676904248690822,0.5157277111474932,0.49172558431196006,0.29607921418514344,0.33759433749224876,0.4076867828786461,0.0,0.5720194417320958,0.43016954329102786,0.8220152671169418,0.3871763692812863,0.0,0.0
b1936,1.7475405217626383,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9875855871091368,2.7767745015024334,0.0,1.4024090927938329,0.9424783750084837,1.0474515495055672,0.0,0.9761590229225796,1.3084855298036335,0.7679743860008423,2.419588455756058,1.1671448312551622,0.0,0.0
b1937,2.860994811738579,0.0,0.0,0.0,0.0,0.7683390186335479,0.0,0.0,0.0,3.150618476343859,2.8172733917498496,3.121142720326897,3.170859842303211,1.786356178244568,2.9287736780284277,3.853981137792033,2.618259476552598,1.6690534224614106,3.533977177716909,2.433881198141544,1.9100669747099717,0.0,0.0
b1938,1.3707874143018302,0.0,0.0,0.0,0.0,0.18083456712138918,0.0,0.0,0.0,2.0561655252679683,0.0,0.6643630888671356,2.510576008017713,0.6960897827939111,0.23807793890571663,2.874524226976875,0.982558263447884,0.6594764225216276,2.7385210945117713,0.6065004794160884,0.7035131989131358,0.0,0.0
b1939,2.373805337679197,0.0,0.0,0.0,0.0,0.28975377758023685,0.0,0.0,0.29639279011151287,2.2859599189697493,1.790519853837838,1.780513279151411,3.103648105418782,1.6162545007644515,1.761638297493064,3.506472662244712,1.0591847077729806,2.28127329218773,3.8468483101539124,1.3599371846776687,1.9876723737412652,0.0,0.0
b1940,2.5330118179362686,0.0,0.0,0.3127724976829068,0.0,0.403242955627791,0.3542805330477913,0.0,0.0,2.5404460552097716,2.4216780447940525,2.3887691692342656,2.9400119633963837,1.856214690417861,1.2015196038444962,3.849640137588446,2.411647744026398,2.5844698086479267,3.9056348070325018,2.180573432762471,1.7121433656865324,0.0,0.0
b1941,1.3762509169639632,0.0,0.0,0.0,0.0,0.2156644937640445,0.0,0.22048649994535824,0.0,2.5404460552097716,0.6728908693829732,0.9128260702197674,2.2236687834951043,1.5219712815412014,0.9003704728813796,2.9712896335781656,1.6601110117675917,0.9997044049475231,3.4768225711292318,0.8132321446887374,1.53458971755918,0.0,0.0
b1942,1.311285685115483,0.0,0.0,0.0,0.0,0.5839698254346288,0.0,0.0,0.0,1.8010753649850193,0.6897486010420524,1.399999426286766,2.947200082840657,0.0,1.2270035860762738,3.280786222265297,1.147672371606596,1.161778482470475,3.4800679591747286,1.3572902470667407,1.3592411615287483,0.0,0.0
b1943,1.3534259767718366,0.0,0.0,0.0,0.25980416991243377,0.0,0.0,0.4877703992679087,0.0,2.9720334090553586,1.291443906535634,1.195529167921382,2.397282848942021,0.2963164939069195,1.5095287533051394,2.748421650490431,1.419339291645835,1.2261044010324142,3.3025160285489497,1.1568413402717284,1.4300564928632888,0.0,0.0
b1944,2.735274188020089,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.037538920678215,1.4625524953658173,1.0309221020793162,4.504189863752875,1.9128340159780246,1.832080422615981,4.205006558845428,1.964089145718064,1.8711596628410407,5.2034649322081155,2.241452456720337,2.1254211050403775,0.0,0.0
b1945,2.480777879228868,0.0,0.0,0.4124889512520558,0.0,0.2874010208270999,0.0,0.0,0.2939914293557255,3.4795277127752144,0.6244639983208321,1.8698875282525937,3.735342204756863,1.4809738963998331,1.4735606382824091,3.8469925440787005,1.9831789609292187,1.9004158904155968,4.41232210747749,1.251074467543043,1.9779778488740212,0.0,0.0
b1946,1.640923293562604,0.0,0.0,0.4872116107500586,0.0,0.0,0.0,0.6304318107471034,0.0,2.321144509177527,1.2109160723830024,1.7414505669335205,2.9345463992285654,1.517877066747483,1.6585287240763695,3.0222450516763093,1.5633868412424248,0.996565341480727,3.3886802754469008,0.5046778604001647,0.8792917927802795,0.0,0.0
b1947,1.1363586695483052,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.529847342630604,1.6919480795569442,0.0,2.250454513581953,0.7678277327488191,0.0,2.5937487878429786,1.6834374773246823,0.8077769775893151,3.25894053160445,0.0,0.9631535874403169,0.0,0.0
b1948,1.4765213882762813,0.0,0.0,0.0,0.0,0.37872499363315626,0.0,0.0,0.38714389317794895,2.5505285497744508,0.0,1.7228328443237937,2.5007293441174987,1.0324440663429648,1.3858860325952838,2.1689606287061087,0.7918669201694408,0.9489841830630132,2.066489588218608,0.5556988509236808,0.7709432377324422,0.0,0.0
b1949,1.780919633208512,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0231081275913763,1.0057940576739053,1.8856792873693478,1.8267257110359587,0.9653627675521719,0.0,2.836876710010006,0.9996116281519761,1.3368781301942576,3.887507919730238,1.1917773842064605,0.7168550881146308,0.0,0.0
b1950,1.2599744702111861,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2652129168334925,0.0,1.5118279574526772,1.6048957069480174,0.7263313818872876,1.330443926653319,0.5548955856652837,1.02146522113957,0.9058804865006129,2.245623005899701,1.0724239635384092,0.7340024654089344,0.0,0.0
b1951,4.268538210864607,7.8496360495019095,8.730040178944474,6.362697770928222,7.861023699064673,10.680902037620681,6.272511038108241,7.890794361809971,9.151093306185192,5.7321845957214395,5.183095758034583,7.862261973356825,5.996061035693488,5.171281014867752,8.01185277434099,3.97919788576999,3.848622012451602,4.940814249741081,4.523480667695707,3.306201636905278,5.675990061509922,8.284702321913228,8.620271370775509
b1952,6.8706298548363725,4.167977756174271,5.5691190334536245,4.629918409241173,5.959698692518678,5.393219797833545,4.92321597766315,4.954711469697639,5.164097881770587,6.560667303742063,7.703003499230508,6.941679421663257,6.362318078964914,6.994960488852914,6.427023233220409,6.051993451663135,7.452792196415711,6.985463106826832,5.666866462217218,7.056405140172369,6.523918827020272,5.198860451496039,5.83707639194118
b1953,7.938323022280027,3.262965729370956,5.877472664060312,1.6728271391625784,5.798749508739349,5.385788234055807,3.3541373487900787,5.12240495416282,3.994994776533474,6.128317466526077,9.084698557954408,7.725581190198739,6.007814342411952,7.873451322874839,7.842135284886444,5.9457632867554375,8.746357913753036,8.496758026294827,5.975611365593891,8.48550047816044,8.238644332014438,3.48710171626612,6.087433489966096
b1955,6.714205251145282,2.7861394223634024,5.597874993318694,2.830785309700348,5.24117966994953,4.828897616936404,2.873281363729941,4.9162183604748035,3.899076765728314,5.644168626275601,7.552941417363424,6.643736031398097,5.664731705444797,6.63426271417553,6.609784333164946,4.880905597765591,7.334421251519066,6.356825656329094,5.053247995029783,7.494538924026373,6.616286663693237,3.6339589860757693,5.535203581624103
b1956,5.048041684054552,3.6755727035747974,4.13080151848652,3.8522755141115286,4.009060346688016,3.787527789457132,3.65765867301317,3.2580213874007344,3.4661345624203954,4.382114081786062,5.322631330171792,4.802450887802428,4.448196429331134,4.727450449646511,4.880134824792488,4.122851755103374,5.183637173873836,4.907289025955051,3.8615876876188464,5.249062561113628,4.831636762841967,3.8125969637341153,4.371882761696798
b1957,5.714931245290568,3.9644219158647984,5.569842370022361,3.6797506248828067,3.4235716518507484,4.723713706845023,3.8663433330945662,4.292562724947525,4.19992245337472,4.7345438993519835,7.268568284484169,5.824583662629449,5.014328253428928,6.48447193747624,6.045747016652374,4.257911983099231,7.324256917466252,6.000969224968728,3.4120222839880494,6.11306289220883,6.055718630486469,4.233747624447508,4.473924786609075
b1958,5.877891656309748,5.696875403940209,5.610070718131896,5.409010096602569,4.968401020129067,5.465917596540196,5.421880693434856,5.0392415056247595,5.3778717178636235,5.458260023153409,5.914013503649619,5.372570173400964,5.356066862490235,5.445752733470673,5.505312044179879,5.101569462095682,5.594770964599912,5.188164089578162,4.426766284158054,5.277043911313485,5.513272296861717,5.395486036891017,5.6781444543284145
b1959,1.8555859428934658,2.10100548951234,4.044239004974149,1.9595243491725713,2.6028716343857705,4.438749681920999,2.111712945446308,2.153425751513401,4.17139343015192,2.741994663273897,2.3610010943268156,4.5147944378567235,3.164389181881956,2.996616906568494,4.581743687150948,2.3794063931743077,2.7152419431220443,4.058149939327802,2.1397246471256612,2.4641975577680033,4.468044166630872,1.595809995752023,4.536571539036184
b1960,4.187915609604537,4.078478773614329,3.593729589359156,4.165875916096285,3.0977547291089365,3.5629621463178998,4.327824007552533,3.1999091705030684,3.652476787238042,3.912089218414588,3.582481443978183,3.683185367541222,4.422460792340456,3.36216901578117,3.835053816203457,3.757478003302692,4.229675144725742,3.448161888693425,3.9989847051171132,3.4020667081898313,3.678756901871102,4.113933468363247,4.415420319731449
b1961,6.295997912506295,5.972731122833364,5.825580892636728,5.982701481150116,5.879664056318512,5.899734902249304,5.980129237672405,5.395463601060421,5.165834955134728,6.012554535920125,5.45827046241994,5.821655757687131,5.952083526757084,5.36586278235448,5.864586882240016,5.85873302622057,5.5726544797602475,6.006748112365801,5.997292787299173,5.715994121438641,5.781487061146896,5.9514192019754155,6.202003243191024
b1962,7.048534286997634,6.310455890642861,5.882049947259208,6.378561752510374,5.782519143803036,5.873164210154877,6.1228206878399885,5.492097189966729,5.493799855781994,6.837146191511139,5.935983055298102,5.96210010805478,6.631676203706114,5.392912319660034,6.203668905092317,6.201069559280136,5.768334245965702,6.324279480736449,6.369980659998988,5.769779638765107,5.856111554585101,6.327178911715415,6.200445773531806
b1963,6.588883443199373,5.54778262078127,1.7004303560743952,4.910868748985764,2.5521251448895317,2.3887792323356942,4.704799540449157,1.5158650500334616,2.4180675230870987,5.989767583552739,3.076631394589408,3.45174720159395,6.140145809328978,2.565336059821169,2.0885134362883053,5.076312902284978,2.6232007255076963,2.883494187318565,5.003439856926949,3.100929112980136,2.842412539577697,5.548678959601695,2.390784527844734
b4496,3.9731047893684113,3.0040030380167018,3.534079311942792,2.9946804486691274,3.651575384079948,3.6454127331875315,2.7246769105382045,3.0733037207806553,3.3687727984513685,3.960245562841137,5.34683847389206,4.5082032423630345,3.211523056443537,4.549703686276615,4.817415407946485,3.150638090306171,5.163279274739656,4.85675113519459,3.3742793621651295,4.910119015308544,4.695304732118388,3.1703444158006193,3.5402985354537213
b1967,8.81579399969364,4.278749714868,6.526334318517706,4.527229178018096,6.6589711145324095,5.9012484966970415,4.062724056971203,6.061235507017925,5.1345076662818965,7.862861925162713,8.908384809173569,7.604396150329329,7.712923986709409,8.22080323044685,7.377204118413651,6.922411541410274,9.076171883054792,7.972605189524635,7.795656533212402,9.203434216986288,7.961245677707583,4.350830955355753,6.482694985051721
b1968,4.709913015643641,4.065148276145349,3.1169343928600273,4.274808620951098,4.297965586556895,4.493033624482692,4.4846495105709225,3.546553288963095,3.6087019373236258,4.312853742155164,3.908737643883826,4.859157310495897,4.8069102973646425,3.6918357561653994,4.984764383778602,4.504823241578102,4.12773142638782,4.968952330280577,4.768844403804023,4.115256402453371,4.717955420082117,4.007041241460626,3.9162961776044067
b1969,5.483029070264819,4.27067466353491,3.3778180226666863,4.525264953412565,4.596019759678877,4.589600608854625,4.425485805803307,4.239863999172133,3.826117288377524,5.09783311996309,4.895127183571636,5.397494201255175,5.076864241298507,4.83572396884299,5.487082537936989,4.870597598570063,4.626006610930678,4.868119282978568,5.0739825255431805,4.771753674354841,5.012974155828092,4.375125093047821,4.521120373943785
b1970,3.2440671993898924,1.8412735081436615,3.051965398338401,2.5412165654112444,3.797299598405797,4.26260322813805,2.709898056044225,3.5125476297887013,3.58180948973172,6.162264472910586,4.326628204281089,4.61100233072528,6.075780424963913,4.546235233830726,4.963345462929858,2.6652179939165555,4.217169939227379,4.241412792852941,2.839519319176492,4.535850492776287,4.186593892724566,1.9306533851894194,2.426990284128817
b1971,5.103624496785781,2.6600954037261917,4.097170363738395,2.5764497739898773,3.8807687239253554,3.874527645009927,2.6176249159978067,3.7459387054621613,3.7230658350521173,4.6525301442661116,6.032429665038971,5.272519926990706,4.692917813653594,5.308973568632473,5.5965888612200665,4.114764166376011,5.849400130354502,5.315115264413945,4.053994747966972,5.915234260684802,5.522169090997321,2.8591445891286282,4.517140421551089
b1972,4.527694471743665,2.2151735324214172,3.331073761382469,1.8540174657886652,3.5666527909664203,3.279234759668369,2.3811049569967913,3.0860097300955127,3.146925097565609,4.197449365403531,5.507994027523476,4.850131046319715,3.979952934652696,4.791266932178315,5.016009687199461,3.478270169346007,4.9402129785331645,4.914236542899156,3.2680531110236215,5.321371286301723,4.931126868941541,3.1191340851297142,3.8915257047662286
b1973,2.4273047622217025,6.8442552510425125,12.673871013935795,7.19597349816862,12.923035147023262,12.744841120193836,7.357780147707371,12.793656988096847,11.593291492958535,7.1846105967123215,12.60908683123346,13.00273317188142,7.04828757736851,12.786438643075204,13.079019465030665,6.9920016154867595,12.578579410072269,12.562676302882526,9.107620049167027,12.815456703819088,12.951621422841864,6.916791625439508,12.53991788399233
b1974,2.670942879912234,3.4686280358845845,4.132759250900121,2.730722674750223,5.144491687910227,4.813476735447953,2.903463297009949,4.338241284700019,4.565170165861184,3.8058630725854354,5.01196906174638,5.472435616024046,3.8024442398895273,4.862564623042107,5.669310162233351,2.989717090298113,4.546020089609096,5.1457014264925105,3.837448866969559,5.292916895969134,5.354900776137952,3.5266439579563627,4.39171002423916
b1976,6.678025243281868,5.698417526311586,9.780023581330786,5.600486212328904,10.513124445946403,9.938114702713843,5.766530697828961,10.175142229908117,9.269795916579058,5.675712546362017,8.619227256779661,8.958249780278656,5.869331943199662,8.841268234671588,8.943241761876013,5.847898480244276,8.175502112746509,8.55469427332251,5.795842151656491,8.45723918509074,8.806836376996058,5.64450377487768,10.163997507339149
b1978,3.6469010261894597,2.9447866855952367,2.9394914728426382,2.6087488375466004,2.5311746414795313,2.7503325969734855,2.83464723251196,2.3332727043999593,2.466188922024752,3.1682387279489257,3.1003701186199324,3.0827465893750237,3.175350416461147,2.79154014280053,2.6743869792478825,2.6879622735156663,3.177230182708859,3.0958135457985922,2.9091622839821007,3.270300176963523,2.9592108786569864,2.971568516699375,3.142270530918045
b4497,1.1695802205590131,0.5924649045664412,0.6053640771091318,0.7064512387127713,0.5086720987397834,1.5328258843019589,0.6274206477826709,0.8967418153962177,0.7199920656379347,0.8365633055598459,1.0242457805545093,0.5466892385896935,1.335730236640614,1.3018617368473755,1.70549648024088,1.6326207864610571,0.5969775389651628,0.7243484565783418,1.4201275751063263,0.8665478896369799,1.214246332220981,0.9142167092242345,1.8893418864171012
b1981,8.83303173215639,7.606921237540841,7.351947007970369,7.9283328795710135,7.548727134448939,7.525038451151129,7.918162817546492,6.980054545203841,6.907035030933475,7.090520253420795,6.146727625760388,7.45471073575994,7.170830342172445,6.194860603869157,7.566010755328724,6.146602431268465,5.3487564478721525,7.06569853733714,6.336479486680091,5.854836823792245,7.521545014215167,7.641926120218726,7.9920997159123415
b1982,8.251851732377167,7.882428974077813,8.113777015350275,7.911109837127558,7.92026405251532,7.529671117351214,7.744403541795183,7.909979099995921,6.805379135392694,7.901408986261877,6.97463685206605,7.1935528994086955,7.832222181224692,6.8277914147049055,7.239922011697672,7.055460074769539,6.796590827267859,6.759239944941249,7.349953914696441,7.024313834785055,7.112122091174161,7.8832369743973105,8.161110519840824
b1983,7.896784405766373,7.873037546219235,6.623875754776643,8.104233256552812,6.5660155481315,7.151837785902377,7.947776229701746,6.167546185939108,6.110940152544598,7.854375374275767,6.058982472987714,6.63590833191449,7.86304599525245,6.444411998839558,6.535226168422979,7.930503984554567,5.766701626455813,6.582237948781514,8.197952971837001,5.958397222032952,6.431456397870511,7.924515954174198,6.891408848920853
