Geneid,DDB-I-SF-S1-001-A5-RNAseq_S24,DDB-PD-005-AMBR-R1--S07-RNAseq_S7,DDB-PD-005-AMBR-R1--S10-RNAseq_S14,DDB-PD-005-AMBR-R2--S07-RNAseq_S6,DDB-PD-005-AMBR-R2--S10-RNAseq_S15,DDB-PD-005-AMBR-R3--S07-RNAseq_S8,DDB-PD-005-AMBR-R3--S10-RNAseq_S16,DDB-PD-005-AMBR-R4--S02-RNAseq_S1,DDB-PD-005-AMBR-R4--S07-RNAseq_S9,DDB-PD-005-AMBR-R4--S10-RNAseq_S17,DDB-PD-005-AMBR-R5--S02-RNAseq_S2,DDB-PD-005-AMBR-R5--S07-RNAseq_S10,DDB-PD-005-AMBR-R5--S10-RNAseq_S18,DDB-PD-005-AMBR-R6--S02-RNAseq_S3,DDB-PD-005-AMBR-R6--S07-RNAseq_S11,DDB-PD-005-AMBR-R6--S10-RNAseq_S19,DDB-PD-005-AMBR-R7--S02-RNAseq_S4,DDB-PD-005-AMBR-R7--S07-RNAseq_S12,DDB-PD-005-AMBR-R7--S10-RNAseq_S20,DDB-PD-005-AMBR-R8--S02-RNAseq_S5,DDB-PD-005-AMBR-R8--S07-RNAseq_S13,DDB-PD-005-AMBR-R8--S10-RNAseq_S21,DDB-PD-006-AMBR-R1--S02-RNAseq_S22,DDB-PD-006-AMBR-R1--S07-RNAseq_S30,DDB-PD-006-AMBR-R1--S10-RNAseq_S35,DDB-PD-006-AMBR-R2--S02-RNAseq_S23,DDB-PD-006-AMBR-R2--S10-RNAseq_S36,DDB-PD-006-AMBR-R5--S02-RNAseq_S25,DDB-PD-006-AMBR-R5--S07-RNAseq_S31,DDB-PD-006-AMBR-R6--S03-RNAseq_S26,DDB-PD-006-AMBR-R6--S07-RNAseq_S32,DDB-PD-006-AMBR-R7--S03-RNAseq_S27,DDB-PD-006-AMBR-R7--S07-RNAseq_S33,DDB-PD-006-AMBR-R8--S03-RNAseq_S28,DDB-PD-006-AMBR-R8--S09-RNAseq_S34,DDB-PD-006-AMBR-R9--S03-RNAseq_S29
b4752,2.1854075153599575,2.282785520913949,2.294314430374679,4.4195384315518655,2.448210744843276,3.0573955322224577,0.0,2.2717367136889726,0.0,0.0,2.585304944901175,0.0,1.4499706121419842,2.3880557416510624,3.5443308747577422,0.0,3.4316081286649296,0.0,1.1456478147695761,0.0,1.6927091852101541,2.145393610390338,1.2815756744412656,1.1569965932259672,0.0,0.0,0.0,2.578995728332864,1.996576678482133,2.9137264935685985,0.0,0.0,2.125804006921785,2.0869610679662283,2.1081585169612667,2.4744421765008267
b1915,6.33196577117743,6.747500670493485,6.281743343903637,6.604189483925532,6.2880361836861125,6.4500774956493,6.81312360155719,7.077263960617095,6.631016050534552,6.319830824233777,6.942139925904699,6.654166018720484,6.05313868575272,7.650111736632621,6.407892642241581,6.3458567740196115,6.545606305096346,0.0,6.272467540618849,6.849901774922945,6.756710520226241,6.490095166124826,6.754174616098135,6.760184221605698,6.066869815656297,6.507850363712936,6.4343868505957555,7.2997034609611715,6.909238752183779,7.457841223679771,0.0,7.461277487933249,6.9498958130321284,6.539130045987321,6.018407998536423,6.898611222058474
b1916,5.683317517630007,5.381941457335423,5.10691947199434,5.028121110797158,4.793640147846254,5.0564638242811455,5.248740134309333,5.595106889624025,4.831879517822464,5.241205037053368,5.32845172208756,3.8378993482929635,5.108432122465988,5.443052296975479,4.760945912493651,5.376173453128773,5.007062390305649,0.0,4.696733761442526,5.349558714813135,4.796095037066444,4.717858739067736,5.142951151737661,4.87300774336129,4.903941922332191,4.935499132245694,4.667710565701092,4.629419305394311,4.6807746919843884,5.219819941780961,0.0,5.1277201497908065,4.503975024008459,4.927204784201566,4.464510256695041,4.39803299275551
b1917,6.125466322614712,6.203639762735338,5.479068010559417,6.756131841208792,5.665854678667717,5.670455611175217,5.611590517945893,6.457055104160827,5.898059034873217,5.625921444593976,6.207293243874039,6.196954053822865,5.503892478317667,6.297161877804409,6.102190791928124,5.480462801464749,6.466724038491071,0.0,5.807480125588094,6.450014155494815,5.83677758289033,5.464057315187055,5.982547238726939,6.283593998447808,6.101238323741546,6.019524375212003,5.858862565993406,6.517819449131828,5.952389680795631,6.310146362088957,0.0,6.049152979618817,6.006028244309047,6.131455992273618,5.1553378846973015,6.036382920697433
b1918,6.487386171928657,6.20212331084629,6.133923297371232,6.74344831566002,6.2002121689035565,6.258875326565843,6.294481862689964,6.66959281154748,6.480096191034312,5.881371604253097,6.528321722238756,6.4468919758108,6.179646433889321,6.409826745326799,6.160952818185323,6.09905797113398,6.27443734142909,0.0,6.249131308854145,6.58521795360553,6.119372176526474,6.103581209639497,6.657566482229326,6.628590314777841,6.31130604855967,6.6298563970638575,6.119546199698967,6.571627406621273,6.225865208405905,6.6541294715761214,0.0,6.57896628010247,6.069697085134012,6.227178918816025,5.743265011532075,6.020313671470822
b1919,7.234061931071426,6.909915038399408,6.604291423294603,7.423942388332468,6.645576493106404,7.104427858944606,6.781976456841482,7.168187922866109,7.176962143308705,6.728687810616382,6.810148516920294,6.943718270254888,6.7528631174760445,7.182716078082128,7.249044234222335,6.763741456490718,7.14415538665461,0.0,6.919124854827136,7.165992467147894,6.831717395910022,6.5559775923843135,7.124955466424524,6.865124152853651,6.909316943895364,7.246506826404506,6.726730449619421,6.924208058230558,6.644369590237007,6.82177789745937,0.0,6.8217901822209885,6.592919902520574,6.79198180634654,6.585176039402631,6.569707791087504
b1920,9.434262846766034,9.014048581822586,8.70817234433643,8.99969343672028,8.91040565055387,9.428128449915047,8.837856788980012,9.599207555432027,9.100023334163389,8.770124864433168,9.401449605459458,8.959959389950503,8.7674682562615,9.49672911272124,8.974576280601266,8.707858226496969,9.496780876652702,0.0,8.729901352426596,9.29533769966537,8.502345781827426,8.447938821832947,9.545517602076599,8.885125774304264,8.941387074658115,9.558416881167284,8.7807334764035,9.321363329992037,8.726178608265773,9.090065762186075,0.0,9.074067856850352,8.704210311057771,9.399617601602536,7.981375970355867,9.103816292106568
b1921,4.425010709733785,3.988805931369122,4.9272810778982805,4.511236545169827,4.5770263825995166,3.67167601532157,4.313650635872561,5.169605335971606,3.8070901299462703,4.767160274550092,4.0906143092326905,4.203165037778931,4.636986138860503,4.417318827347032,3.8759045599553934,4.31135892533856,4.870480275465187,0.0,4.297283647667393,4.335765170703073,5.022346609335502,4.3135954871961815,8.93708665163514,4.915713666963765,6.719345912305873,8.862371216315541,6.634139074255232,5.723774490685449,4.3797326261428475,4.361733609246725,0.0,4.163181561070708,4.102854069719712,8.035915628167189,4.251776915832195,7.680226262364179
b1922,2.5355400894169793,2.5241043858927004,4.032143731928578,2.588564335109923,4.68116418608732,3.0360823434753423,3.714905632080015,5.065014478388247,1.7222672806291268,3.7361276936055745,3.977664759876493,1.8761715257001468,2.7993053999865527,4.640542897423589,1.8568832597375062,2.3741404037331346,4.34009566906062,0.0,2.285343813745153,4.3160416913848065,1.0688156761565835,1.6729183440785587,8.746481344635068,5.0064228482931945,7.196899841461803,8.618999540947279,7.003939681105504,6.106031628007848,3.497276690862473,4.2637080729890116,0.0,4.337233226193039,3.8030052070525597,8.480480737553528,2.4534641717389096,7.96420714532554
b1923,5.935649646466107,5.545726949716105,5.552836222623986,5.473021156298344,5.613512682783594,5.750304585775581,5.563768163335916,7.385023325331726,5.337964788025677,5.491629983203413,5.852240459178047,5.320760352737714,5.452885273126338,5.783268021744424,5.1314401543867065,5.2039302877847575,5.921540603701513,0.0,5.4921864524109445,5.687917412866336,5.205591019327392,5.278491949523579,12.443092815593587,5.83257528359877,7.682151543509857,12.448802516227083,7.912277577724492,8.61540584257761,5.498205033221115,6.092316298281579,0.0,6.249484179817905,5.453847933684189,11.69786545352525,6.382266999939292,11.307011742809346
b1924,2.38980377861288,1.7789697394756998,2.5026103378639553,2.8048915203054587,2.95025392408044,3.2161411883986664,1.9273301188806538,4.119150189442863,2.0489240359265333,2.2177324223533,3.6235376208357692,2.0666916045196313,2.233917445003858,2.6615218739285336,3.1781148038400535,2.503785441290959,3.3556828961953706,7.946975283645076,2.698428648838739,3.5554264180091386,2.5297435379503406,2.1242888988037243,8.568305203710716,2.876506507491569,4.700416745246354,8.489902979555705,4.78616374084444,4.736669051475536,2.4956632922511357,3.328256614404225,0.0,3.4695951847173636,2.5352592348452294,7.636603417771607,3.122111050603198,7.308119504240542
b1925,2.48146073566893,1.4141307557296239,2.3797630871436595,1.9739661381072204,2.2747717011154647,2.8696448252478675,2.696935697367432,3.6488130079450176,2.9474793793986764,2.7403184758855144,2.4081129664630754,1.3559779293908283,1.994085129066333,2.216376043397718,0.0,0.7367115403357324,2.3829669972181913,0.0,1.8523024445485494,0.0,2.27679245119472,2.4393240147817346,7.282518426768357,2.527843533639297,4.745361766827593,7.59700009478106,3.5726853858851007,4.416494524240031,1.8382564317224435,2.728839435296527,0.0,2.9507797671419267,2.418672307201793,7.011320846909549,2.582864320807924,6.109387250315785
b1926,2.4033381331118187,1.5209015359401439,0.959245047967599,2.100481023050446,2.0818282090754923,3.0151640028211806,0.8235988430263071,2.7126503650293596,0.0,2.271570314724959,1.7734569491029344,2.1708690223066704,1.8126443321924797,2.836634533732393,0.0,0.8059563379293675,2.519656267533337,0.0,1.4641731203930106,0.0,2.4111174660588848,1.8676950080051595,6.7020651205758215,2.7965995093146416,3.747104447801436,7.028155482976128,3.8755902370846607,2.8104723173803485,2.6560069825722374,1.0381246153905264,0.0,1.9391324187346382,2.8003192647804545,6.240749608112019,1.7664368620435638,5.607459930711196
b1927,7.366219030288166,7.5976244086305496,6.740293894572329,7.772058627848495,6.878320486871646,7.4746830201212955,6.676692118602115,7.151735925797122,7.095369161436127,6.755395475127832,7.056083869844739,7.612678494260275,6.748408056580375,6.89319649926095,7.5112963349993365,6.778454443255965,7.012317705876511,0.0,6.878685493980574,7.143266208628534,7.708814339113126,7.0504989671463605,7.314143228547315,7.371467806443359,6.778992164026373,7.204138062386007,6.8918168383069975,7.032352297260058,6.509656975852216,3.570938648196374,0.0,3.603609940253311,3.814906119837948,7.266984282675252,6.991454114635554,7.5658920005982395
b1928,7.378231474346585,7.258040151769767,6.891274263954083,7.71645368618564,7.178714423971642,7.4624433758388315,7.120538180327282,7.778383890181712,7.231737856841741,7.1839794925202884,7.408753630643083,7.4843508224652915,6.7499697873925975,7.449554813186058,7.199019678795142,6.675481383399315,7.098345854286834,0.0,6.940361032334954,7.492913014353505,7.190700867955824,6.884050254110523,7.134381406100786,7.276781933969631,7.20444231757043,7.034186093778552,6.937326586238098,7.531331596657078,7.359564451055708,7.652859831593056,0.0,7.489986481988784,7.498280430860267,7.271174730815646,7.492589398087079,7.419282400505539
b1929,5.432471893076053,8.05212687415865,8.409474481233044,8.07928528048547,8.368011339333446,8.196746233125948,8.324629515144197,6.4519355202013635,8.290468219153615,8.208135729609975,6.666237715019052,8.079439621791176,8.471065878490773,6.418219514843313,8.135595095144895,8.43256968984645,6.410311153544653,9.166022968625569,8.400257216439275,6.253568885008491,8.104671184522122,8.315189398510546,6.255506894054166,8.364271661978234,8.44389024421015,6.1110495977487345,8.312926347250219,6.3520292349115275,7.807128347719527,6.654745495010957,11.749018286892285,6.513035939746101,7.305510827836931,5.998512692425303,4.891134429366141,5.881921306983398
b1930,6.485061768276054,8.49466414019508,9.146389074522636,8.536590459246757,9.247667865550216,8.740171679226846,9.055268708013044,7.084055266818063,8.891966334671318,9.055142951326365,7.059717633735531,8.044341499317618,9.243831075868869,7.212757932644609,8.945955288670108,9.287334633784976,6.547891755689222,0.0,9.389077445562984,7.026331973306475,8.830620798082563,9.219634955066548,7.323018925966018,9.174437147525792,9.131355537863097,7.052889938705704,9.350830958533356,7.313422050008556,8.70726604640221,7.387456523151401,0.0,7.353800588505314,8.23911231769096,6.753402248164143,5.841912439981932,6.871117187160481
b1931,3.5017450742952514,4.200777260682392,3.7985904797065255,4.10365900738455,4.395628659799462,4.480079605635216,4.2876792616485195,3.717734093881451,3.8277361705515593,3.9691549872385794,2.6537450105390157,3.7502487622486638,4.579689232710681,2.124667997506335,4.559317912587661,4.368107518143955,3.3313505301751474,0.0,3.886911928893015,1.7058936684054333,4.357057740714428,4.336700051549185,3.2792020650419667,4.264744898717924,4.187743844185492,2.8463208220799587,3.847070367020691,3.7554240602220785,3.7150086260178714,2.629348774960107,0.0,1.350977849655335,2.7937561949918144,3.0540727328603205,3.9086007693679603,3.4122961726145125
b1932,3.5996146755448994,4.484443038016636,3.9449011605101374,4.004051432070251,4.190492472919918,3.1863312752086435,3.5317826270717743,3.243631493259743,3.887259377522088,3.770823699431894,4.745229437054265,3.546460361503106,3.6434308225170637,3.9120074152866717,4.064663610917148,3.6984655454656488,3.9486089196942844,0.0,3.606124199630367,4.067420977628654,3.8250251659393846,3.944313520988036,3.772385520538471,4.076708518163071,3.8345305634728724,4.264389377780388,3.9837604234738895,4.052612022389757,3.400155732423295,3.516441138653132,0.0,3.2699288095813523,3.50318499580474,5.340934403887052,4.076734702849767,4.3252893217685
b4495,0.6381457221313507,0.0,0.38528888228449304,0.0,0.7645254624019198,0.0,0.0,0.0,0.5741806040853812,0.0,0.0,0.0,0.8596669164159484,0.0,0.0,0.5706296606700505,0.8216362411741689,0.0,0.2510629974226379,0.0,0.7655735711130569,0.14712978903158366,0.9240333868564101,0.470558623606266,0.8525921276005283,1.7848995176223734,0.30261401573637897,0.0,0.2094914023809049,1.2425541249264318,0.0,0.0,0.0,1.6027229143157422,0.8308419282731063,0.9654554492169174
b1936,0.0,0.0,0.0,0.0,0.0,0.0,1.007098809264422,2.2152949118448477,1.5743939390398503,0.0,2.0610664705130763,2.484205651921248,1.0695725802254563,3.1793895990394763,0.0,0.0,2.8501572960250474,0.0,0.8230902915108755,0.0,0.0,0.5205071756698767,2.2114686361066793,2.043031400830489,1.0613184481250386,2.104084696334568,0.959312259645306,2.870397312838487,0.0,0.0,0.0,1.1632204551835126,0.0,2.3566454887133363,2.8683615837208674,3.1227090228482104
b1937,2.996175396351117,2.418145172304913,2.9227812003346787,0.0,1.1714079109014297,0.0,3.5525523399766756,3.7979818780103565,2.171229000305266,3.6850681727474623,3.613684476681729,0.0,3.4238914388314914,3.688960186944315,0.0,2.825013923524091,2.7006583900798398,0.0,2.528318230983829,4.337629610121568,1.8110816812761779,2.6752055475240075,6.982322588052591,3.104692471825961,5.674026757823621,7.001299574028377,5.333184189949213,4.85579483893538,2.948890336889268,2.2241628040277965,0.0,3.443756160330654,2.5948717829360644,6.823490066128566,2.9092800915797308,6.183983439845395
b1938,1.2172880514510074,1.161857218880404,2.115432081561345,1.6674339926857462,2.264385681532217,1.3578067359188057,2.0795729899793383,3.4335685088012053,1.2207380613046201,1.5708421710006928,3.0824440572508482,0.8260311892022224,0.7983942454841276,2.2061021687343603,0.0,1.2145577029928338,2.511014804900366,0.0,0.9301726568682647,2.69459616832237,0.3082457871211069,0.6640430102088819,6.223886321075888,3.06150415628167,5.17365772292373,6.290247220913648,4.99864452542337,4.3297855935125815,1.693063670012123,2.5560697678713096,0.0,2.6349568408846156,2.0394759493003627,5.997870537923313,0.6134795689127506,5.540554838049235
b1939,2.0541821197586234,3.408553530943268,3.2215638497434953,2.5444194379657326,2.795132512158674,2.9085014695552336,2.5382965805572124,3.799996996697657,1.9147698765658234,3.238957322368179,3.5441994996551944,2.4608197114392314,1.7917710670642735,3.4306531168366536,0.0,1.6779972494463493,3.8123206586707714,0.0,2.2212359779801494,3.103970338934127,2.192467492305063,2.0580482573364423,7.007471278478937,3.9266770103174995,5.737811917740319,6.942429066963908,5.3462883364946725,4.78264981313519,2.23882798722754,3.4680497905059973,0.0,3.1108683866402527,3.165432786424322,6.668720946186385,2.7833996608647538,6.00997056689605
b1940,2.4780086854670125,2.995051186800759,2.81493434641583,2.645215938347581,3.081453119788021,2.2552866203119537,2.6625608983118005,3.6823775288612683,3.4114283834487695,3.2984226272822754,3.1262228235956155,3.2323370686922424,2.667870912135243,3.816790296835408,2.6996413880839003,2.532047442684879,3.296897918384838,0.0,3.0869703469432244,3.8296679651231305,2.4858792319061633,1.9347194487993458,6.942967591605075,3.595841139750091,5.267433173996277,6.77958035397028,5.367031884678896,4.291789648455008,2.49131428369746,3.1469756200676495,0.0,3.330744249847472,2.934643038375395,6.513983212247461,3.694233792355917,5.982607693450159
b1941,0.9367836983822622,0.9971741857384961,2.5923319223143677,1.4604618488567351,2.055934122648332,0.0,2.0271185636768836,3.408519549138015,0.48714397590007325,2.438078907370599,2.765236546909451,1.5191383005269958,0.9202814280153003,2.2685720113118757,0.0,1.3755342667280162,3.386613958463583,0.0,1.3572116809714472,1.679439578838672,0.6555529148986563,1.37181461579181,6.382040014514591,2.84381818463615,4.70921525612196,6.025610508368748,4.941261927656426,3.7199915699399537,1.9354994650407242,2.89816163489106,0.0,2.9627289125655683,2.0629382416335806,5.818858232764053,1.4363293171655238,5.44833711411835
b1942,1.6424421210578677,0.0,2.853441649767603,3.1909987449730948,2.4442243683272054,0.0,1.5379085746666223,3.7237263210019735,0.0,2.0551652919196357,2.803523229874614,0.0,1.2515305019445104,2.129667790640604,0.0,2.2329900103494595,1.5613813871290219,0.0,1.29279947180487,0.0,0.0,1.5415319019179354,6.129870438566086,3.2226886098076113,4.891599262045941,6.354979158035453,4.696219112919871,4.236518675613225,2.0631961221426236,3.140165131111027,0.0,2.8542633512661593,2.328754719652829,5.824915845691428,2.1044101646244555,5.356521128697059
b1943,2.292117721771665,1.4956834245487292,2.561273067071263,0.0,2.1690120306460496,2.1531749818437254,2.391291695488381,3.0892302515658376,1.5641634865412959,2.6742249734125125,2.5131844430598953,2.1407073610917173,1.8944510902324592,2.658935145462797,1.4188764531764964,1.8760982855065356,3.457484781694606,0.0,2.01579541679806,3.377428443681522,2.054153388777412,1.4432619142046543,6.374369913935428,2.9187282241526153,4.608054922201808,6.382318031479995,4.800235426206106,3.7539273507700237,1.9898516750271285,2.905940704276481,0.0,2.562065155939471,2.523915321234006,5.6122257090417405,1.7390878238498926,5.171608101813206
b1944,2.1298924071903285,2.783781291384592,3.688403006751837,3.131780211226207,3.369013916737256,1.9214765386050718,3.9007355478388948,5.740663532163332,0.0,3.590851966987521,4.686443588098983,1.2500996747888393,1.5742762431538575,4.346401652588428,0.0,2.7844786955618837,4.151301351410746,0.0,1.725773773381815,4.110533046243561,1.4327889299300645,1.4981127949452266,8.580629994957352,4.401298050490729,6.6734986517259465,8.52630873205517,6.920358681528529,5.9669030532198954,3.224616142456696,3.99335880796522,0.0,3.988667937580952,2.5098926021916563,7.991462405111897,2.0535204256106145,7.771015190021948
b1945,1.8073037318594465,2.8335300338639855,2.846001149653341,1.1359363912031448,2.513540162525484,1.8399748979820207,1.9273301188806538,4.212069585433272,1.9052453253995065,2.497615683422379,3.5323387126095307,1.5427777437499723,1.5009341362722273,3.080282736859757,2.250125852360477,1.3978581513047514,3.9686078234132007,0.0,1.6486346471133528,4.005359826284709,1.907839937400434,1.4901423521970412,7.386662506183391,3.4547346717285388,5.362071664938469,7.30867287256201,5.276227107651522,4.815744697858655,2.836873407948158,3.0513689236108794,0.0,3.363340644355614,3.1215314877339093,6.930796744429821,2.07300302067065,6.539768383929847
b1946,2.260879859820202,0.0,1.8091786231774167,2.768605860284733,1.9480560386798904,2.860592536109733,1.8961732367057742,3.63915995006914,1.222229478096409,2.7314011682980777,3.2559781016291462,1.3495936976779233,1.3109256693182871,2.2081478835120816,0.0,0.0,3.7609231562874506,0.0,0.6025217274841786,2.2190170121394805,0.0,0.9094763949734352,6.582443894284435,2.3803713419660726,4.849623909613091,6.7437261182071415,4.184570749744009,4.254011688251909,1.1881195508414617,2.910700992453343,0.0,2.587884881761479,2.1231151742800014,6.019870927770533,0.7722007655374447,5.709033359341387
b1947,0.8937905961124047,1.5209015359401439,1.9384275447055772,2.100481023050446,1.0550645346341287,0.0,0.8235988430263071,3.59818605180701,1.3264790414754375,1.1866028314536146,3.4161488195048353,0.0,0.8778373492270387,1.607786692347548,2.622581451852246,0.8059563379293675,2.519656267533337,0.0,1.7421803901456667,2.36042190119502,0.0,0.4127124849055362,5.885896625949298,1.9905934070102598,3.992119391262436,5.7499372088781255,4.192001606392507,3.4092860100631612,0.0,3.2370208782805636,0.0,1.9391324187346382,1.059851851066127,6.082527604953867,2.537110496110218,5.77167016776711
b1948,1.1868893300271748,0.0,2.506671782815957,2.0914586688102594,2.2453951389266815,1.4629596410314214,1.1012029626988584,2.224469106769659,1.3194094349232262,0.7074302827231431,2.5355838041358156,0.9019705674075048,1.1674947460079765,1.5998842359181176,2.6127231744815074,1.312921344046667,1.1203458108588855,0.0,1.2951115670388207,3.202131051898357,0.6186790084701388,0.7285626718446155,5.805159268356546,1.469831391532386,3.596183516379954,5.606097170175598,3.715758727497316,2.918932351795929,1.1344821634106783,1.032094468293632,0.0,1.741180384684031,0.8535357825065427,5.203177112932954,0.4824348054105848,5.1690457919246215
b1949,2.16652585479372,0.0,2.6135698697629777,0.0,1.2992639391834575,0.0,1.6262311557592684,2.5898349502236626,0.0,2.9854331117792268,2.0971764130139006,1.7545534544955899,1.094532363019952,1.9168433001145537,0.0,1.010327334556572,2.0734460047606817,0.0,1.3727641591555437,2.7236678259645895,0.0,1.230709813055677,6.137944204823026,1.3854703446084553,3.3196938730469574,6.0394730739368425,4.28846058396782,3.194380105015025,1.8535708839514213,1.9472205202374369,0.0,2.275799930890831,2.6197373397154604,5.761276434020578,2.0895714253764446,5.4536440768368415
b1950,0.48496381497774843,0.9035204944571245,2.309577038956755,1.3398769031791584,1.0027119198786318,0.0,1.2832429443777704,1.8426952421742466,0.7673592595947389,0.0,2.130543744153639,0.0,1.3562252590763024,1.5396044028110776,0.0,1.0323415039692634,2.10664648132372,0.0,1.2419428367044625,2.27831401520958,1.3267125998692282,0.5485841480647189,4.150349225333998,0.8725569342644559,2.0307906760933703,4.096154566025696,2.591750642067682,1.6963300494243667,1.0856939325063408,0.0,0.0,2.0285674673318255,0.8136446525304932,3.5817201630964743,2.1228855845396146,3.493535352137639
b1951,5.312976667705913,2.696720367071262,4.975561543815465,3.6522654046061143,5.416965626258204,2.854599033941006,5.36407655697787,3.5005676565969437,4.224102879763672,5.26400661388587,1.2742158845897305,4.124071520871624,5.498780488935902,3.4072290984935756,3.711787727032213,5.138934158156662,3.42213730008496,0.0,4.867957054471488,3.419785257050095,3.3922375760653445,4.50819992981135,4.439754091167569,3.797876488028166,4.3870603851167225,4.803299202488571,4.933448227725767,3.776230749113581,7.024809099109931,9.938213590779311,0.0,9.858333296901268,7.331019622538237,5.094760021005267,5.86534678455585,6.645464351480929
b1952,7.682149977345189,8.27033776848922,6.558575241940152,8.033964325653267,7.221011658309663,8.175445969852625,6.65650332252328,7.643992983733709,6.729581002589446,7.097203215408861,7.627334638512612,7.294805267165842,6.9945830305619365,7.609674945119038,7.575920629988739,6.904796884271737,7.903134880332339,0.0,6.33061452986658,8.094168259125082,6.93393714089519,6.544634738891785,6.844430862339366,6.902545941608074,6.8643759532694135,7.076107989417248,6.3793999034579185,7.184278230755063,6.721884356836408,5.582708646607931,0.0,5.939806466134092,5.278362123526718,7.458860465951248,7.300201458513135,7.299199698540138
b1953,7.678459328723445,8.817638767318707,7.363788250515325,8.335460396398826,7.443084880431819,8.036549079031111,7.422353756464713,7.579262222006728,7.725127292189832,7.7418160197135055,7.0969150295558245,7.116522375527735,7.412945590358243,7.218484986100421,8.009569834285847,7.27385943412656,7.39404247526868,0.0,6.468192736657567,6.553564692691699,7.556035034893824,7.153972975527633,6.339632631695526,7.668318565728255,7.917194617783142,6.335130742129687,6.934761341100525,7.068791450044331,7.311684437521568,1.4282685746360233,0.0,3.336431728132951,3.5169659016800083,7.917905757229543,8.291583678940933,7.155051979623122
b1955,6.642548209063004,6.770585634871059,6.340733043884446,7.014856902538298,6.443781344399304,6.964943728300378,6.384102884978268,6.127980199355851,6.236436324398047,6.708789494696137,5.998248122625566,6.3139478813618695,6.662646787018656,5.661061631609339,6.778023916831254,6.668047483840024,6.151308648565992,0.0,6.911691908861962,6.15948634527826,6.908499368972204,6.552157952651568,6.285064057878798,6.95715987654415,6.452585719185199,6.0038476765761315,6.519379271917348,6.174453529697684,6.017627126162292,3.0158304284570194,0.0,3.732362916112899,3.3905699630404307,7.006077176036988,7.805213270611024,6.612955288729685
b1956,5.178033252921524,5.6627180280702385,4.952954985710773,5.6231060384008,4.944369138613276,5.453952005264164,4.777676019370496,5.017386169609894,5.011564419537669,4.821735209641526,4.991593736181857,4.819156021989319,5.021068289815659,4.687203024135889,5.473820969417839,4.675831463074607,5.096977689424402,0.0,5.01224432085096,5.0113124319323665,4.809644994096122,4.797910349925726,4.714506593578804,4.883256272799331,4.770703623633452,4.801240453729939,4.631302374289306,4.847760415738925,4.426712488288353,4.21077908580876,0.0,4.0802087926917165,3.819304561996926,5.06160782465309,5.641826065523657,4.908381676263358
b1957,6.410901756922379,8.414837353658472,5.646830673801058,8.422091865842809,6.21511861167998,8.151682395907411,6.659296592236785,6.710089562323446,6.56208540985638,7.315095275995191,5.8838485099320685,6.220365864607843,6.122770515611813,6.572898665483407,7.37566794945558,6.0628725087342605,6.4299537023648945,0.0,6.356081000929216,6.387226422858744,6.5523697219659045,6.365829487377343,5.544611855107059,5.889728640511006,6.525662046223658,6.106537530893841,5.556843039175311,5.21299151441384,5.9254704721354345,1.6355746766246186,0.0,4.010660367154192,3.5664710979229937,5.923583024796639,6.624780618218016,4.925397101236695
b1958,5.755564552153798,5.939706501265474,5.1399568177609325,6.429987363831851,5.527324780841009,6.043621898978819,5.6111574907852475,5.6781559298829425,5.904880435635566,5.43396418792397,5.50331814524798,5.350606046660597,5.483744149386424,5.689870488441463,5.92227326215663,5.41846313789192,6.127161607576912,0.0,5.421072822022933,5.748398153547663,5.741950146219786,5.482389069325079,5.2469134314489425,5.309404675143296,5.379501506162863,5.396133150359633,5.323171453770376,5.189558507755334,5.376930915676702,5.112851523992659,0.0,4.9606282602195915,4.90570834265059,5.393205490956119,5.702599387671135,5.116238520712991
b1959,2.1407285682521766,4.177057426333232,4.460372090948201,3.942536977602845,4.401278491617174,4.270512562573611,4.5059117194414675,3.632972184944137,3.7638185796551573,4.063615991039026,3.1192708917764116,4.451590294949785,4.113564733862632,3.314956230907423,4.281672755135017,4.258494572387315,3.3795131723292178,0.0,4.735054636560511,2.9209078027460604,4.148432225673853,4.308917324204148,3.074775524501182,3.946599166456951,4.153084819381242,2.699764233066213,4.801771096277873,3.1901880598190657,4.629666254158098,2.5907519303436737,0.0,3.0891737285708243,4.880194894614486,3.2839696578032065,2.9415077700654284,2.892019813599208
b1960,3.544517514308459,2.7679855748468283,3.293572710308559,3.7841967535839007,3.9296102927894445,3.586206675337889,3.1336631371989765,4.3005781889677674,4.386785373635061,3.3110672557606966,3.8234042449709857,3.7278282754009666,3.3380587427943302,3.779313835270235,4.39524245606465,3.902617495430935,3.7945728809546706,0.0,4.082979491850131,3.7921657320464788,3.0961151516240086,3.1244354470924507,3.8524500002935516,3.290105377959604,4.095493276357345,2.970883630769219,3.850586911293245,3.8163665511339313,4.158449218041254,3.639419797966951,0.0,3.829524342546511,4.257190269634515,3.9106362715185115,3.2796045277845267,4.036881290847372
